Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
142,FR,9781508261131,French 1,8,N/A,N/A,01R,N/A,N/A,"Deux cafés, s’il vous plaît.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_142.mp3,"6,12,13"
143,FR,9781508261131,French 1,8,N/A,N/A,02Q,N/A,N/A,Do you want to drink something with me?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_143.mp3,6
144,FR,9781508261131,French 1,8,N/A,N/A,02R,N/A,N/A,Est-ce que vous voulez boire quelque chose avec moi?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_144.mp3,6
145,FR,9781508261131,French 1,8,N/A,N/A,03Q,N/A,N/A,Some water or some coffee?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_145.mp3,6
146,FR,9781508261131,French 1,8,N/A,N/A,03R,N/A,N/A,De l’eau ou du café?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_146.mp3,6
147,FR,9781508261131,French 1,8,N/A,N/A,04Q,N/A,N/A,I’d like to have lunch with you.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_147.mp3,"1,6"
148,FR,9781508261131,French 1,8,N/A,N/A,04R,N/A,N/A,Je voudrais déjeuner avec vous.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_148.mp3,"1,6"
149,FR,9781508261131,French 1,8,N/A,N/A,05Q,N/A,N/A,With whom?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_149.mp3,7
150,FR,9781508261131,French 1,8,N/A,N/A,05R,N/A,N/A,Avec qui?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_150.mp3,7
151,FR,9781508261131,French 1,8,N/A,N/A,06Q,N/A,N/A,With you?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_151.mp3,7
152,FR,9781508261131,French 1,8,N/A,N/A,06R,N/A,N/A,Avec vous?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_152.mp3,7
153,FR,9781508261131,French 1,8,N/A,N/A,07Q,N/A,N/A,With me?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_153.mp3,7
154,FR,9781508261131,French 1,8,N/A,N/A,07R,N/A,N/A,Avec moi?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_154.mp3,7
155,FR,9781508261131,French 1,8,N/A,N/A,08Q,N/A,N/A,What do you want to do?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_155.mp3,"1,10"
156,FR,9781508261131,French 1,8,N/A,N/A,08R,N/A,N/A,Qu'est-ce que vous voulez faire?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_156.mp3,"1,10"
157,FR,9781508261131,French 1,8,N/A,N/A,09Q,N/A,N/A,I’d like to buy something.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_157.mp3,"1,14"
158,FR,9781508261131,French 1,8,N/A,N/A,09R,N/A,N/A,Je voudrais acheter quelque chose.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_158.mp3,"1,14"
159,FR,9781508261131,French 1,8,N/A,N/A,10Q,N/A,N/A,A little later.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_159.mp3,17
160,FR,9781508261131,French 1,8,N/A,N/A,10R,N/A,N/A,Un peu plus tard.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_160.mp3,17
161,FR,9781508261131,French 1,8,N/A,N/A,11Q,N/A,N/A,Or some wine.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_161.mp3,6
162,FR,9781508261131,French 1,8,N/A,N/A,11R,N/A,N/A,Ou du vin.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_162.mp3,6
163,FR,9781508261131,French 1,8,N/A,N/A,12Q,N/A,N/A,What do you want to buy?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_163.mp3,14
164,FR,9781508261131,French 1,8,N/A,N/A,12R,N/A,N/A,Qu’est-ce que vous voulez acheter?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_164.mp3,14
165,FR,9781508261131,French 1,9,N/A,N/A,01Q,N/A,N/A,At nine o'clock.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_165.mp3,"12,17"
166,FR,9781508261131,French 1,9,N/A,N/A,01R,N/A,N/A,A neuf heures.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_166.mp3,"12,17"
167,FR,9781508261131,French 1,9,N/A,N/A,02Q,N/A,N/A,Certainly not.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_167.mp3,7
168,FR,9781508261131,French 1,9,N/A,N/A,02R,N/A,N/A,Certainement pas.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_168.mp3,7
169,FR,9781508261131,French 1,9,N/A,N/A,03Q,N/A,N/A,I understand now.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_169.mp3,"15,17"
170,FR,9781508261131,French 1,9,N/A,N/A,03R,N/A,N/A,Je comprends maintenant.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_170.mp3,"15,17"
171,FR,9781508261131,French 1,9,N/A,N/A,04Q,N/A,N/A,At what time?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_171.mp3,"16,17"
172,FR,9781508261131,French 1,9,N/A,N/A,04R,N/A,N/A,À quelle heure?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_172.mp3,"16,17"
173,FR,9781508261131,French 1,9,N/A,N/A,05Q,N/A,N/A,Do you know where St. Jacques Street is?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_173.mp3,4
174,FR,9781508261131,French 1,9,N/A,N/A,05R,N/A,N/A,Est-ce que vous savez où est la rue St. Jacques?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_174.mp3,4
175,FR,9781508261131,French 1,9,N/A,N/A,06Q,N/A,N/A,"It’s over there, on St. Jacques Street?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_175.mp3,4
176,FR,9781508261131,French 1,9,N/A,N/A,06R,N/A,N/A,"C’est là-bas, rue St. Jacques?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_176.mp3,4
177,FR,9781508261131,French 1,9,N/A,N/A,07Q,N/A,N/A,Where is the hotel St. Jacques?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_177.mp3,4
178,FR,9781508261131,French 1,9,N/A,N/A,07R,N/A,N/A,Où est l’hôtel St. Jacques?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_178.mp3,4
179,FR,9781508261131,French 1,9,N/A,N/A,08Q,N/A,N/A,I don’t know at what time.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_179.mp3,17
180,FR,9781508261131,French 1,9,N/A,N/A,08R,N/A,N/A,Je ne sais pas à quelle heure.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_180.mp3,17
181,FR,9781508261131,French 1,9,N/A,N/A,09Q,N/A,N/A,"One coffee, please.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_181.mp3,"12,13"
182,FR,9781508261131,French 1,9,N/A,N/A,09R,N/A,N/A,"Un café, s’il vous plaît.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_182.mp3,"12,13"
183,FR,9781508261131,French 1,9,N/A,N/A,10Q,N/A,N/A,Do you accept?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_183.mp3,7
184,FR,9781508261131,French 1,9,N/A,N/A,10R,N/A,N/A,Vous voulez bien?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_184.mp3,7
185,FR,9781508261131,French 1,9,N/A,N/A,11Q,N/A,N/A,I’d be glad to drink something with you.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_185.mp3,"1,6"
186,FR,9781508261131,French 1,9,N/A,N/A,11R,N/A,N/A,Je veux bien boire quelque chose avec vous.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_186.mp3,"1,6"
187,FR,9781508261131,French 1,10,N/A,N/A,01Q,N/A,N/A,"But, no!",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_187.mp3,7
188,FR,9781508261131,French 1,10,N/A,N/A,01R,N/A,N/A,"Mais, non!",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_188.mp3,7
189,FR,9781508261131,French 1,10,N/A,N/A,02Q,N/A,N/A,What time is it?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_189.mp3,17
190,FR,9781508261131,French 1,10,N/A,N/A,02R,N/A,N/A,Il est quelle heure?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_190.mp3,17
191,FR,9781508261131,French 1,10,N/A,N/A,03Q,N/A,N/A,Is it four o’clock?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_191.mp3,"12,17"
192,FR,9781508261131,French 1,10,N/A,N/A,03R,N/A,N/A,Il est quatre heures?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_192.mp3,"12,17"
193,FR,9781508261131,French 1,10,N/A,N/A,04Q,N/A,N/A,But not me.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_193.mp3,7
194,FR,9781508261131,French 1,10,N/A,N/A,04R,N/A,N/A,Mais pas moi.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_194.mp3,7
195,FR,9781508261131,French 1,10,N/A,N/A,05Q,N/A,N/A,Is it nine o’clock?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_195.mp3,"12,17"
196,FR,9781508261131,French 1,10,N/A,N/A,05R,N/A,N/A,Il est neuf heures?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_196.mp3,"12,17"
197,FR,9781508261131,French 1,10,N/A,N/A,06Q,N/A,N/A,Is it eight o’clock?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_197.mp3,"12,17"
198,FR,9781508261131,French 1,10,N/A,N/A,06R,N/A,N/A,Il est huit heures?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_198.mp3,"12,17"
199,FR,9781508261131,French 1,10,N/A,N/A,07Q,N/A,N/A,Is it three o’clock?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_199.mp3,"12,17"
200,FR,9781508261131,French 1,10,N/A,N/A,07R,N/A,N/A,Il est trois heures?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_200.mp3,"12,17"
201,FR,9781508261131,French 1,10,N/A,N/A,08Q,N/A,N/A,Where are you going to have lunch?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_201.mp3,"4,6"
202,FR,9781508261131,French 1,10,N/A,N/A,08R,N/A,N/A,Où est-ce que vous allez déjeuner?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_202.mp3,"4,6"
203,FR,9781508261131,French 1,10,N/A,N/A,09Q,N/A,N/A,When do you want to have lunch?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_203.mp3,"6,17"
204,FR,9781508261131,French 1,10,N/A,N/A,09R,N/A,N/A,Quand est-ce que vous voulez déjeuner?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_204.mp3,"6,17"
205,FR,9781508261131,French 1,10,N/A,N/A,10Q,N/A,N/A,I’m going to eat at eight o’clock.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_205.mp3,"6,17"
206,FR,9781508261131,French 1,10,N/A,N/A,10R,N/A,N/A,Je vais manger à huit heures.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_206.mp3,"6,17"
207,FR,9781508261131,French 1,10,N/A,N/A,11Q,N/A,N/A,I’m going to have lunch at my place.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_207.mp3,"1,4,6"
208,FR,9781508261131,French 1,10,N/A,N/A,11R,N/A,N/A,Je vais déjeuner chez moi.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_208.mp3,"1,4,6"
209,FR,9781508261131,French 1,10,N/A,N/A,12Q,N/A,N/A,I want to eat at my place.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_209.mp3,"1,4,6"
210,FR,9781508261131,French 1,10,N/A,N/A,12R,N/A,N/A,Je veux manger chez moi.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_210.mp3,"1,4,6"
211,FR,9781508261131,French 1,10,N/A,N/A,13Q,N/A,N/A,Are you going to have lunch with me?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_211.mp3,"1,6"
212,FR,9781508261131,French 1,10,N/A,N/A,13R,N/A,N/A,Est-ce que vous allez déjeuner avec moi?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_212.mp3,"1,6"
213,FR,9781508261131,French 1,10,N/A,N/A,14Q,N/A,N/A,I’m going to have lunch with you,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_213.mp3,"1,6"
214,FR,9781508261131,French 1,10,N/A,N/A,14R,N/A,N/A,Je vais déjeuner avec vous.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_214.mp3,"1,6"
215,FR,9781508261131,French 1,11,N/A,N/A,01Q,N/A,N/A,So / then at seven o’clock.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_215.mp3,"12,17"
216,FR,9781508261131,French 1,11,N/A,N/A,01R,N/A,N/A,"Alors, à sept heures.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_216.mp3,"12,17"
217,FR,9781508261131,French 1,11,N/A,N/A,02Q,N/A,N/A,"Today, and tomorrow, too.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_217.mp3,17
218,FR,9781508261131,French 1,11,N/A,N/A,02R,N/A,N/A,"Aujourd’hui, et demain aussi.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_218.mp3,17
219,FR,9781508261131,French 1,11,N/A,N/A,03Q,N/A,N/A,"Tonight, I’m going to have dinner at ten o’clock.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_219.mp3,"6,12,17"
220,FR,9781508261131,French 1,11,N/A,N/A,03R,N/A,N/A,"Ce soir, je vais dîner à dix heures.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_220.mp3,"6,12,17"
221,FR,9781508261131,French 1,11,N/A,N/A,04Q,N/A,N/A,"All right, but listen.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_221.mp3,7
222,FR,9781508261131,French 1,11,N/A,N/A,04R,N/A,N/A,"D’accord, mais écoutez.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_222.mp3,7
223,FR,9781508261131,French 1,11,N/A,N/A,05Q,N/A,N/A,"Tomorrow, I am going to have dinner with you.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_223.mp3,"1,6,17"
224,FR,9781508261131,French 1,11,N/A,N/A,05R,N/A,N/A,"Demain, je vais dîner avec vous.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_224.mp3,"1,6,17"
225,FR,9781508261131,French 1,11,N/A,N/A,06Q,N/A,N/A,Not at nine o’clock.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_225.mp3,"12,17"
226,FR,9781508261131,French 1,11,N/A,N/A,06R,N/A,N/A,Pas à neuf heures.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_226.mp3,"12,17"
227,FR,9781508261131,French 1,11,N/A,N/A,07Q,N/A,N/A,Tomorrow evening at seven o’clock.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_227.mp3,"12,17"
228,FR,9781508261131,French 1,11,N/A,N/A,07R,N/A,N/A,Demain soir à sept heures.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_228.mp3,"12,17"
229,FR,9781508261131,French 1,11,N/A,N/A,08Q,N/A,N/A,"Listen, I accept.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_229.mp3,13
230,FR,9781508261131,French 1,11,N/A,N/A,08R,N/A,N/A,"Ecoutez, je veux bien.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_230.mp3,13
231,FR,9781508261131,French 1,11,N/A,N/A,09Q,N/A,N/A,"Not today, tomorrow.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_231.mp3,17
232,FR,9781508261131,French 1,11,N/A,N/A,09R,N/A,N/A,"Pas aujourd’hui, demain.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_232.mp3,17
233,FR,9781508261131,French 1,11,N/A,N/A,10Q,N/A,N/A,See you tomorrow.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_233.mp3,"13,17"
234,FR,9781508261131,French 1,11,N/A,N/A,10R,N/A,N/A,A demain.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_234.mp3,"13,17"
235,FR,9781508261131,French 1,11,N/A,N/A,11Q,N/A,N/A,Do you know what time it is?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_235.mp3,17
236,FR,9781508261131,French 1,11,N/A,N/A,11R,N/A,N/A,Vous savez quelle heure il est?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_236.mp3,17
237,FR,9781508261131,French 1,11,N/A,N/A,12Q,N/A,N/A,"Repeat, please.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_237.mp3,"13,15"
238,FR,9781508261131,French 1,11,N/A,N/A,12R,N/A,N/A,"Répétez, s’il vous plaît.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_238.mp3,"13,15"
239,FR,9781508261131,French 1,11,N/A,N/A,13Q,N/A,N/A,I would like to have dinner this evening.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_239.mp3,"6,17"
240,FR,9781508261131,French 1,11,N/A,N/A,13R,N/A,N/A,Je voudrais dîner ce soir.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_240.mp3,"6,17"
241,FR,9781508261131,French 1,11,N/A,N/A,14Q,N/A,N/A,I’m going to have dinner this evening.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_241.mp3,"6,17"
242,FR,9781508261131,French 1,11,N/A,N/A,14R,N/A,N/A,Je vais dîner ce soir.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_242.mp3,"6,17"
243,FR,9781508261131,French 1,12,N/A,N/A,01Q,N/A,N/A,"Ah yes, pardon me.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_243.mp3,13
244,FR,9781508261131,French 1,12,N/A,N/A,01R,N/A,N/A,"Ah oui, pardon.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_244.mp3,13
245,FR,9781508261131,French 1,12,N/A,N/A,02Q,N/A,N/A,"How much is it, please?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_245.mp3,"11,13,14"
246,FR,9781508261131,French 1,12,N/A,N/A,02R,N/A,N/A,"C’est combien, s’il vous plaît?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_246.mp3,"11,13,14"
247,FR,9781508261131,French 1,12,N/A,N/A,03Q,N/A,N/A,"That makes how much, please?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_247.mp3,"11,13,14"
248,FR,9781508261131,French 1,12,N/A,N/A,03R,N/A,N/A,"Ça fait combien, s’il vous plaît?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_248.mp3,"11,13,14"
249,FR,9781508261131,French 1,12,N/A,N/A,04Q,N/A,N/A,That comes to eleven euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_249.mp3,"11,12"
250,FR,9781508261131,French 1,12,N/A,N/A,04R,N/A,N/A,Ça fait onze euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_250.mp3,"11,12"
251,FR,9781508261131,French 1,12,N/A,N/A,05Q,N/A,N/A,"How much do I owe you, please?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_251.mp3,"11,13"
252,FR,9781508261131,French 1,12,N/A,N/A,05R,N/A,N/A,"Je vous dois combien, s’il vous plaît?",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_252.mp3,"11,13"
253,FR,9781508261131,French 1,12,N/A,N/A,06Q,N/A,N/A,You owe me twelve euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_253.mp3,"11,12"
254,FR,9781508261131,French 1,12,N/A,N/A,06R,N/A,N/A,Vous me devez douze euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_254.mp3,"11,12"
255,FR,9781508261131,French 1,12,N/A,N/A,07Q,N/A,N/A,I owe you twelve euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_255.mp3,"11,12"
256,FR,9781508261131,French 1,12,N/A,N/A,07R,N/A,N/A,Je vous dois douze euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_256.mp3,"11,12"
257,FR,9781508261131,French 1,12,N/A,N/A,08Q,N/A,N/A,"Seven and four, that makes eleven.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_257.mp3,12
258,FR,9781508261131,French 1,12,N/A,N/A,08R,N/A,N/A,"Sept et quatre, ça fait onze.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_258.mp3,12
259,FR,9781508261131,French 1,12,N/A,N/A,09Q,N/A,N/A,"Then, see you tomorrow.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_259.mp3,"13,17"
260,FR,9781508261131,French 1,12,N/A,N/A,09R,N/A,N/A,"Alors, à demain.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_260.mp3,"13,17"
261,FR,9781508261131,French 1,12,N/A,N/A,10Q,N/A,N/A,You’re not going to drink any wine?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_261.mp3,6
262,FR,9781508261131,French 1,12,N/A,N/A,10R,N/A,N/A,Vous n’allez pas boire de vin?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_262.mp3,6
263,FR,9781508261131,French 1,12,N/A,N/A,11Q,N/A,N/A,Not later?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_263.mp3,17
264,FR,9781508261131,French 1,12,N/A,N/A,11R,N/A,N/A,Pas plus tard?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_264.mp3,17
265,FR,9781508261131,French 1,12,N/A,N/A,12Q,N/A,N/A,I understand you.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_265.mp3,15
266,FR,9781508261131,French 1,12,N/A,N/A,12R,N/A,N/A,Je vous comprends.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_266.mp3,15
267,FR,9781508261131,French 1,12,N/A,N/A,13Q,N/A,N/A,No wine today.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_267.mp3,"6,17"
268,FR,9781508261131,French 1,12,N/A,N/A,13R,N/A,N/A,Pas d’vin aujourd’hui.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_268.mp3,"6,17"
269,FR,9781508261131,French 1,12,N/A,N/A,14Q,N/A,N/A,Thirteen euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_269.mp3,"11,12"
270,FR,9781508261131,French 1,12,N/A,N/A,14R,N/A,N/A,Treize euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_270.mp3,"11,12"
271,FR,9781508261131,French 1,12,N/A,N/A,15Q,N/A,N/A,Three euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_271.mp3,"11,12"
272,FR,9781508261131,French 1,12,N/A,N/A,15R,N/A,N/A,Trois euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_272.mp3,"11,12"
273,FR,9781508261131,French 1,12,N/A,N/A,16Q,N/A,N/A,Twelve euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_273.mp3,"11,12"
274,FR,9781508261131,French 1,12,N/A,N/A,16R,N/A,N/A,Douze euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_274.mp3,"11,12"
275,FR,9781508261131,French 1,12,N/A,N/A,17Q,N/A,N/A,Two euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_275.mp3,"11,12"
276,FR,9781508261131,French 1,12,N/A,N/A,17R,N/A,N/A,Deux euros.,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_276.mp3,"11,12"
277,FR,9781508261131,French 1,13,N/A,N/A,01Q,N/A,N/A,"Then, it’s fourteen euros.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_277.mp3,"11,12"
278,FR,9781508261131,French 1,13,N/A,N/A,01R,N/A,N/A,"Alors, c’est quatorze euros.",N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_278.mp3,"11,12"
279,FR,9781508261131,French 1,13,N/A,N/A,02Q,N/A,N/A,How many euros do you have?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_279.mp3,11
280,FR,9781508261131,French 1,13,N/A,N/A,02R,N/A,N/A,Vous avez combien d’euros?,N/A,N/A,Pimsleur French Level 1 Core Update MP3,9781508261131_French_1_QM_280.mp3,11
