Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
140,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,05R,0,M,Él puede ayudarnos.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_140.mp3,7
141,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,06Q,0,N,Thanks for waiting for me!,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_141.mp3,13
142,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,06R,0,F,¡Gracias por esperarme!,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_142.mp3,13
143,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,07Q,0,N,It’s cold there in January.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_143.mp3,19
144,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,07R,0,F,Hace frío allí en enero.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_144.mp3,19
145,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,08Q,0,N,I’ve wanted to speak with you.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_145.mp3,"10,15"
146,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,08R,0,F,He querido hablar contigo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_146.mp3,"10,15"
147,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,09Q,0,N,I’ve wanted to call you since last week.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_147.mp3,3
148,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,09R,0,F,He querido llamarte desde la semana pasada.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_148.mp3,3
149,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,10Q,0,N,I’m sorry.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_149.mp3,"13,16"
150,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,10R,0,F,Lo siento.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_150.mp3,"13,16"
151,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,11Q,0,N,We need coats.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_151.mp3,7
152,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,11R,0,M,Necesitamos abrigos.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_152.mp3,7
153,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,12Q,0,N,You never have time.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_153.mp3,17
154,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,12R,0,M,Nunca tienes tiempo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_154.mp3,17
155,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,13Q,0,N,I can wait a tiny bit.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_155.mp3,7
156,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,13R,0,M,Puedo esperar un poquito.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_156.mp3,7
157,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,14Q,0,N,I meant to call you.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_157.mp3,"3,16"
158,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,14R,0,M,Quise llamarte.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_158.mp3,"3,16"
159,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,15Q,0,N,Always I’ve wanted to go there.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_159.mp3,18
160,SP,9781797110219,Spanish 3,06,00:00.000,00:00.000,15R,0,M,Siempre he querido ir allí.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_160.mp3,18
161,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,01Q,0,N,I believe that it's in that folder.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_161.mp3,20
162,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,01R,0,F,Creo que está en esa carpeta.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_162.mp3,20
163,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,02Q,0,N,You said that he has traveled a lot.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_163.mp3,18
164,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,02R,0,F,Dijiste que ha viajado mucho.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_164.mp3,18
165,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,03Q,0,N,Where was the file?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_165.mp3,20
166,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,03R,0,F,Dónde estaba el archivo?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_166.mp3,20
167,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,04Q,0,N,These are the files I need.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_167.mp3,20
168,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,04R,0,F,Estos son los archivos que necesito.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_168.mp3,20
169,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,05Q,0,N,"It was expensive, but not as expensive as I thought.",n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_169.mp3,7
170,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,05R,0,F,"Fue caro, pero no tan caro como pensé.",n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_170.mp3,7
171,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,06Q,0,N,I’ve traveled a lot.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_171.mp3,18
172,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,06R,0,M,He viajado mucho.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_172.mp3,18
173,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,07Q,0,N,The company paid for them.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_173.mp3,20
174,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,07R,0,M,La empresa los pagó.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_174.mp3,20
175,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,08Q,0,N,It's not as interesting as you think.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_175.mp3,7
176,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,08R,0,M,No es tan interesante como crees.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_176.mp3,7
177,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,09Q,0,N,I haven't traveled much.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_177.mp3,18
178,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,09R,0,M,No he viajado mucho.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_178.mp3,18
179,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,10Q,0,N,Can I pay by credit card?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_179.mp3,"11,16"
180,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,10R,0,F,Puedo pagar con tarjeta de crédito?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_180.mp3,"11,16"
181,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,11Q,0,N,What credit card do you have?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_181.mp3,"11,16"
182,SP,9781797110219,Spanish 3,07,00:00.000,00:00.000,11R,0,F,Qué tarjeta de crédito tiene?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_182.mp3,"11,16"
183,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,01Q,0,N,In the back there’s a patio.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_183.mp3,7
184,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,01R,0,F,Atrás hay un patio.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_184.mp3,7
185,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,02Q,0,N,Nearby there’s a plaza.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_185.mp3,4
186,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,02R,0,F,Cerca hay una plaza.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_186.mp3,4
187,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,03Q,0,N,Where do you park the car?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_187.mp3,"16,18"
188,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,03R,0,F,¿Dónde estacionas el carro?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_188.mp3,"16,18"
189,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,04Q,0,N,Where do you want to walk?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_189.mp3,1
190,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,04R,0,F,¿Dónde quieres caminar?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_190.mp3,1
191,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,05Q,0,N,The apartment is rather big.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_191.mp3,7
192,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,05R,0,M,El apartamento es bastante grande.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_192.mp3,7
193,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,06Q,0,N,It’s rather beautiful.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_193.mp3,7
194,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,06R,0,M,Es bastante bonita.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_194.mp3,7
195,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,07Q,0,N,I park the car in the parking garage.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_195.mp3,18
196,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,07R,0,M,Estaciono el carro en el estacionamiento.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_196.mp3,18
197,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,08Q,0,N,There’s a lot of space.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_197.mp3,7
198,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,08R,0,M,Hay mucho espacio.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_198.mp3,7
199,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,09Q,0,N,It must be repaired.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_199.mp3,7
200,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,09R,0,M,Hay que repararlo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_200.mp3,7
201,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,10Q,0,N,I like a lot to walk.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_201.mp3,1
202,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,10R,0,F,Me gusta mucho caminar.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_202.mp3,1
203,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,11Q,0,N,You didn’t pay?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_203.mp3,14
204,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,11R,0,F,¿No pagaste?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_204.mp3,14
205,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,12Q,0,N,I can walk there with you.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_205.mp3,1
206,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,12R,0,F,Puedo caminar allí contigo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_206.mp3,1
207,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,13Q,0,N,Maybe he could repair your car.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_207.mp3,18
208,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,13R,0,F,Quizá podría reparar tu carro.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_208.mp3,18
209,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,14Q,0,N,Also it's rather comfortable.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_209.mp3,7
210,SP,9781797110219,Spanish 3,08,00:00.000,00:00.000,14R,0,F,También es bastante cómodo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_210.mp3,7
211,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,01Q,0,N,To walk to the stores is easy.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_211.mp3,"1,14"
212,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,01R,0,M,Caminar a las tiendas es fácil.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_212.mp3,"1,14"
213,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,02Q,0,N,When did you request the list?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_213.mp3,7
214,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,02R,0,M,¿Cuándo pediste la lista?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_214.mp3,7
215,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,03Q,0,N,In the front there’s a beautiful patio.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_215.mp3,7
216,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,03R,0,M,Enfrente hay un patio bonito.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_216.mp3,7
217,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,04Q,0,N,"It’s rather expensive, right?",n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_217.mp3,11
218,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,04R,0,M,"Es bastante caro, ¿verdad?",n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_218.mp3,11
219,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,05Q,0,N,It’s rather far from the office.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_219.mp3,"4,20"
220,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,05R,0,M,Es bastante lejos de la oficina.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_220.mp3,"4,20"
221,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,06Q,0,N,There are too many guests.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_221.mp3,7
222,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,06R,0,F,Hay demasiados invitados.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_222.mp3,7
223,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,07Q,0,N,I need it immediately.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_223.mp3,7
224,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,07R,0,F,La necesito inmediatamente.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_224.mp3,7
225,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,08Q,0,N,I ordered it yesterday.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_225.mp3,7
226,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,08R,0,F,La pedí ayer.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_226.mp3,7
227,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,09Q,0,N,I’d like to see it.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_227.mp3,7
228,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,09R,0,F,Me gustaría verlo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_228.mp3,7
229,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,10Q,0,N,Many people are coming.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_229.mp3,7
230,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,10R,0,F,Mucha gente viene.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_230.mp3,7
231,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,11Q,0,N,I don’t know all the details.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_231.mp3,7
232,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,11R,0,M,No sé todos los detalles.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_232.mp3,7
233,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,12Q,0,N,What did you order?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_233.mp3,7
234,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,12R,0,M,¿Qué pediste?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_234.mp3,7
235,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,13Q,0,N,YOU have a new apartment?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_235.mp3,7
236,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,13R,0,M,¿Tú tienes un apartamento nuevo?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_236.mp3,7
237,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,14Q,0,N,Already I have to pay too many cards.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_237.mp3,11
238,SP,9781797110219,Spanish 3,09,00:00.000,00:00.000,14R,0,M,Ya tengo que pagar demasiadas tarjetas.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_238.mp3,11
239,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,01Q,0,N,As for your brother he likes Mexican food?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_239.mp3,"5,6"
240,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,01R,0,M,¿A tu hermano le gusta la comida mexicana?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_240.mp3,"5,6"
241,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,02Q,0,N,They went too.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_241.mp3,7
242,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,02R,0,F,Fueron también.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_242.mp3,7
243,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,03Q,0,N,We ate a lot of spicy food.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_243.mp3,6
244,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,03R,0,F,Comimos mucha comida picante.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_244.mp3,6
245,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,04Q,0,N,In the hotel there was a very good restaurant.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_245.mp3,"6,20"
246,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,04R,0,F,En el hotel había un restaurante muy bueno.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_246.mp3,"6,20"
247,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,05Q,0,N,They got engaged!,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_247.mp3,5
248,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,05R,0,F,¡Se comprometieron!,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_248.mp3,5
249,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,06Q,0,N,Was the engagement party fun?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_249.mp3,1
250,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,06R,0,F,¿Fue divertida la fiesta de compromiso?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_250.mp3,1
251,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,07Q,0,N,It was very enjoyable.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_251.mp3,1
252,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,07R,0,M,Fue muy divertida.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_252.mp3,1
253,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,08Q,0,N,We went dancing.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_253.mp3,1
254,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,08R,0,M,Fuimos a bailar.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_254.mp3,1
255,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,09Q,0,N,There was delicious food.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_255.mp3,6
256,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,09R,0,M,Había comida deliciosa.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_256.mp3,6
257,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,10Q,0,N,There was great music.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_257.mp3,1
258,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,10R,0,M,Había música magnífica.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_258.mp3,1
259,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,11Q,0,N,I would have liked to go to the party.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_259.mp3,1
260,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,11R,0,M,Me hubiera gustado ir a la fiesta.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_260.mp3,1
261,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,12Q,0,N,Don’t you like to dance?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_261.mp3,1
262,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,12R,0,F,¿No te gusta bailar?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_262.mp3,1
263,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,13Q,0,N,You ordered a taxi?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_263.mp3,"16,18"
264,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,13R,0,F,¿Pediste un taxi?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_264.mp3,"16,18"
265,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,14Q,0,N,Why didn’t you go?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_265.mp3,1
266,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,14R,0,F,Por qué no fuiste?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_266.mp3,1
267,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,15Q,0,N,Who else went?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_267.mp3,1
268,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,15R,0,F,¿Quiénes más fueron?,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_268.mp3,1
269,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,16Q,0,N,I have to request it again.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_269.mp3,7
270,SP,9781797110219,Spanish 3,10,00:00.000,00:00.000,16R,0,F,Tengo que pedirla otra vez.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_270.mp3,7
271,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,01Q,0,N,Last night I went to a party.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_271.mp3,1
272,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,01R,0,M,Anoche fui a una fiesta.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_272.mp3,1
273,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,02Q,0,N,Last night I had to stay until late.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_273.mp3,17
274,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,02R,0,M,Anoche tuve que quedarme hasta tarde.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_274.mp3,17
275,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,03Q,0,N,I believe that there were problems.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_275.mp3,7
276,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,03R,0,M,Creo que había problemas.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_276.mp3,7
277,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,04Q,0,N,He said that there was a lot of work.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_277.mp3,20
278,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,04R,0,M,Dijo que había mucho trabajo.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_278.mp3,20
279,SP,9781797110219,Spanish 3,11,00:00.000,00:00.000,05Q,0,N,They talked among themselves.,n/a,n/a,Spanish Level 3 Core Update,9781797110219_Spanish_3_QZ_279.mp3,15
