Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN
160,MSA,MSA 1,8 ,,09R,M,أحبّ أن أفعلَ شيئاً مَعَك.,uHibbu an af`ala shay’an ma`ak.,9781797112237_Arabic_Modern_Standard_1_QZ_160.mp3,9781442360341,9781797112237
161,MSA,MSA 1,8 ,,10Q,N,I would like to drink tea with you. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_161.mp3,9781442360341,9781797112237
162,MSA,MSA 1,8 ,,10R,F,أحبُّ أن أشربَ شاي مَعَكِ.,uHibbu an ashraba shaay ma`aki.,9781797112237_Arabic_Modern_Standard_1_QZ_162.mp3,9781442360341,9781797112237
163,MSA,MSA 1,9 ,,01Q,N,I’m sorry. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_163.mp3,9781442360341,9781797112237
164,MSA,MSA 1,9 ,,01R,F,آسِفة,aasifa.,9781797112237_Arabic_Modern_Standard_1_QZ_164.mp3,9781442360341,9781797112237
165,MSA,MSA 1,9 ,,02Q,N,I can’t. I’m busy.,,9781797112237_Arabic_Modern_Standard_1_QZ_165.mp3,9781442360341,9781797112237
166,MSA,MSA 1,9 ,,02R,F,لا أستطيع. أنا مشغولة.,laa astaTii`. ana mashghuula.,9781797112237_Arabic_Modern_Standard_1_QZ_166.mp3,9781442360341,9781797112237
167,MSA,MSA 1,9 ,,03Q,N,I’m busy at two o’clock. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_167.mp3,9781442360341,9781797112237
168,MSA,MSA 1,9 ,,03R,F,أنا مشغولة الساعة الثانية.,ana mashghuula as-saa`a ath-thaaniya.,9781797112237_Arabic_Modern_Standard_1_QZ_168.mp3,9781442360341,9781797112237
169,MSA,MSA 1,9 ,,04Q,N,"At one o’clock, please.",,9781797112237_Arabic_Modern_Standard_1_QZ_169.mp3,9781442360341,9781797112237
170,MSA,MSA 1,9 ,,04R,F,الساعة الواحدة، من فضلك.,"as-saa`a al-waaHida, min faDlik.",9781797112237_Arabic_Modern_Standard_1_QZ_170.mp3,9781442360341,9781797112237
171,MSA,MSA 1,9 ,,05Q,N,At one o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_171.mp3,9781442360341,9781797112237
172,MSA,MSA 1,9 ,,05R,F,الساعة الواحدة.,as-saa`a al-waaHida.,9781797112237_Arabic_Modern_Standard_1_QZ_172.mp3,9781442360341,9781797112237
173,MSA,MSA 1,9 ,,06Q,N,I’m sorry. (m),,9781797112237_Arabic_Modern_Standard_1_QZ_173.mp3,9781442360341,9781797112237
174,MSA,MSA 1,9 ,,06R,M,آسِف,aasif.,9781797112237_Arabic_Modern_Standard_1_QZ_174.mp3,9781442360341,9781797112237
175,MSA,MSA 1,9 ,,07Q,N,I too am sorry. (m),,9781797112237_Arabic_Modern_Standard_1_QZ_175.mp3,9781442360341,9781797112237
176,MSA,MSA 1,9 ,,07R,M,أنا أيضاً آسِف.,ana ayDan aasif.,9781797112237_Arabic_Modern_Standard_1_QZ_176.mp3,9781442360341,9781797112237
177,MSA,MSA 1,9 ,,08Q,N,"At eight o’clock, or at nine o’clock?",,9781797112237_Arabic_Modern_Standard_1_QZ_177.mp3,9781442360341,9781797112237
178,MSA,MSA 1,9 ,,08R,M,الساعة الثامنة، أو الساعة التاسعة؟,"as-saa`a ath-thaamina, ‘aw as-saa`a at-taasi`a?",9781797112237_Arabic_Modern_Standard_1_QZ_178.mp3,9781442360341,9781797112237
179,MSA,MSA 1,9 ,,09Q,N,I don’t know at what time.,,9781797112237_Arabic_Modern_Standard_1_QZ_179.mp3,9781442360341,9781797112237
180,MSA,MSA 1,9 ,,09R,M,لا أعرفُ أي ساعة.,laa a`rifu ayy saa`a.,9781797112237_Arabic_Modern_Standard_1_QZ_180.mp3,9781442360341,9781797112237
181,MSA,MSA 1,9 ,,10Q,N,Would you like to buy something at the café? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_181.mp3,9781442360341,9781797112237
182,MSA,MSA 1,9 ,,10R,M,تحبينَ أن تشتري شيئاً بالمقهى؟,tuHibbiina an tashtarii shay’an bil-maqhaa?,9781797112237_Arabic_Modern_Standard_1_QZ_182.mp3,9781442360341,9781797112237
183,MSA,MSA 1,10 ,,01Q,N,Is it four o’clock?,,9781797112237_Arabic_Modern_Standard_1_QZ_183.mp3,9781442360341,9781797112237
184,MSA,MSA 1,10 ,,01R,F,الساعة الرابعة؟,as-saa`a ar-raabi`a?,9781797112237_Arabic_Modern_Standard_1_QZ_184.mp3,9781442360341,9781797112237
185,MSA,MSA 1,10 ,,02Q,N,It’s five o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_185.mp3,9781442360341,9781797112237
186,MSA,MSA 1,10 ,,02R,F,الساعة الخامِسة.,as-saa`a al-khaamisa.,9781797112237_Arabic_Modern_Standard_1_QZ_186.mp3,9781442360341,9781797112237
187,MSA,MSA 1,10 ,,03Q,N,It’s one o’clock now.,,9781797112237_Arabic_Modern_Standard_1_QZ_187.mp3,9781442360341,9781797112237
188,MSA,MSA 1,10 ,,03R,F,الساعة الواحدة الآن.,as-saa`a al-waaHida al-aan.,9781797112237_Arabic_Modern_Standard_1_QZ_188.mp3,9781442360341,9781797112237
189,MSA,MSA 1,10 ,,04Q,N,It’s four o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_189.mp3,9781442360341,9781797112237
190,MSA,MSA 1,10 ,,04R,F,الساعة الرابعة.,as-saa`a ar-raabi`a.,9781797112237_Arabic_Modern_Standard_1_QZ_190.mp3,9781442360341,9781797112237
191,MSA,MSA 1,10 ,,05Q,N,It’s three o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_191.mp3,9781442360341,9781797112237
192,MSA,MSA 1,10 ,,05R,F,الساعة الثالِثة.,as-saa`a ath-thaalitha.,9781797112237_Arabic_Modern_Standard_1_QZ_192.mp3,9781442360341,9781797112237
193,MSA,MSA 1,10 ,,06Q,N,I’m busy now. (m),,9781797112237_Arabic_Modern_Standard_1_QZ_193.mp3,9781442360341,9781797112237
194,MSA,MSA 1,10 ,,06R,M,أنا مشغول الآن.,ana mashghuul al-aan.,9781797112237_Arabic_Modern_Standard_1_QZ_194.mp3,9781442360341,9781797112237
195,MSA,MSA 1,10 ,,07Q,N,Would you like to drink something here? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_195.mp3,9781442360341,9781797112237
196,MSA,MSA 1,10 ,,07R,M,تحبّينَ أن تشربي شيئاً هُنا؟,tuHibbiina an tashrabii shay’an huna?,9781797112237_Arabic_Modern_Standard_1_QZ_196.mp3,9781442360341,9781797112237
197,MSA,MSA 1,10 ,,08Q,N,What time is it now?,,9781797112237_Arabic_Modern_Standard_1_QZ_197.mp3,9781442360341,9781797112237
198,MSA,MSA 1,10 ,,08R,M,كَمِ الساعة الآن؟,kami-s-saa`a al-aan?,9781797112237_Arabic_Modern_Standard_1_QZ_198.mp3,9781442360341,9781797112237
199,MSA,MSA 1,10 ,,09Q,N,What would you like to buy? (m),,9781797112237_Arabic_Modern_Standard_1_QZ_199.mp3,9781442360341,9781797112237
200,MSA,MSA 1,10 ,,09R,M,ماذا تحبُ أن تشتري؟,maadha tuHibbu an tashtarii?,9781797112237_Arabic_Modern_Standard_1_QZ_200.mp3,9781442360341,9781797112237
201,MSA,MSA 1,10 ,,10Q,N,I will eat later.,,9781797112237_Arabic_Modern_Standard_1_QZ_201.mp3,9781442360341,9781797112237
202,MSA,MSA 1,10 ,,10R,M,سآكلُ بعدَ قليل.,sa-aakulu ba`da qaliil.,9781797112237_Arabic_Modern_Standard_1_QZ_202.mp3,9781442360341,9781797112237
203,MSA,MSA 1,10 ,,11Q,N,Are you going to eat at four o’clock?,,9781797112237_Arabic_Modern_Standard_1_QZ_203.mp3,9781442360341,9781797112237
204,MSA,MSA 1,10 ,,11R,F,سَتأكلُ الساعة الرابعة؟,sa-ta’kulu as-saa`a ar-raabi`a?,9781797112237_Arabic_Modern_Standard_1_QZ_204.mp3,9781442360341,9781797112237
205,MSA,MSA 1,11 ,,01Q,N,Today and tomorrow too.,,9781797112237_Arabic_Modern_Standard_1_QZ_205.mp3,9781442360341,9781797112237
206,MSA,MSA 1,11 ,,01R,F,اليوم وغداً أيضاً.,al-yawm wa ghadan ayDan.,9781797112237_Arabic_Modern_Standard_1_QZ_206.mp3,9781442360341,9781797112237
207,MSA,MSA 1,11 ,,02Q,N,I’m busy at the office. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_207.mp3,9781442360341,9781797112237
208,MSA,MSA 1,11 ,,02R,F,أنا مشغولة بالمكتب.,ana mashghuula bil-maktab.,9781797112237_Arabic_Modern_Standard_1_QZ_208.mp3,9781442360341,9781797112237
209,MSA,MSA 1,11 ,,03Q,N,Tomorrow night at seven o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_209.mp3,9781442360341,9781797112237
210,MSA,MSA 1,11 ,,03R,F,غداً مساءً الساعة السابعة.,ghadan masaa’an as-saa`a as-saabi`a.,9781797112237_Arabic_Modern_Standard_1_QZ_210.mp3,9781442360341,9781797112237
211,MSA,MSA 1,11 ,,04Q,N,How are you today?,,9781797112237_Arabic_Modern_Standard_1_QZ_211.mp3,9781442360341,9781797112237
212,MSA,MSA 1,11 ,,04R,F,كيفَ الحال اليوم؟,kayfa-lHaal al-yawm?,9781797112237_Arabic_Modern_Standard_1_QZ_212.mp3,9781442360341,9781797112237
213,MSA,MSA 1,11 ,,05Q,N,"Not tonight, but tomorrow night.",,9781797112237_Arabic_Modern_Standard_1_QZ_213.mp3,9781442360341,9781797112237
214,MSA,MSA 1,11 ,,05R,F,ليس اليوم مساءً، لكن غداً مساء.,"laysa-l-yawm masaa’an, laakin ghadan masaa’an.",9781797112237_Arabic_Modern_Standard_1_QZ_214.mp3,9781442360341,9781797112237
215,MSA,MSA 1,11 ,,06Q,N,What are you going to eat? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_215.mp3,9781442360341,9781797112237
216,MSA,MSA 1,11 ,,06R,M,ماذا سَتأكُلين؟,maadhaa sa-ta’kuliin?,9781797112237_Arabic_Modern_Standard_1_QZ_216.mp3,9781442360341,9781797112237
217,MSA,MSA 1,11 ,,07Q,N,When are you going to eat? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_217.mp3,9781442360341,9781797112237
218,MSA,MSA 1,11 ,,07R,M,متى سَتأكُلين؟,mataa sa-ta’kuliin?,9781797112237_Arabic_Modern_Standard_1_QZ_218.mp3,9781442360341,9781797112237
219,MSA,MSA 1,11 ,,08Q,N,I’m going to eat tonight.,,9781797112237_Arabic_Modern_Standard_1_QZ_219.mp3,9781442360341,9781797112237
220,MSA,MSA 1,11 ,,08R,M,سآكلُ اليوم مساءً.,sa-aakulu al-yawm masaa’an.,9781797112237_Arabic_Modern_Standard_1_QZ_220.mp3,9781442360341,9781797112237
221,MSA,MSA 1,11 ,,09Q,N,I’ll eat baklava and I’ll drink tea.,,9781797112237_Arabic_Modern_Standard_1_QZ_221.mp3,9781442360341,9781797112237
222,MSA,MSA 1,11 ,,09R,M,سآكلُ بقلاوة و سَأشربُ شاي.,sa-aakulu baqlaawa wa sa-ashrabu shaay.,9781797112237_Arabic_Modern_Standard_1_QZ_222.mp3,9781442360341,9781797112237
223,MSA,MSA 1,11 ,,10Q,N,Would you like to eat with me today? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_223.mp3,9781442360341,9781797112237
224,MSA,MSA 1,11 ,,10R,M,تحبّينً أن تأكلي معي اليوم؟,tuHibbiina an ta’kulii ma`ii al-yawm?,9781797112237_Arabic_Modern_Standard_1_QZ_224.mp3,9781442360341,9781797112237
225,MSA,MSA 1,12 ,,01Q,N,At what time are you going to eat? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_225.mp3,9781442360341,9781797112237
226,MSA,MSA 1,12 ,,01R,F,أيّ ساعة سَتأكلين؟,ayy saa`a sa-ta’kuliin?,9781797112237_Arabic_Modern_Standard_1_QZ_226.mp3,9781442360341,9781797112237
227,MSA,MSA 1,12 ,,02Q,N,What are you going to eat? (m),,9781797112237_Arabic_Modern_Standard_1_QZ_227.mp3,9781442360341,9781797112237
228,MSA,MSA 1,12 ,,02R,F,ماذا سَتاكل؟,maadhaa sa-ta’kul?,9781797112237_Arabic_Modern_Standard_1_QZ_228.mp3,9781442360341,9781797112237
229,MSA,MSA 1,12 ,,03Q,N,How much is this?,,9781797112237_Arabic_Modern_Standard_1_QZ_229.mp3,9781442360341,9781797112237
230,MSA,MSA 1,12 ,,03R,F,بكم هذا؟,bi-kam haadhaa?,9781797112237_Arabic_Modern_Standard_1_QZ_230.mp3,9781442360341,9781797112237
231,MSA,MSA 1,12 ,,04Q,N,Is this ten riyals?,,9781797112237_Arabic_Modern_Standard_1_QZ_231.mp3,9781442360341,9781797112237
232,MSA,MSA 1,12 ,,04R,F,هذا بِعشرة ريالات؟,haadhaa bi-`ashrat riyaalaat?,9781797112237_Arabic_Modern_Standard_1_QZ_232.mp3,9781442360341,9781797112237
233,MSA,MSA 1,12 ,,05Q,N,"In that case, I will eat with you. (f)",,9781797112237_Arabic_Modern_Standard_1_QZ_233.mp3,9781442360341,9781797112237
234,MSA,MSA 1,12 ,,05R,F,إذاً، سآكلُ معِكِ.,"idhan, sa-aakulu ma`aki.",9781797112237_Arabic_Modern_Standard_1_QZ_234.mp3,9781442360341,9781797112237
235,MSA,MSA 1,12 ,,06Q,N,This is four riyals.,,9781797112237_Arabic_Modern_Standard_1_QZ_235.mp3,9781442360341,9781797112237
236,MSA,MSA 1,12 ,,06R,M,هذا بأربعة ريالات.,haadhaa bi-arba`at riyaalaat.,9781797112237_Arabic_Modern_Standard_1_QZ_236.mp3,9781442360341,9781797112237
237,MSA,MSA 1,12 ,,07Q,N,I too would like to eat a sandwich.,,9781797112237_Arabic_Modern_Standard_1_QZ_237.mp3,9781442360341,9781797112237
238,MSA,MSA 1,12 ,,07R,M,أنا أيضاً أحبُ أن آكلَ شاورما.,ana ayDan uHibbu an aakula shaawerma.,9781797112237_Arabic_Modern_Standard_1_QZ_238.mp3,9781442360341,9781797112237
239,MSA,MSA 1,12 ,,08Q,N,What are you going to drink? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_239.mp3,9781442360341,9781797112237
240,MSA,MSA 1,12 ,,08R,M,ماذا ستشربين؟,maadhaa sa-tashrabiin?,9781797112237_Arabic_Modern_Standard_1_QZ_240.mp3,9781442360341,9781797112237
241,MSA,MSA 1,12 ,,09Q,N,Are you going to eat a sandwich? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_241.mp3,9781442360341,9781797112237
242,MSA,MSA 1,12 ,,09R,M,ستأكلينَ شاورما؟,sa-ta’kuliina shaawerma?,9781797112237_Arabic_Modern_Standard_1_QZ_242.mp3,9781442360341,9781797112237
243,MSA,MSA 1,12 ,,10Q,N,Are you going to drink orange juice? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_243.mp3,9781442360341,9781797112237
244,MSA,MSA 1,12 ,,10R,M,ستشربينَ عصير بُرتُقال؟,sa-tashrabiina aSiir burtuqaal?,9781797112237_Arabic_Modern_Standard_1_QZ_244.mp3,9781442360341,9781797112237
245,MSA,MSA 1,13 ,,01Q,N,I’m hungry too. (m),,9781797112237_Arabic_Modern_Standard_1_QZ_245.mp3,9781442360341,9781797112237
246,MSA,MSA 1,13 ,,01R,M,أنا أيضاً جَوعان.,ana ayDan jaw`aan.,9781797112237_Arabic_Modern_Standard_1_QZ_246.mp3,9781442360341,9781797112237
247,MSA,MSA 1,13 ,,02Q,N,It’s eleven o’clock.,,9781797112237_Arabic_Modern_Standard_1_QZ_247.mp3,9781442360341,9781797112237
248,MSA,MSA 1,13 ,,02R,F,الساعة الحادية عشْرة.,as-saa`a al-Haadiya `ashra.,9781797112237_Arabic_Modern_Standard_1_QZ_248.mp3,9781442360341,9781797112237
249,MSA,MSA 1,13 ,,03Q,N,How much for the sandwich?,,9781797112237_Arabic_Modern_Standard_1_QZ_249.mp3,9781442360341,9781797112237
250,MSA,MSA 1,13 ,,03R,F,بكم الشاورما؟,bi-kam ash-shaawerma?,9781797112237_Arabic_Modern_Standard_1_QZ_250.mp3,9781442360341,9781797112237
251,MSA,MSA 1,13 ,,04Q,N,How many dollars do you have? (m),,9781797112237_Arabic_Modern_Standard_1_QZ_251.mp3,9781442360341,9781797112237
252,MSA,MSA 1,13 ,,04R,F,كم دولار معَك؟,kam doolar ma`ak?,9781797112237_Arabic_Modern_Standard_1_QZ_252.mp3,9781442360341,9781797112237
253,MSA,MSA 1,13 ,,05Q,N,I have twelve riyals with me.,,9781797112237_Arabic_Modern_Standard_1_QZ_253.mp3,9781442360341,9781797112237
254,MSA,MSA 1,13 ,,05R,F,مَعي إثنا عَشَرَ ريال.,ma`ii ithnaa `ashara riyaal.,9781797112237_Arabic_Modern_Standard_1_QZ_254.mp3,9781442360341,9781797112237
255,MSA,MSA 1,13 ,,06Q,N,I have two dollars with me.,,9781797112237_Arabic_Modern_Standard_1_QZ_255.mp3,9781442360341,9781797112237
256,MSA,MSA 1,13 ,,06R,M,مَعي دولاران.,ma`ii doolaaraan.,9781797112237_Arabic_Modern_Standard_1_QZ_256.mp3,9781442360341,9781797112237
257,MSA,MSA 1,13 ,,07Q,N,And in dollars?,,9781797112237_Arabic_Modern_Standard_1_QZ_257.mp3,9781442360341,9781797112237
258,MSA,MSA 1,13 ,,07R,M,و بِالدولار؟,wa bid-doolaar?,9781797112237_Arabic_Modern_Standard_1_QZ_258.mp3,9781442360341,9781797112237
259,MSA,MSA 1,13 ,,08Q,N,I’d like to eat a sandwich over there.,,9781797112237_Arabic_Modern_Standard_1_QZ_259.mp3,9781442360341,9781797112237
260,MSA,MSA 1,13 ,,08R,M,أحبُّ أن آكلَ شاورما هُناك.,uHibbu an aakula shaawerma hunaak.,9781797112237_Arabic_Modern_Standard_1_QZ_260.mp3,9781442360341,9781797112237
261,MSA,MSA 1,13 ,,09Q,N,I’m going to drink orange juice here.,,9781797112237_Arabic_Modern_Standard_1_QZ_261.mp3,9781442360341,9781797112237
262,MSA,MSA 1,13 ,,09R,M,سأشربُ عصير بُرتُقال هُنا.,sa-ashrabu aSiir burtuqaal huna.,9781797112237_Arabic_Modern_Standard_1_QZ_262.mp3,9781442360341,9781797112237
263,MSA,MSA 1,13 ,,10Q,N,I have fifteen riyals and eleven dollars.,,9781797112237_Arabic_Modern_Standard_1_QZ_263.mp3,9781442360341,9781797112237
264,MSA,MSA 1,13 ,,10R,M,معي خمسة عشر ريال و أحَدَ عشر دولار.,ma`ii khamsata `ashara riyaal wa aHada ashara doolaar.,9781797112237_Arabic_Modern_Standard_1_QZ_264.mp3,9781442360341,9781797112237
265,MSA,MSA 1,14 ,,01Q,N,"Give me riyals, please.",,9781797112237_Arabic_Modern_Standard_1_QZ_265.mp3,9781442360341,9781797112237
266,MSA,MSA 1,14 ,,01R,F,أعْطِني ريالات، من فضلِك.,"a`Tinii riyaalaat, min faDlik.",9781797112237_Arabic_Modern_Standard_1_QZ_266.mp3,9781442360341,9781797112237
267,MSA,MSA 1,14 ,,02Q,N,I’m thirsty. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_267.mp3,9781442360341,9781797112237
268,MSA,MSA 1,14 ,,02R,F,أنا عطشانة.,ana aTshaana.,9781797112237_Arabic_Modern_Standard_1_QZ_268.mp3,9781442360341,9781797112237
269,MSA,MSA 1,14 ,,03Q,N,Are you thirsty? (m),,9781797112237_Arabic_Modern_Standard_1_QZ_269.mp3,9781442360341,9781797112237
270,MSA,MSA 1,14 ,,03R,F,أنتَ عطشان؟,anta aTshaan?,9781797112237_Arabic_Modern_Standard_1_QZ_270.mp3,9781442360341,9781797112237
271,MSA,MSA 1,14 ,,04Q,N,I’m hungry and thirsty. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_271.mp3,9781442360341,9781797112237
272,MSA,MSA 1,14 ,,04R,F,أنا جَوعانة وعَطشانة.,ana jaw`aana wa aTshaana.,9781797112237_Arabic_Modern_Standard_1_QZ_272.mp3,9781442360341,9781797112237
273,MSA,MSA 1,14 ,,05Q,N,How much is the shirt?,,9781797112237_Arabic_Modern_Standard_1_QZ_273.mp3,9781442360341,9781797112237
274,MSA,MSA 1,14 ,,05R,F,بكم القميص؟,bi-kam al-qamiiS?,9781797112237_Arabic_Modern_Standard_1_QZ_274.mp3,9781442360341,9781797112237
275,MSA,MSA 1,14 ,,06Q,N,That’s not a lot.,,9781797112237_Arabic_Modern_Standard_1_QZ_275.mp3,9781442360341,9781797112237
276,MSA,MSA 1,14 ,,06R,M,هذا ليسَ كثير.,haadhaa laysa kathiir.,9781797112237_Arabic_Modern_Standard_1_QZ_276.mp3,9781442360341,9781797112237
277,MSA,MSA 1,14 ,,07Q,N,I don’t have a lot of riyals.,,9781797112237_Arabic_Modern_Standard_1_QZ_277.mp3,9781442360341,9781797112237
278,MSA,MSA 1,14 ,,07R,M,ليسَ معي ريالات كثيرة.,laysa ma`ii riyaalaat kathiira.,9781797112237_Arabic_Modern_Standard_1_QZ_278.mp3,9781442360341,9781797112237
279,MSA,MSA 1,14 ,,08Q,N,I have twenty riyals only.,,9781797112237_Arabic_Modern_Standard_1_QZ_279.mp3,9781442360341,9781797112237
280,MSA,MSA 1,14 ,,08R,M,معي عِشرون ريال فقط.,ma`ii ishruun riyaal faqaT.,9781797112237_Arabic_Modern_Standard_1_QZ_280.mp3,9781442360341,9781797112237
281,MSA,MSA 1,14 ,,09Q,N,"Here you are, sir.",,9781797112237_Arabic_Modern_Standard_1_QZ_281.mp3,9781442360341,9781797112237
282,MSA,MSA 1,14 ,,09R,M,تفضَّل، يا سيِّد.,"tafaDal, yaa sayyid.",9781797112237_Arabic_Modern_Standard_1_QZ_282.mp3,9781442360341,9781797112237
283,MSA,MSA 1,14 ,,10Q,N,I’d like to buy a shirt.,,9781797112237_Arabic_Modern_Standard_1_QZ_283.mp3,9781442360341,9781797112237
284,MSA,MSA 1,14 ,,10R,M,أحبّ أن أشتريَ القميص.,uHibbu an ashtariya al-qamiiS.,9781797112237_Arabic_Modern_Standard_1_QZ_284.mp3,9781442360341,9781797112237
285,MSA,MSA 1,15 ,,01Q,N,Do you have a sandwich? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_285.mp3,9781442360341,9781797112237
286,MSA,MSA 1,15 ,,01R,F,عِندَكِ شاورما؟,`indaki shaawerma?,9781797112237_Arabic_Modern_Standard_1_QZ_286.mp3,9781442360341,9781797112237
287,MSA,MSA 1,15 ,,02Q,N,I have tea.,,9781797112237_Arabic_Modern_Standard_1_QZ_287.mp3,9781442360341,9781797112237
288,MSA,MSA 1,15 ,,02R,F,عِندي شاي.,`indii shaay.,9781797112237_Arabic_Modern_Standard_1_QZ_288.mp3,9781442360341,9781797112237
289,MSA,MSA 1,15 ,,03Q,N,"Really, sir?",,9781797112237_Arabic_Modern_Standard_1_QZ_289.mp3,9781442360341,9781797112237
290,MSA,MSA 1,15 ,,03R,F,أكيد، يا سيّد؟,"akiid, yaa sayyid?",9781797112237_Arabic_Modern_Standard_1_QZ_290.mp3,9781442360341,9781797112237
291,MSA,MSA 1,15 ,,04Q,N,Now I have the necklace and the shirt!,,9781797112237_Arabic_Modern_Standard_1_QZ_291.mp3,9781442360341,9781797112237
292,MSA,MSA 1,15 ,,04R,F,الآن عِندي القلادة و القميص!,al-aan `indii al-qilaada wal-qamiiS!,9781797112237_Arabic_Modern_Standard_1_QZ_292.mp3,9781442360341,9781797112237
293,MSA,MSA 1,15 ,,05Q,N,The coffee is for you. (f),,9781797112237_Arabic_Modern_Standard_1_QZ_293.mp3,9781442360341,9781797112237
294,MSA,MSA 1,15 ,,05R,F,القهوة لَكِ.,al-qahwa laki.,9781797112237_Arabic_Modern_Standard_1_QZ_294.mp3,9781442360341,9781797112237
295,MSA,MSA 1,15 ,,06Q,N,The necklace is for me.,,9781797112237_Arabic_Modern_Standard_1_QZ_295.mp3,9781442360341,9781797112237
296,MSA,MSA 1,15 ,,06R,F,القلادة لي.,al-qilaada lii.,9781797112237_Arabic_Modern_Standard_1_QZ_296.mp3,9781442360341,9781797112237
297,MSA,MSA 1,15 ,,07Q,N,It’s not possible.,,9781797112237_Arabic_Modern_Standard_1_QZ_297.mp3,9781442360341,9781797112237
298,MSA,MSA 1,15 ,,07R,M,غير ممكن.,ghayr mumkin.,9781797112237_Arabic_Modern_Standard_1_QZ_298.mp3,9781442360341,9781797112237
299,MSA,MSA 1,15 ,,08Q,N,I don’t have coffee.,,9781797112237_Arabic_Modern_Standard_1_QZ_299.mp3,9781442360341,9781797112237
300,MSA,MSA 1,15 ,,08R,M,ليسَ عِندي قهوة.,laysa `indii qahwa.,9781797112237_Arabic_Modern_Standard_1_QZ_300.mp3,9781442360341,9781797112237
301,MSA,MSA 1,15 ,,09Q,N,Can you eat now? (f),,9781797112237_Arabic_Modern_Standard_1_QZ_301.mp3,9781442360341,9781797112237
302,MSA,MSA 1,15 ,,09R,M,ممكن أن تأكُلي الآن؟,mumkin an ta’kulii al-aan?,9781797112237_Arabic_Modern_Standard_1_QZ_302.mp3,9781442360341,9781797112237
303,MSA,MSA 1,15 ,,10Q,N,"Yes, possible.",,9781797112237_Arabic_Modern_Standard_1_QZ_303.mp3,9781442360341,9781797112237
304,MSA,MSA 1,15 ,,10R,M,نعم، ممكن.,"na`am, mumkin.",9781797112237_Arabic_Modern_Standard_1_QZ_304.mp3,9781442360341,9781797112237
305,MSA,MSA 1,15 ,,11Q,N,And in dinars?,,9781797112237_Arabic_Modern_Standard_1_QZ_305.mp3,9781442360341,9781797112237
306,MSA,MSA 1,15 ,,11R,F,و بالدينار؟,wa bid-dinaar?,9781797112237_Arabic_Modern_Standard_1_QZ_306.mp3,9781442360341,9781797112237
307,MSA,MSA 1,16 ,,01Q,N,Give me forty riyals.,,9781797112237_Arabic_Modern_Standard_1_QZ_307.mp3,9781442360341,9781797112237
308,MSA,MSA 1,16 ,,01R,F,أعطِني أربعين ريال.,a`Tinii arba`iin riyaal.,9781797112237_Arabic_Modern_Standard_1_QZ_308.mp3,9781442360341,9781797112237
309,MSA,MSA 1,16 ,,02Q,N,The ring is forty riyals only.,,9781797112237_Arabic_Modern_Standard_1_QZ_309.mp3,9781442360341,9781797112237
310,MSA,MSA 1,16 ,,02R,F,الخاتَم بأربعين ريال فقط.,al-khaatam bi-arba`iin riyaal faqaT.,9781797112237_Arabic_Modern_Standard_1_QZ_310.mp3,9781442360341,9781797112237
311,MSA,MSA 1,16 ,,03Q,N,I also want tea.,,9781797112237_Arabic_Modern_Standard_1_QZ_311.mp3,9781442360341,9781797112237
312,MSA,MSA 1,16 ,,03R,F,أنا أيضاً أريدُ شاي‏.,ana ayDan uriidu shaay.,9781797112237_Arabic_Modern_Standard_1_QZ_312.mp3,9781442360341,9781797112237
313,MSA,MSA 1,16 ,,04Q,N,Is it twenty-five dinars?,,9781797112237_Arabic_Modern_Standard_1_QZ_313.mp3,9781442360341,9781797112237
314,MSA,MSA 1,16 ,,04R,F,بخمسة وعشرين دينار؟,bi-khamsa wa `ishriin dinaar?,9781797112237_Arabic_Modern_Standard_1_QZ_314.mp3,9781442360341,9781797112237
315,MSA,MSA 1,16 ,,05Q,N,This is fifty riyals.,,9781797112237_Arabic_Modern_Standard_1_QZ_315.mp3,9781442360341,9781797112237
316,MSA,MSA 1,16 ,,05R,F,هذا بخمسين ريال‏.,haadhaa bi-khamsiin riyaal.,9781797112237_Arabic_Modern_Standard_1_QZ_316.mp3,9781442360341,9781797112237
