Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
160,SP,978-1-4423-5040-3,Spanish 4,8,0:10:59,0:11:04,06R,112,M,Estoy mirando estos libros de cuentos cortos.,6,S,"Spanish Phase 4, Units 1-30 (2010)",1
161,SP,978-1-4423-5040-3,Spanish 4,8,0:11:38,0:11:40,07Q,117,N,I’m taking it (m).,,,"Spanish Phase 4, Units 1-30 (2010)",7
162,SP,978-1-4423-5040-3,Spanish 4,8,0:11:42,0:11:44,07R,118,M,Me lo llevo.,3,S,"Spanish Phase 4, Units 1-30 (2010)",7
163,SP,978-1-4423-5040-3,Spanish 4,8,0:13:54,0:13:56,08Q,138,N,I’m also looking for this book.,,,"Spanish Phase 4, Units 1-30 (2010)",9
164,SP,978-1-4423-5040-3,Spanish 4,8,0:14:00,0:14:02,08R,139,M,También busco este libro.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
165,SP,978-1-4423-5040-3,Spanish 4,8,0:14:05,0:14:09,09Q,140,N,I think that it’s a work of non-fiction.,,,"Spanish Phase 4, Units 1-30 (2010)",9
166,SP,978-1-4423-5040-3,Spanish 4,8,0:14:12,0:14:16,09R,141,M,Creo que es una obra de no ficción.,7,S,"Spanish Phase 4, Units 1-30 (2010)",9
167,SP,978-1-4423-5040-3,Spanish 4,8,0:20:05,0:20:08,10Q,192,N,What happens if you get there late?,,,"Spanish Phase 4, Units 1-30 (2010)",17
168,SP,978-1-4423-5040-3,Spanish 4,8,0:20:11,0:20:14,10R,193,M,¿Qué pasa si llega tarde?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",17
169,SP,978-1-4423-5040-3,Spanish 4,8,0:22:15,0:22:17,11Q,212,N,I’m reading this book of short stories.,,,"Spanish Phase 4, Units 1-30 (2010)",1
170,SP,978-1-4423-5040-3,Spanish 4,8,0:22:21,0:22:25,11R,213,F,Estoy leyendo este libro de cuentos cortos.,7,S,"Spanish Phase 4, Units 1-30 (2010)",1
171,SP,978-1-4423-5040-3,Spanish 4,9,0:03:44,0:03:46,01Q,44,N,Where does it take place?,,,"Spanish Phase 4, Units 1-30 (2010)",7
172,SP,978-1-4423-5040-3,Spanish 4,9,0:03:49,0:03:51,01R,45,M,¿Dónde tiene lugar?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",7
173,SP,978-1-4423-5040-3,Spanish 4,9,0:11:05,0:11:08,02Q,111,N,He wants to take an English course.,,,"Spanish Phase 4, Units 1-30 (2010)",9
174,SP,978-1-4423-5040-3,Spanish 4,9,0:11:10,0:11:13,02R,112,F,Él quiere tomar un curso de inglés.,7,S,"Spanish Phase 4, Units 1-30 (2010)",9
175,SP,978-1-4423-5040-3,Spanish 4,9,0:12:24,0:12:26,03Q,122,N,First he’ll have to take an exam.,,,"Spanish Phase 4, Units 1-30 (2010)",9
176,SP,978-1-4423-5040-3,Spanish 4,9,0:12:28,0:12:31,03R,123,F,Primero tendrá que tomar un examen.,6,S,"Spanish Phase 4, Units 1-30 (2010)",9
177,SP,978-1-4423-5040-3,Spanish 4,9,0:13:48,0:13:51,04Q,133,N,He’ll have to take a written exam.,,,"Spanish Phase 4, Units 1-30 (2010)",9
178,SP,978-1-4423-5040-3,Spanish 4,9,0:13:55,0:13:58,04R,134,F,Tendrá que tomar un examen escrito.,6,S,"Spanish Phase 4, Units 1-30 (2010)",9
179,SP,978-1-4423-5040-3,Spanish 4,9,0:14:57,0:14:59,05Q,142,N,Can you explain to him?,,,"Spanish Phase 4, Units 1-30 (2010)",7
180,SP,978-1-4423-5040-3,Spanish 4,9,0:14:43,0:14:46,05R,140,F,¿Puede explicarle a él?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",7
181,SP,978-1-4423-5040-3,Spanish 4,9,0:15:41,0:15:45,06Q,148,N,Can you explain to him how he should prepare himself?,,,"Spanish Phase 4, Units 1-30 (2010)",9
182,SP,978-1-4423-5040-3,Spanish 4,9,0:15:49,0:15:52,06R,150,F,¿Puede explicarle a él cómo debe prepararse?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",9
183,SP,978-1-4423-5040-3,Spanish 4,9,0:16:35,0:16:37,07Q,157,N,He’ll take the exam next week.,,,"Spanish Phase 4, Units 1-30 (2010)",9
184,SP,978-1-4423-5040-3,Spanish 4,9,0:16:40,0:16:44,07R,158,F,Tomará el examen la semana entrante.,6,S,"Spanish Phase 4, Units 1-30 (2010)",9
185,SP,978-1-4423-5040-3,Spanish 4,9,0:20:25,0:20:28,08Q,194,N,He has five days in order to prepare himself.,,,"Spanish Phase 4, Units 1-30 (2010)","6,12"
186,SP,978-1-4423-5040-3,Spanish 4,9,0:20:33,0:20:36,08R,195,F,Tiene cinco días para prepararse.,5,S,"Spanish Phase 4, Units 1-30 (2010)","6,12"
187,SP,978-1-4423-5040-3,Spanish 4,9,0:22:03,0:22:06,09Q,209,N,"No, He won’t have to take an oral exam.",,,"Spanish Phase 4, Units 1-30 (2010)",9
188,SP,978-1-4423-5040-3,Spanish 4,9,0:22:11,0:22:14,09R,210,M,"No, no tendrá que tomar un examen oral.",7,S,"Spanish Phase 4, Units 1-30 (2010)",9
189,SP,978-1-4423-5040-3,Spanish 4,9,0:25:28,0:25:31,10Q,238,N,This book is good for my English course.,,,"Spanish Phase 4, Units 1-30 (2010)",9
190,SP,978-1-4423-5040-3,Spanish 4,9,0:25:36,0:25:40,10R,239,M,Este libro es bueno para mi curso de inglés.,9,S,"Spanish Phase 4, Units 1-30 (2010)",9
191,SP,978-1-4423-5040-3,Spanish 4,10,0:02:38,0:02:41,01Q,35,N,They are for an English course that I’m going to teach.,,,"Spanish Phase 4, Units 1-30 (2010)","9,20"
192,SP,978-1-4423-5040-3,Spanish 4,10,0:02:45,0:02:48,01R,36,F,Son para un curso de inglés que voy a enseñar.,7,S,"Spanish Phase 4, Units 1-30 (2010)","9,20"
193,SP,978-1-4423-5040-3,Spanish 4,10,0:03:28,0:03:30,02Q,42,N,For my history course.,,,"Spanish Phase 4, Units 1-30 (2010)",9
194,SP,978-1-4423-5040-3,Spanish 4,10,0:03:33,0:03:36,02R,43,M,Para mi curso de historia.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
195,SP,978-1-4423-5040-3,Spanish 4,10,0:04:48,0:04:51,03Q,54,N,He’ll have to take it soon.,,,"Spanish Phase 4, Units 1-30 (2010)",9
196,SP,978-1-4423-5040-3,Spanish 4,10,0:04:54,0:04:56,03R,55,M,Tendrá que tomarlo pronto.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
197,SP,978-1-4423-5040-3,Spanish 4,10,0:10:58,0:11:00,04Q,110,N,Do you have this T-shirt in black?,,,"Spanish Phase 4, Units 1-30 (2010)",14
198,SP,978-1-4423-5040-3,Spanish 4,10,0:11:03,0:11:05,04R,112,F,¿Tiene esta camiseta en negro?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
199,SP,978-1-4423-5040-3,Spanish 4,10,0:11:33,0:11:35,05Q,116,M,I’m taking this blue one.,,,"Spanish Phase 4, Units 1-30 (2010)",13
200,SP,978-1-4423-5040-3,Spanish 4,10,0:11:38,0:11:40,05R,117,F,Me llevo esta azul.,4,S,"Spanish Phase 4, Units 1-30 (2010)",13
201,SP,978-1-4423-5040-3,Spanish 4,10,0:12:13,0:12:16,06Q,120,N,Do you like this yellow T-shirt?,,,"Spanish Phase 4, Units 1-30 (2010)",14
202,SP,978-1-4423-5040-3,Spanish 4,10,0:12:20,0:12:23,06R,122,M,¿Le gusta esta camiseta amarilla?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
203,SP,978-1-4423-5040-3,Spanish 4,10,0:13:16,0:13:19,07Q,129,N,I’m also looking for some ties.,,,"Spanish Phase 4, Units 1-30 (2010)","9,13"
204,SP,978-1-4423-5040-3,Spanish 4,10,0:13:44,0:13:47,07R,133,F,También busco unas corbatas.,4,S,"Spanish Phase 4, Units 1-30 (2010)","9,13"
205,SP,978-1-4423-5040-3,Spanish 4,10,0:14:31,0:14:33,08Q,134,N,What colors do you like?,,,"Spanish Phase 4, Units 1-30 (2010)",7
206,SP,978-1-4423-5040-3,Spanish 4,10,0:14:36,0:14:38,08R,135,M,¿Qué colores le gustan?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",7
207,SP,978-1-4423-5040-3,Spanish 4,10,0:16:06,0:16:08,09Q,153,N,Do you like this green tie?,,,"Spanish Phase 4, Units 1-30 (2010)",14
208,SP,978-1-4423-5040-3,Spanish 4,10,0:16:12,0:16:15,09R,154,M,¿Le gusta esta corbata verde?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
209,SP,978-1-4423-5040-3,Spanish 4,10,0:19:25,0:19:28,10Q,185,N,So I don’t want to take the books with me.,,,"Spanish Phase 4, Units 1-30 (2010)",1
210,SP,978-1-4423-5040-3,Spanish 4,10,0:19:32,0:19:35,10R,186,F,Así que no quiero llevar los libros conmigo.,8,S,"Spanish Phase 4, Units 1-30 (2010)",1
211,SP,978-1-4423-5040-3,Spanish 4,10,0:19:41,0:19:42,11Q,187,N,Can you send them (m)?,,,"Spanish Phase 4, Units 1-30 (2010)",16
212,SP,978-1-4423-5040-3,Spanish 4,10,0:19:45,0:19:47,11R,188,F,¿Puede enviarlos?,2,Q,"Spanish Phase 4, Units 1-30 (2010)",16
213,SP,978-1-4423-5040-3,Spanish 4,10,0:21:21,0:21:24,12Q,201,N,I can explain to you how to get there.,,,"Spanish Phase 4, Units 1-30 (2010)",9
214,SP,978-1-4423-5040-3,Spanish 4,10,0:21:27,0:21:31,12R,202,M,Puedo explicarle cómo llegar.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
215,SP,978-1-4423-5040-3,Spanish 4,10,0:22:58,0:23:01,13Q,216,N,I’m going to explain everything to you.,,,"Spanish Phase 4, Units 1-30 (2010)",16
216,SP,978-1-4423-5040-3,Spanish 4,10,0:23:06,0:23:09,13R,218,M,Voy a explicarle todo.,3,S,"Spanish Phase 4, Units 1-30 (2010)",16
217,SP,978-1-4423-5040-3,Spanish 4,11,0:02:34,0:02:37,01Q,33,N,In that case she can prepare herself.,,,"Spanish Phase 4, Units 1-30 (2010)",9
218,SP,978-1-4423-5040-3,Spanish 4,11,0:02:41,0:02:44,01R,34,M,Entonces puede prepararse.,3,S,"Spanish Phase 4, Units 1-30 (2010)",9
219,SP,978-1-4423-5040-3,Spanish 4,11,0:04:54,0:04:56,02Q,52,N,Where is the post office located?,,,"Spanish Phase 4, Units 1-30 (2010)",4
220,SP,978-1-4423-5040-3,Spanish 4,11,0:05:00,0:05:03,02R,53,F,¿Dónde queda la oficina de correos?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",4
221,SP,978-1-4423-5040-3,Spanish 4,11,0:06:29,0:06:31,03Q,65,N,Where is my umbrella?,,,"Spanish Phase 4, Units 1-30 (2010)",19
222,SP,978-1-4423-5040-3,Spanish 4,11,0:06:34,0:06:37,03R,66,F,¿Dónde está mi paraguas?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",19
223,SP,978-1-4423-5040-3,Spanish 4,11,0:07:16,0:07:19,04Q,72,N,I want to send these packages.,,,"Spanish Phase 4, Units 1-30 (2010)",16
224,SP,978-1-4423-5040-3,Spanish 4,11,0:07:22,0:07:24,04R,73,F,Quiero enviar estos paquetes.,4,S,"Spanish Phase 4, Units 1-30 (2010)",16
225,SP,978-1-4423-5040-3,Spanish 4,11,0:09:37,0:09:39,05Q,92,N,Would you like to sit inside?,,,"Spanish Phase 4, Units 1-30 (2010)",16
226,SP,978-1-4423-5040-3,Spanish 4,11,0:09:45,0:09:48,05R,93,M,¿Le gustaría sentarse adentro?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",16
227,SP,978-1-4423-5040-3,Spanish 4,11,0:11:08,0:11:10,06Q,104,N,What a beautiful day!,,,"Spanish Phase 4, Units 1-30 (2010)",9
228,SP,978-1-4423-5040-3,Spanish 4,11,0:11:15,0:11:18,06R,106,F,¡Qué día tan bonito!,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
229,SP,978-1-4423-5040-3,Spanish 4,11,0:11:28,0:11:30,07Q,107,N,Would you like to sit outside?,,,"Spanish Phase 4, Units 1-30 (2010)","9,16"
230,SP,978-1-4423-5040-3,Spanish 4,11,0:11:34,0:11:38,07R,108,M,¿Le gustaría sentarse afuera?,4,Q,"Spanish Phase 4, Units 1-30 (2010)","9,16"
231,SP,978-1-4423-5040-3,Spanish 4,11,0:14:42,0:14:45,08Q,133,N,Do you want to sit outside or inside?,,,"Spanish Phase 4, Units 1-30 (2010)","9,16"
232,SP,978-1-4423-5040-3,Spanish 4,11,0:14:49,0:14:53,08R,134,M,¿Quiere sentarse afuera o adentro?,4,Q,"Spanish Phase 4, Units 1-30 (2010)","9,16"
233,SP,978-1-4423-5040-3,Spanish 4,11,0:15:07,0:15:10,09Q,137,N,Today I prefer to sit inside.,,,"Spanish Phase 4, Units 1-30 (2010)",16
234,SP,978-1-4423-5040-3,Spanish 4,11,0:15:13,0:15:16,09R,138,F,Hoy prefiero sentarme adentro.,4,S,"Spanish Phase 4, Units 1-30 (2010)",16
235,SP,978-1-4423-5040-3,Spanish 4,11,0:16:20,0:16:22,10Q,146,N,Where can I buy a phone card?,,,"Spanish Phase 4, Units 1-30 (2010)","3,14,18"
236,SP,978-1-4423-5040-3,Spanish 4,11,0:16:28,0:16:32,10R,147,F,¿Dónde puedo comprar una tarjeta para hacer llamadas?,8,Q,"Spanish Phase 4, Units 1-30 (2010)","3,14,18"
237,SP,978-1-4423-5040-3,Spanish 4,11,0:19:22,0:19:24,11Q,171,N,I need aspirins.,,,"Spanish Phase 4, Units 1-30 (2010)","8,16"
238,SP,978-1-4423-5040-3,Spanish 4,11,0:19:28,0:19:30,11R,172,F,Necesito aspirinas.,2,S,"Spanish Phase 4, Units 1-30 (2010)","8,16"
239,SP,978-1-4423-5040-3,Spanish 4,11,0:20:26,0:20:28,12Q,179,N,Maybe I’m only tired.,,,"Spanish Phase 4, Units 1-30 (2010)",16
240,SP,978-1-4423-5040-3,Spanish 4,11,0:20:30,0:20:33,12R,180,F,Quizás sólo estoy cansada.,4,S,"Spanish Phase 4, Units 1-30 (2010)",16
241,SP,978-1-4423-5040-3,Spanish 4,12,0:03:04,0:03:07,01Q,38,N,Next to the post office there’s a pharmacy.,,,"Spanish Phase 4, Units 1-30 (2010)","8,16"
242,SP,978-1-4423-5040-3,Spanish 4,12,0:03:13,0:03:17,01R,39,M,Al lado de la oficina de correos hay una farmacia.,10,S,"Spanish Phase 4, Units 1-30 (2010)","8,16"
243,SP,978-1-4423-5040-3,Spanish 4,12,0:04:19,0:04:20,02Q,47,N,I have a headache.,,,"Spanish Phase 4, Units 1-30 (2010)","6,16"
244,SP,978-1-4423-5040-3,Spanish 4,12,0:04:26,0:04:28,02R,48,F,Tengo dolor de cabeza.,4,S,"Spanish Phase 4, Units 1-30 (2010)","6,16"
245,SP,978-1-4423-5040-3,Spanish 4,12,0:06:57,0:06:59,03Q,68,N,I probably have a cold.,,,"Spanish Phase 4, Units 1-30 (2010)",8
246,SP,978-1-4423-5040-3,Spanish 4,12,0:07:03,0:07:05,03R,69,F,Probablemente estoy resfriada.,3,S,"Spanish Phase 4, Units 1-30 (2010)",8
247,SP,978-1-4423-5040-3,Spanish 4,12,0:09:06,0:09:07,04Q,84,N,It’s raining.,,,"Spanish Phase 4, Units 1-30 (2010)",19
248,SP,978-1-4423-5040-3,Spanish 4,12,0:09:11,0:09:13,04R,85,M,Está lloviendo.,2,S,"Spanish Phase 4, Units 1-30 (2010)",19
249,SP,978-1-4423-5040-3,Spanish 4,12,0:11:41,0:11:45,05Q,107,N,I want to send them by airmail.,,,"Spanish Phase 4, Units 1-30 (2010)",16
250,SP,978-1-4423-5040-3,Spanish 4,12,0:11:10,0:11:12,05R,108,M,Quiero enviarlos por correo aéreo.,5,S,"Spanish Phase 4, Units 1-30 (2010)",16
251,SP,978-1-4423-5040-3,Spanish 4,12,0:15:56,0:15:59,06Q,142,N,I sent some history books to my son.,,,"Spanish Phase 4, Units 1-30 (2010)","1,5"
252,SP,978-1-4423-5040-3,Spanish 4,12,0:16:04,0:16:08,06R,143,M,Le envié unos libros de historia a mi hijo.,8,S,"Spanish Phase 4, Units 1-30 (2010)","1,5"
253,SP,978-1-4423-5040-3,Spanish 4,12,0:16:27,0:16:28,07Q,146,N,It was pretty expensive.,,,"Spanish Phase 4, Units 1-30 (2010)",14
254,SP,978-1-4423-5040-3,Spanish 4,12,0:16:33,0:16:35,07R,147,M,Fue bastante caro.,3,S,"Spanish Phase 4, Units 1-30 (2010)",14
255,SP,978-1-4423-5040-3,Spanish 4,12,0:18:40,0:18:42,08Q,164,N,I often send books.,,,"Spanish Phase 4, Units 1-30 (2010)",1
256,SP,978-1-4423-5040-3,Spanish 4,12,0:18:45,0:18:47,08R,165,F,A menudo envío libros.,3,S,"Spanish Phase 4, Units 1-30 (2010)",1
257,SP,978-1-4423-5040-3,Spanish 4,12,0:19:34,0:19:38,09Q,172,N,I often send e-mail messages to my wife.,,,"Spanish Phase 4, Units 1-30 (2010)","3,5"
258,SP,978-1-4423-5040-3,Spanish 4,12,0:19:45,0:19:50,09R,173,M,A menudo le envío mensajes electrónicos a mi esposa.,7,S,"Spanish Phase 4, Units 1-30 (2010)","3,5"
259,SP,978-1-4423-5040-3,Spanish 4,12,0:28:16,0:28:19,10Q,242,N,Now I’m going to send him a yellow one (f).,,,"Spanish Phase 4, Units 1-30 (2010)",17
260,SP,978-1-4423-5040-3,Spanish 4,12,0:28:23,0:28:27,10R,243,M,Ahora voy a enviarle una amarilla.,5,S,"Spanish Phase 4, Units 1-30 (2010)",17
261,SP,978-1-4423-5040-3,Spanish 4,13,0:02:18,0:02:20,01Q,33,N,You probably should take your umbrella.,,,"Spanish Phase 4, Units 1-30 (2010)","16,19"
262,SP,978-1-4423-5040-3,Spanish 4,13,0:02:25,0:02:29,01R,34,M,Probablemente debe llevar su paraguas.,5,S,"Spanish Phase 4, Units 1-30 (2010)","16,19"
263,SP,978-1-4423-5040-3,Spanish 4,13,0:02:58,0:02:59,02Q,37,N,If it’s no bother.,,,"Spanish Phase 4, Units 1-30 (2010)",9
264,SP,978-1-4423-5040-3,Spanish 4,13,0:03:02,0:03:04,02R,38,M,Si no es molestia.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
265,SP,978-1-4423-5040-3,Spanish 4,13,0:05:41,0:05:43,03Q,60,N,I often have a cold.,,,"Spanish Phase 4, Units 1-30 (2010)",8
266,SP,978-1-4423-5040-3,Spanish 4,13,0:05:47,0:05:49,03R,61,M,A menudo estoy resfriado.,3,S,"Spanish Phase 4, Units 1-30 (2010)",8
267,SP,978-1-4423-5040-3,Spanish 4,13,0:08:11,0:08:14,04Q,85,N,Yesterday I sent some photos to my daughter.,,,"Spanish Phase 4, Units 1-30 (2010)","5,17"
268,SP,978-1-4423-5040-3,Spanish 4,13,0:08:19,0:08:22,04R,86,F,Ayer le envié unas fotos a mi hija.,7,S,"Spanish Phase 4, Units 1-30 (2010)","5,17"
269,SP,978-1-4423-5040-3,Spanish 4,13,0:10:19,0:10:21,05Q,100,N,I bought some postcards.,,,"Spanish Phase 4, Units 1-30 (2010)",14
270,SP,978-1-4423-5040-3,Spanish 4,13,0:10:25,0:10:27,05R,101,F,Compré unas postales.,3,S,"Spanish Phase 4, Units 1-30 (2010)",14
271,SP,978-1-4423-5040-3,Spanish 4,13,0:12:14,0:12:17,06Q,115,N,Can you buy me some stamps?,,,"Spanish Phase 4, Units 1-30 (2010)",14
272,SP,978-1-4423-5040-3,Spanish 4,13,0:12:21,0:12:24,06R,116,M,¿Puede comprarme unas estampillas?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",14
273,SP,978-1-4423-5040-3,Spanish 4,13,0:14:24,0:14:27,07Q,131,N,I need airmail stamps for postcards.,,,"Spanish Phase 4, Units 1-30 (2010)",16
274,SP,978-1-4423-5040-3,Spanish 4,13,0:14:33,0:14:37,07R,132,F,Necesito estampillas de correo aéreo para postales.,6,S,"Spanish Phase 4, Units 1-30 (2010)",16
275,SP,978-1-4423-5040-3,Spanish 4,13,0:16:25,0:16:28,08Q,149,N,I think that I’m getting a cold.,,,"Spanish Phase 4, Units 1-30 (2010)",8
276,SP,978-1-4423-5040-3,Spanish 4,13,0:16:31,0:16:34,08R,150,F,Creo que me estoy resfriando.,5,S,"Spanish Phase 4, Units 1-30 (2010)",8
277,SP,978-1-4423-5040-3,Spanish 4,13,0:20:26,0:20:27,09Q,184,N,Take your stamps.,,,"Spanish Phase 4, Units 1-30 (2010)",16
278,SP,978-1-4423-5040-3,Spanish 4,13,0:20:32,0:20:34,09R,185,F,Tome sus estampillas.,3,S,"Spanish Phase 4, Units 1-30 (2010)",16
279,SP,978-1-4423-5040-3,Spanish 4,13,0:21:49,0:21:51,10Q,196,N,I forgot to buy the tickets.,,,"Spanish Phase 4, Units 1-30 (2010)",14
280,SP,978-1-4423-5040-3,Spanish 4,13,0:21:59,0:22:02,10R,197,M,Se me olvidó comprar las entradas.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
281,SP,978-1-4423-5040-3,Spanish 4,13,0:23:23,0:23:25,11Q,207,N,I’m not very thirsty.,,,"Spanish Phase 4, Units 1-30 (2010)",6
282,SP,978-1-4423-5040-3,Spanish 4,13,0:23:31,0:23:33,11R,209,F,No tengo mucha sed.,4,S,"Spanish Phase 4, Units 1-30 (2010)",6
283,SP,978-1-4423-5040-3,Spanish 4,13,0:25:06,0:25:08,12Q,222,N,When do you want to buy the tickets?,,,"Spanish Phase 4, Units 1-30 (2010)",14
284,SP,978-1-4423-5040-3,Spanish 4,13,0:25:11,0:25:14,12R,223,F,¿Cuándo quiere comprar las entradas?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
285,SP,978-1-4423-5040-3,Spanish 4,14,0:02:59,0:03:00,01Q,37,N,These (f) are prettier.,,,"Spanish Phase 4, Units 1-30 (2010)",9
286,SP,978-1-4423-5040-3,Spanish 4,14,0:03:06,0:03:09,01R,39,F,Éstas son más bonitas.,4,S,"Spanish Phase 4, Units 1-30 (2010)",9
287,SP,978-1-4423-5040-3,Spanish 4,14,0:04:36,0:04:38,02Q,50,N,These (f) are the prettiest of all.,,,"Spanish Phase 4, Units 1-30 (2010)",9
288,SP,978-1-4423-5040-3,Spanish 4,14,0:04:43,0:04:46,02R,51,F,Éstas son las más bonitas de todas.,7,S,"Spanish Phase 4, Units 1-30 (2010)",9
289,SP,978-1-4423-5040-3,Spanish 4,14,0:07:25,0:07:28,03Q,74,N,I’m going to have me a mineral water.,,,"Spanish Phase 4, Units 1-30 (2010)",6
290,SP,978-1-4423-5040-3,Spanish 4,14,0:07:31,0:07:34,03R,76,F,Voy a tomarme un agua mineral.,5,S,"Spanish Phase 4, Units 1-30 (2010)",6
291,SP,978-1-4423-5040-3,Spanish 4,14,0:09:33,0:09:35,04Q,94,N,Yes. They are all very pretty.,,,"Spanish Phase 4, Units 1-30 (2010)",5
292,SP,978-1-4423-5040-3,Spanish 4,14,0:09:40,0:09:44,04R,95,M,Sí. Son muy bonitas todas.,4,S,"Spanish Phase 4, Units 1-30 (2010)",5
293,SP,978-1-4423-5040-3,Spanish 4,14,0:11:38,0:11:40,05Q,110,N,I’m going to order enchiladas.,,,"Spanish Phase 4, Units 1-30 (2010)",6
294,SP,978-1-4423-5040-3,Spanish 4,14,0:11:46,0:11:48,05R,111,M,Voy a pedir enchiladas.,3,S,"Spanish Phase 4, Units 1-30 (2010)",6
295,SP,978-1-4423-5040-3,Spanish 4,14,0:13:30,0:13:34,06Q,127,N,Anita is the oldest of the three.,,,"Spanish Phase 4, Units 1-30 (2010)",12
296,SP,978-1-4423-5040-3,Spanish 4,14,0:13:38,0:13:41,06R,128,M,Anita es la mayor de las tres.,7,S,"Spanish Phase 4, Units 1-30 (2010)",12
297,SP,978-1-4423-5040-3,Spanish 4,14,0:14:32,0:14:35,07Q,134,N,Juanita is the youngest of the three.,,,"Spanish Phase 4, Units 1-30 (2010)",12
298,SP,978-1-4423-5040-3,Spanish 4,14,0:14:42,0:14:45,07R,135,M,Juanita es la menor de las tres.,7,S,"Spanish Phase 4, Units 1-30 (2010)",12
299,SP,978-1-4423-5040-3,Spanish 4,14,0:16:47,0:16:50,08Q,153,N,I want to send some postcards to my mother.,,,"Spanish Phase 4, Units 1-30 (2010)",16
300,SP,978-1-4423-5040-3,Spanish 4,14,0:16:58,0:17:02,08R,155,F,Quiero enviarle unas postales a mi madre.,6,S,"Spanish Phase 4, Units 1-30 (2010)",16
301,SP,978-1-4423-5040-3,Spanish 4,14,0:17:38,0:17:41,09Q,160,N,I usually send e-mail messages.,,,"Spanish Phase 4, Units 1-30 (2010)",3
302,SP,978-1-4423-5040-3,Spanish 4,14,0:17:46,0:17:50,09R,161,F,Por lo general envío mensajes electrónicos.,6,S,"Spanish Phase 4, Units 1-30 (2010)",3
303,SP,978-1-4423-5040-3,Spanish 4,14,0:20:21,0:20:23,10Q,185,N,I usually call once a week.,,,"Spanish Phase 4, Units 1-30 (2010)",3
304,SP,978-1-4423-5040-3,Spanish 4,14,0:20:28,0:20:31,10R,186,F,Por lo general llamo una vez por semana.,8,S,"Spanish Phase 4, Units 1-30 (2010)",3
305,SP,978-1-4423-5040-3,Spanish 4,14,0:22:28,0:22:30,11Q,202,N,I have a subscription.,,,"Spanish Phase 4, Units 1-30 (2010)",1
306,SP,978-1-4423-5040-3,Spanish 4,14,0:22:33,0:22:35,11R,203,M,Tengo una suscripción.,3,S,"Spanish Phase 4, Units 1-30 (2010)",1
307,SP,978-1-4423-5040-3,Spanish 4,15,0:04:17,0:04:19,01Q,52,N,And your other daughter?,,,"Spanish Phase 4, Units 1-30 (2010)",5
308,SP,978-1-4423-5040-3,Spanish 4,15,0:04:21,0:04:23,01R,53,F,¿Y su otra hija?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",5
309,SP,978-1-4423-5040-3,Spanish 4,15,0:05:44,0:05:47,02Q,63,N,"I have a photo, if you want to see it.",,,"Spanish Phase 4, Units 1-30 (2010)",16
310,SP,978-1-4423-5040-3,Spanish 4,15,0:05:50,0:05:53,02R,64,F,"Tengo una foto, si quiere verla.",6,S,"Spanish Phase 4, Units 1-30 (2010)",16
311,SP,978-1-4423-5040-3,Spanish 4,15,0:07:53,0:07:57,03Q,81,N,Usually I call her one time or two times a week.,,,"Spanish Phase 4, Units 1-30 (2010)","3,12,17"
312,SP,978-1-4423-5040-3,Spanish 4,15,0:08:04,0:08:08,03R,82,F,Por lo general la llamo una vez o dos veces por semana.,11,S,"Spanish Phase 4, Units 1-30 (2010)","3,12,17"
313,SP,978-1-4423-5040-3,Spanish 4,15,0:08:56,0:08:59,04Q,90,N,Can I bring you another cup of coffee?,,,"Spanish Phase 4, Units 1-30 (2010)",6
314,SP,978-1-4423-5040-3,Spanish 4,15,0:09:03,0:09:06,04R,91,M,¿Puedo traerle otra taza de café?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",6
315,SP,978-1-4423-5040-3,Spanish 4,15,0:13:15,0:13:18,05Q,128,N,Sixty-two pesos with fifty centavos.,,,"Spanish Phase 4, Units 1-30 (2010)",12
316,SP,978-1-4423-5040-3,Spanish 4,15,0:13:25,0:13:29,05R,130,M,Sesenta y dos pesos con cincuenta centavos.,7,S,"Spanish Phase 4, Units 1-30 (2010)",12
317,SP,978-1-4423-5040-3,Spanish 4,15,0:15:50,0:15:52,06Q,150,N,This is a nice shirt.,,,"Spanish Phase 4, Units 1-30 (2010)",14
