"Rec #","Lang","ISBN-13","Course","Unit Num","start","stop","QZ #","line #","spkr","Cue","#of words","Q or S","Course Name (Source)","Skills"
"160","IT","978-1-4423-5037-3","Italian 3","8","0:17:29","0:17:31","06R","176","M","Parliamo del nostro viaggio.","4","S","Italian Phase 3, units 1 - 30 (2004)","1,3,18"
"161","IT","978-1-4423-5037-3","Italian 3","8","0:20:04","0:20:06","07Q","201","N","Do you remember our trip last year?","","","Italian Phase 3, units 1 - 30 (2004)","17,18"
"162","IT","978-1-4423-5037-3","Italian 3","8","0:20:10","0:20:13","07R","202","M","Ti ricordi del nostro viaggio l’anno scorso?","7","Q","Italian Phase 3, units 1 - 30 (2004)","17,18"
"163","IT","978-1-4423-5037-3","Italian 3","8","0:20:43","0:20:45","08Q","207","N","I remember this trip well.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"164","IT","978-1-4423-5037-3","Italian 3","8","0:20:51","0:20:53","08R","208","F","Mi ricordo bene di questo viaggio.","6","S","Italian Phase 3, units 1 - 30 (2004)","18"
"165","IT","978-1-4423-5037-3","Italian 3","9","0:03:06","0:03:07","01Q","44","N","Let’s talk about the hotel.","","","Italian Phase 3, units 1 - 30 (2004)","3,15,18"
"166","IT","978-1-4423-5037-3","Italian 3","9","0:03:09","0:03:10","01R","45","F","Parliamo dell’albergo.","2","S","Italian Phase 3, units 1 - 30 (2004)","3,15,18"
"167","IT","978-1-4423-5037-3","Italian 3","9","0:11:26","0:11:27","02Q","120","N","It’s not possible.","","","Italian Phase 3, units 1 - 30 (2004)","16"
"168","IT","978-1-4423-5037-3","Italian 3","9","0:11:30","0:11:31","02R","121","M","Non è possibile.","3","S","Italian Phase 3, units 1 - 30 (2004)","16"
"169","IT","978-1-4423-5037-3","Italian 3","9","0:14:43","0:14:44","03Q","150","N","What did you want to say?","","","Italian Phase 3, units 1 - 30 (2004)","3,15"
"170","IT","978-1-4423-5037-3","Italian 3","9","0:14:48","0:14:49","03R","151","M","Che cosa volevi dire?","4","Q","Italian Phase 3, units 1 - 30 (2004)","3,15"
"171","IT","978-1-4423-5037-3","Italian 3","9","0:16:50","0:16:51","04Q","168","N","We have to buy the tickets today.","","","Italian Phase 3, units 1 - 30 (2004)","1,14,17"
"172","IT","978-1-4423-5037-3","Italian 3","9","0:16:55","0:16:57","04R","169","M","Dobbiamo comprare i biglietti oggi.","5","S","Italian Phase 3, units 1 - 30 (2004)","1,14,17"
"173","IT","978-1-4423-5037-3","Italian 3","9","0:18:38","0:18:40","05Q","185","N","I didn’t have any money with me.","","","Italian Phase 3, units 1 - 30 (2004)","11"
"174","IT","978-1-4423-5037-3","Italian 3","9","0:18:43","0:18:44","05R","186","M","Non avevo soldi con me.","5","S","Italian Phase 3, units 1 - 30 (2004)","11"
"175","IT","978-1-4423-5037-3","Italian 3","9","0:18:52","0:18:54","06Q","187","N","You didn’t have any money with you?","","","Italian Phase 3, units 1 - 30 (2004)","11"
"176","IT","978-1-4423-5037-3","Italian 3","9","0:18:57","0:18:59","06R","188","F","Non avevi soldi con te?","5","Q","Italian Phase 3, units 1 - 30 (2004)","11"
"177","IT","978-1-4423-5037-3","Italian 3","9","0:19:09","0:19:11","07Q","189","N","I couldn’t buy the tickets yesterday.","","","Italian Phase 3, units 1 - 30 (2004)","1,14,17"
"178","IT","978-1-4423-5037-3","Italian 3","9","0:19:14","0:19:16","07R","190","M","Non ho potuto comprare i biglietti ieri.","7","S","Italian Phase 3, units 1 - 30 (2004)","1,14,17"
"179","IT","978-1-4423-5037-3","Italian 3","9","0:20:06","0:20:08","08Q","196","N","I didn’t have a credit card.","","","Italian Phase 3, units 1 - 30 (2004)","11,14,18"
"180","IT","978-1-4423-5037-3","Italian 3","9","0:20:12","0:20:13","08R","197","M","Non avevo una carta di credito.","6","S","Italian Phase 3, units 1 - 30 (2004)","11,14,18"
"181","IT","978-1-4423-5037-3","Italian 3","9","0:20:39","0:20:40","09Q","202","N","I didn’t have it with me.","","","Italian Phase 3, units 1 - 30 (2004)","9"
"182","IT","978-1-4423-5037-3","Italian 3","9","0:20:43","0:20:44","09R","203","M","Non l’avevo con me.","4","S","Italian Phase 3, units 1 - 30 (2004)","9"
"183","IT","978-1-4423-5037-3","Italian 3","9","0:23:42","0:23:45","10Q","229","N","I was thinking that they accept credit cards.","","","Italian Phase 3, units 1 - 30 (2004)","14"
"184","IT","978-1-4423-5037-3","Italian 3","9","0:23:49","0:23:51","10R","230","M","Pensavo che accettano le carte di credito.","7","S","Italian Phase 3, units 1 - 30 (2004)","14"
"185","IT","978-1-4423-5037-3","Italian 3","10","0:04:28","0:04:31","01Q","58","N","If they accept credit cards, I can pay today.","","","Italian Phase 3, units 1 - 30 (2004)","11,14,17"
"186","IT","978-1-4423-5037-3","Italian 3","10","0:04:37","0:04:40","01R","59","F","Se accettano le carte di credito, posso pagare oggi.","9","S","Italian Phase 3, units 1 - 30 (2004)","11,14,17"
"187","IT","978-1-4423-5037-3","Italian 3","10","0:07:00","0:07:02","02Q","81","N","We should reserve the hotel rooms today.","","","Italian Phase 3, units 1 - 30 (2004)","17,18"
"188","IT","978-1-4423-5037-3","Italian 3","10","0:07:07","0:07:10","02R","82","M","Dovremmo prenotare le camere in albergo oggi.","7","S","Italian Phase 3, units 1 - 30 (2004)","17,18"
"189","IT","978-1-4423-5037-3","Italian 3","10","0:15:53","0:15:54","03Q","156","N","We can take a walk now.","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"190","IT","978-1-4423-5037-3","Italian 3","10","0:15:57","0:16:00","03R","157","F","Possiamo fare una passeggiata adesso.","5","S","Italian Phase 3, units 1 - 30 (2004)","1,17"
"191","IT","978-1-4423-5037-3","Italian 3","10","0:17:09","0:17:11","04Q","166","N","Your apartment is beautiful.","","","Italian Phase 3, units 1 - 30 (2004)","9"
"192","IT","978-1-4423-5037-3","Italian 3","10","0:17:14","0:17:15","04R","167","M","Il tuo appartamento è bello.","5","S","Italian Phase 3, units 1 - 30 (2004)","9"
"193","IT","978-1-4423-5037-3","Italian 3","10","0:17:54","0:17:56","05Q","173","N","Since how long have you lived here?","","","Italian Phase 3, units 1 - 30 (2004)","7,17"
"194","IT","978-1-4423-5037-3","Italian 3","10","0:17:59","0:18:01","05R","174","M","Da quanto tempo abiti qui?","5","Q","Italian Phase 3, units 1 - 30 (2004)","7,17"
"195","IT","978-1-4423-5037-3","Italian 3","10","0:21:06","0:21:07","06Q","205","N","In the back, there is a yard.","","","Italian Phase 3, units 1 - 30 (2004)","4"
"196","IT","978-1-4423-5037-3","Italian 3","10","0:21:11","0:21:13","06R","206","F","Sul retro, c’è un giardino.","5","S","Italian Phase 3, units 1 - 30 (2004)","4"
"197","IT","978-1-4423-5037-3","Italian 3","10","0:23:20","0:23:21","07Q","226","N","Where is your car parked?","","","Italian Phase 3, units 1 - 30 (2004)","4,16,18"
"198","IT","978-1-4423-5037-3","Italian 3","10","0:23:24","0:23:26","07R","227","M","Dov’è parcheggiata la tua macchina?","5","Q","Italian Phase 3, units 1 - 30 (2004)","4,16,18"
"199","IT","978-1-4423-5037-3","Italian 3","10","0:25:15","0:25:16","08Q","243","N","In the back there’s no room.","","","Italian Phase 3, units 1 - 30 (2004)","4"
"200","IT","978-1-4423-5037-3","Italian 3","10","0:25:20","0:25:21","08R","244","F","Sul retro non c’è posto.","5","S","Italian Phase 3, units 1 - 30 (2004)","4"
"201","IT","978-1-4423-5037-3","Italian 3","10","0:28:39","0:28:41","09Q","274","N","Would you like to see the garden in the back?","","","Italian Phase 3, units 1 - 30 (2004)","1,4"
"202","IT","978-1-4423-5037-3","Italian 3","10","0:28:46","0:28:48","09R","275","F","Vorresti vedere il giardino sul retro?","6","Q","Italian Phase 3, units 1 - 30 (2004)","1,4"
"203","IT","978-1-4423-5037-3","Italian 3","10","0:29:07","0:29:08","10Q","278","N","We should take a walk now.","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"204","IT","978-1-4423-5037-3","Italian 3","10","0:29:12","0:29:16","10R","279","F","Dovremmo fare una passeggiata adesso.","5","S","Italian Phase 3, units 1 - 30 (2004)","1,17"
"205","IT","978-1-4423-5037-3","Italian 3","11","0:03:45","0:03:47","01Q","46","N","It’s parked in front of my apartment.","","","Italian Phase 3, units 1 - 30 (2004)","4,7,18"
"206","IT","978-1-4423-5037-3","Italian 3","11","0:03:51","0:03:54","01R","47","F","È parcheggiata davanti al mio appartamento.","6","S","Italian Phase 3, units 1 - 30 (2004)","4,7,18"
"207","IT","978-1-4423-5037-3","Italian 3","11","0:09:35","0:09:36","02Q","94","N","That’s right.","","","Italian Phase 3, units 1 - 30 (2004)","16"
"208","IT","978-1-4423-5037-3","Italian 3","11","0:09:41","0:09:41","02R","95","M","Esatto.","1","S","Italian Phase 3, units 1 - 30 (2004)","16"
"209","IT","978-1-4423-5037-3","Italian 3","11","0:11:46","0:11:47","03Q","111","N","Are you coming for a walk?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"210","IT","978-1-4423-5037-3","Italian 3","11","0:11:50","0:11:52","03R","112","F","Viene a fare una passeggiata?","5","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"211","IT","978-1-4423-5037-3","Italian 3","11","0:12:40","0:12:42","04Q","120","N","Shall we go to the museum?","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"212","IT","978-1-4423-5037-3","Italian 3","11","0:12:44","0:12:45","04R","121","M","Si va al museo?","4","Q","Italian Phase 3, units 1 - 30 (2004)","1,17"
"213","IT","978-1-4423-5037-3","Italian 3","11","0:13:11","0:13:13","05Q","124","N","Are you coming to the park with me?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"214","IT","978-1-4423-5037-3","Italian 3","11","0:13:16","0:13:17","05R","125","F","Viene al parco con me?","5","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"215","IT","978-1-4423-5037-3","Italian 3","11","0:15:40","0:15:41","06Q","147","N","Would you like to read it?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"216","IT","978-1-4423-5037-3","Italian 3","11","0:15:44","0:15:45","06R","148","F","Lo vorresti leggere?","3","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"217","IT","978-1-4423-5037-3","Italian 3","11","0:18:58","0:18:59","07Q","176","N","It’s half past one.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"218","IT","978-1-4423-5037-3","Italian 3","11","0:19:02","0:19:03","07R","177","F","È l’una e mezzo.","4","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"219","IT","978-1-4423-5037-3","Italian 3","11","0:21:17","0:21:19","08Q","199","N","Shall we go to the restaurant after?","","","Italian Phase 3, units 1 - 30 (2004)","1,5,6"
"220","IT","978-1-4423-5037-3","Italian 3","11","0:21:23","0:21:24","08R","200","F","Si va al ristorante dopo?","5","Q","Italian Phase 3, units 1 - 30 (2004)","1,5,6"
"221","IT","978-1-4423-5037-3","Italian 3","11","0:22:38","0:22:40","09Q","213","N","Shall we take a walk in the museum garden?","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"222","IT","978-1-4423-5037-3","Italian 3","11","0:22:46","0:22:48","09R","214","F","Si fa una passeggiata nel giardino del museo?","8","Q","Italian Phase 3, units 1 - 30 (2004)","1,17"
"223","IT","978-1-4423-5037-3","Italian 3","12","0:05:15","0:05:16","01Q","65","N","It’s a ten-minute walk.","","","Italian Phase 3, units 1 - 30 (2004)","1,12"
"224","IT","978-1-4423-5037-3","Italian 3","12","0:05:23","0:05:25","01R","66","M","È una passeggiata di dieci minuti.","6","S","Italian Phase 3, units 1 - 30 (2004)","1,12"
"225","IT","978-1-4423-5037-3","Italian 3","12","0:06:04","0:06:06","02Q","73","N","Have you seen the museum gardens?","","","Italian Phase 3, units 1 - 30 (2004)","17"
"226","IT","978-1-4423-5037-3","Italian 3","12","0:06:10","0:06:11","02R","74","F","Hai visto i giardini del museo?","6","Q","Italian Phase 3, units 1 - 30 (2004)","17"
"227","IT","978-1-4423-5037-3","Italian 3","12","0:11:42","0:11:44","03Q","130","N","Most of the shops are closed today.","","","Italian Phase 3, units 1 - 30 (2004)","14,17"
"228","IT","978-1-4423-5037-3","Italian 3","12","0:11:49","0:11:52","03R","131","M","La maggior parte dei negozi è chiusa oggi.","8","S","Italian Phase 3, units 1 - 30 (2004)","14,17"
"229","IT","978-1-4423-5037-3","Italian 3","12","0:16:42","0:16:44","04Q","174","N","It’s just around the corner.","","","Italian Phase 3, units 1 - 30 (2004)","4,7"
"230","IT","978-1-4423-5037-3","Italian 3","12","0:16:50","0:16:51","04R","175","M","È proprio dietro l’angolo.","4","S","Italian Phase 3, units 1 - 30 (2004)","4,7"
"231","IT","978-1-4423-5037-3","Italian 3","12","0:20:26","0:20:27","05Q","208","N","Would you like to sit inside?","","","Italian Phase 3, units 1 - 30 (2004)","4"
"232","IT","978-1-4423-5037-3","Italian 3","12","0:20:31","0:20:32","05R","209","M","Vorrebbe sedersi dentro?","3","Q","Italian Phase 3, units 1 - 30 (2004)","4"
"233","IT","978-1-4423-5037-3","Italian 3","12","0:22:04","0:22:07","06Q","222","N","Most of the people are outside during the summer.","","","Italian Phase 3, units 1 - 30 (2004)","1,17"
"234","IT","978-1-4423-5037-3","Italian 3","12","0:22:14","0:22:17","06R","223","M","La maggior parte della gente è all’aperto durante l’estate.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,17"
"235","IT","978-1-4423-5037-3","Italian 3","12","0:24:14","0:24:16","07Q","239","N","I know a good bar just around the corner.","","","Italian Phase 3, units 1 - 30 (2004)","4,6"
"236","IT","978-1-4423-5037-3","Italian 3","12","0:24:21","0:24:23","07R","240","F","Conosco un buon bar proprio dietro l’angolo.","7","S","Italian Phase 3, units 1 - 30 (2004)","4,6"
"237","IT","978-1-4423-5037-3","Italian 3","12","0:26:13","0:26:14","08Q","254","N","I want to pay today.","","","Italian Phase 3, units 1 - 30 (2004)","11,14,17"
"238","IT","978-1-4423-5037-3","Italian 3","12","0:26:17","0:26:18","08R","255","M","Voglio pagare oggi.","3","S","Italian Phase 3, units 1 - 30 (2004)","11,14,17"
"239","IT","978-1-4423-5037-3","Italian 3","12","0:29:21","0:29:24","09Q","282","N","It’s better to sit and have a coffee now.","","","Italian Phase 3, units 1 - 30 (2004)","6,17"
"240","IT","978-1-4423-5037-3","Italian 3","12","0:29:29","0:29:31","09R","283","F","È meglio sedersi e prendere un caffè adesso.","8","S","Italian Phase 3, units 1 - 30 (2004)","6,17"
"241","IT","978-1-4423-5037-3","Italian 3","12","0:29:38","0:29:40","10Q","284","N","I can see the cathedral from here.","","","Italian Phase 3, units 1 - 30 (2004)","9,18"
"242","IT","978-1-4423-5037-3","Italian 3","12","0:29:46","0:29:48","10R","285","F","Può vedere il duomo da qui. ","6","S","Italian Phase 3, units 1 - 30 (2004)","9,18"
"243","IT","978-1-4423-5037-3","Italian 3","13","0:01:45","0:01:47","01Q","29","N","Let’s go to the museum if it’s not far.","","","Italian Phase 3, units 1 - 30 (2004)","1,4,17"
"244","IT","978-1-4423-5037-3","Italian 3","13","0:01:51","0:01:53","01R","30","F","Andiamo al museo se non è lontano.","7","S","Italian Phase 3, units 1 - 30 (2004)","1,4,17"
"245","IT","978-1-4423-5037-3","Italian 3","13","0:02:30","0:02:32","02Q","36","N","The park is open until ten-thirty?","","","Italian Phase 3, units 1 - 30 (2004)","1,12"
"246","IT","978-1-4423-5037-3","Italian 3","13","0:02:37","0:02:39","02R","37","M","Il parco è aperto fino alle dieci e mezza.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,12"
"247","IT","978-1-4423-5037-3","Italian 3","13","0:03:03","0:03:05","03Q","40","N","The road over there goes to the museum.","","","Italian Phase 3, units 1 - 30 (2004)","4,17"
"248","IT","978-1-4423-5037-3","Italian 3","13","0:03:09","0:03:10","03R","41","F2","La strada lì va al museo.","6","S","Italian Phase 3, units 1 - 30 (2004)","4,17"
"249","IT","978-1-4423-5037-3","Italian 3","13","0:08:36","0:08:38","04Q","92","N","The gardens are very beautiful.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"250","IT","978-1-4423-5037-3","Italian 3","13","0:08:40","0:08:42","04R","93","M","I giardini sono molto belli.","5","S","Italian Phase 3, units 1 - 30 (2004)","5"
"251","IT","978-1-4423-5037-3","Italian 3","13","0:09:55","0:09:57","05Q","103","N","We can visit the gardens later.","","","Italian Phase 3, units 1 - 30 (2004)","1,17,18"
"252","IT","978-1-4423-5037-3","Italian 3","13","0:10:01","0:10:03","05R","104","M","Possiamo visitare i giardini più tardi.","6","S","Italian Phase 3, units 1 - 30 (2004)","1,17,18"
"253","IT","978-1-4423-5037-3","Italian 3","13","0:13:14","0:13:16","06Q","133","N","May I invite you?","","","Italian Phase 3, units 1 - 30 (2004)","1,13,16"
"254","IT","978-1-4423-5037-3","Italian 3","13","0:13:21","0:13:22","06R","134","F","La posso invitare?","3","Q","Italian Phase 3, units 1 - 30 (2004)","1,13,16"
"255","IT","978-1-4423-5037-3","Italian 3","13","0:14:24","0:14:26","07Q","143","N","I’d like to have the coffee outside.","","","Italian Phase 3, units 1 - 30 (2004)","1,6"
"256","IT","978-1-4423-5037-3","Italian 3","13","0:14:31","0:14:33","07R","144","F","Vorrei prendere il caffè all’aperto.","6","S","Italian Phase 3, units 1 - 30 (2004)","1,6"
"257","IT","978-1-4423-5037-3","Italian 3","13","0:21:23","0:21:24","08Q","206","N","Can you help me, please?","","","Italian Phase 3, units 1 - 30 (2004)","13,14,15,16"
"258","IT","978-1-4423-5037-3","Italian 3","13","0:21:28","0:21:29","08R","207","F","Mi può aiutare, per favore?","5","Q","Italian Phase 3, units 1 - 30 (2004)","13,14,15,16"
"259","IT","978-1-4423-5037-3","Italian 3","13","0:22:39","0:22:40","09Q","222","N","What is the area code?","","","Italian Phase 3, units 1 - 30 (2004)","3,4"
"260","IT","978-1-4423-5037-3","Italian 3","13","0:22:46","0:22:47","09R","223","M","Qual’è il prefisso?","3","Q","Italian Phase 3, units 1 - 30 (2004)","3,4"
"261","IT","978-1-4423-5037-3","Italian 3","13","0:23:37","0:23:39","10Q","231","N","I’ll try one more time.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"262","IT","978-1-4423-5037-3","Italian 3","13","0:23:42","0:23:43","10R","232","F","Provo ancora una volta.","4","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"263","IT","978-1-4423-5037-3","Italian 3","14","0:04:27","0:04:29","01Q","58","N","I’ll try to go today.","","","Italian Phase 3, units 1 - 30 (2004)","17,18"
"264","IT","978-1-4423-5037-3","Italian 3","14","0:04:32","0:04:33","01R","59","M","Provo ad andare oggi.","4","S","Italian Phase 3, units 1 - 30 (2004)","17,18"
"265","IT","978-1-4423-5037-3","Italian 3","14","0:05:18","0:05:20","02Q","64","N","I’ll try to take a walk in the old town.","","","Italian Phase 3, units 1 - 30 (2004)","1"
"266","IT","978-1-4423-5037-3","Italian 3","14","0:05:24","0:05:27","02R","65","M","Provo a fare una passeggiata nella città vecchia.","8","S","Italian Phase 3, units 1 - 30 (2004)","1"
"267","IT","978-1-4423-5037-3","Italian 3","14","0:08:39","0:08:41","03Q","95","N","It’s not far from the public gardens.","","","Italian Phase 3, units 1 - 30 (2004)","4"
"268","IT","978-1-4423-5037-3","Italian 3","14","0:08:45","0:08:47","03R","96","F","Non è lontano dai giardini pubblici.","6","S","Italian Phase 3, units 1 - 30 (2004)","4"
"269","IT","978-1-4423-5037-3","Italian 3","14","0:10:03","0:10:05","04Q","108","N","We can have a coffee inside or outside.","","","Italian Phase 3, units 1 - 30 (2004)","1,4,6"
"270","IT","978-1-4423-5037-3","Italian 3","14","0:10:10","0:10:12","04R","109","F","Possiamo prendere un caffè dentro o all’aperto.","7","S","Italian Phase 3, units 1 - 30 (2004)","1,4,6"
"271","IT","978-1-4423-5037-3","Italian 3","14","0:12:29","0:12:31","05Q","131","N","I like the old town very much.","","","Italian Phase 3, units 1 - 30 (2004)","9,12"
"272","IT","978-1-4423-5037-3","Italian 3","14","0:12:34","0:12:36","05R","132","M","Mi piace molto la città vecchia.","6","S","Italian Phase 3, units 1 - 30 (2004)","9,12"
"273","IT","978-1-4423-5037-3","Italian 3","14","0:21:50","0:21:52","06Q","220","N","Someone called twenty minutes ago.","","","Italian Phase 3, units 1 - 30 (2004)","3,12,17"
"274","IT","978-1-4423-5037-3","Italian 3","14","0:21:56","0:21:59","06R","221","F","Qualcuno ha chiamato venti minuti fa.","6","S","Italian Phase 3, units 1 - 30 (2004)","3,12,17"
"275","IT","978-1-4423-5037-3","Italian 3","14","0:22:10","0:22:11","07Q","223","N","Who called?","","","Italian Phase 3, units 1 - 30 (2004)","3"
"276","IT","978-1-4423-5037-3","Italian 3","14","0:22:14","0:22:15","07R","224","M","Chi ha chiamato?","3","Q","Italian Phase 3, units 1 - 30 (2004)","3"
"277","IT","978-1-4423-5037-3","Italian 3","14","0:23:17","0:23:18","08Q","235","N","They didn’t leave a message?","","","Italian Phase 3, units 1 - 30 (2004)","3,18"
"278","IT","978-1-4423-5037-3","Italian 3","14","0:23:21","0:23:23","08R","236","M","Non hanno lasciato un messaggio?","5","Q","Italian Phase 3, units 1 - 30 (2004)","3,18"
"279","IT","978-1-4423-5037-3","Italian 3","14","0:29:10","0:29:11","09Q","289","N","She didn’t leave any number?","","","Italian Phase 3, units 1 - 30 (2004)","3,12,18"
"280","IT","978-1-4423-5037-3","Italian 3","14","0:29:15","0:29:16","09R","290","M","Non ha lasciato nessun numero?","5","Q","Italian Phase 3, units 1 - 30 (2004)","3,12,18"
"281","IT","978-1-4423-5037-3","Italian 3","14","0:29:32","0:29:34","10Q","293","N","I need to talk with her today.","","","Italian Phase 3, units 1 - 30 (2004)","3,17"
"282","IT","978-1-4423-5037-3","Italian 3","14","0:29:38","0:29:40","10R","294","M","Ho bisogno di parlare con lei oggi.","7","S","Italian Phase 3, units 1 - 30 (2004)","3,17"
"283","IT","978-1-4423-5037-3","Italian 3","15","0:05:33","0:05:34","01Q","68","N","No one called.","","","Italian Phase 3, units 1 - 30 (2004)","3"
"284","IT","978-1-4423-5037-3","Italian 3","15","0:05:38","0:05:39","01R","69","F","Non ha chiamato nessuno.","4","S","Italian Phase 3, units 1 - 30 (2004)","3"
"285","IT","978-1-4423-5037-3","Italian 3","15","0:07:19","0:07:20","02Q","83","N","I’ll call back later.","","","Italian Phase 3, units 1 - 30 (2004)","3,17"
"286","IT","978-1-4423-5037-3","Italian 3","15","0:07:23","0:07:24","02R","84","M","Richiamo più tardi.","3","S","Italian Phase 3, units 1 - 30 (2004)","3,17"
"287","IT","978-1-4423-5037-3","Italian 3","15","0:10:37","0:10:40","03Q","114","N","While going to the bar, we can visit the shops in the old town.","","","Italian Phase 3, units 1 - 30 (2004)","1,6,14,18"
"288","IT","978-1-4423-5037-3","Italian 3","15","0:10:45","0:10:48","03R","115","F","Andando al bar, possiamo visitare i negozi nella città vecchia.","10","S","Italian Phase 3, units 1 - 30 (2004)","1,6,14,18"
"289","IT","978-1-4423-5037-3","Italian 3","15","0:14:47","0:14:49","04Q","154","N","Everyone is invited.","","","Italian Phase 3, units 1 - 30 (2004)","5"
"290","IT","978-1-4423-5037-3","Italian 3","15","0:14:52","0:14:53","04R","155","F","Tutti sono invitati.","3","S","Italian Phase 3, units 1 - 30 (2004)","5"
"291","IT","978-1-4423-5037-3","Italian 3","15","0:17:25","0:17:26","05Q","177","N","How long will the meeting last?","","","Italian Phase 3, units 1 - 30 (2004)","10,17,20"
"292","IT","978-1-4423-5037-3","Italian 3","15","0:17:30","0:17:31","05R","178","M","Quanto dura la riunione?","4","Q","Italian Phase 3, units 1 - 30 (2004)","10,17,20"
"293","IT","978-1-4423-5037-3","Italian 3","15","0:18:32","0:18:33","06Q","186","N","Is the whole office invited?","","","Italian Phase 3, units 1 - 30 (2004)","20"
"294","IT","978-1-4423-5037-3","Italian 3","15","0:18:37","0:18:38","06R","187","M","Tutto l’ufficio è invitato?","4","Q","Italian Phase 3, units 1 - 30 (2004)","20"
"295","IT","978-1-4423-5037-3","Italian 3","15","0:21:11","0:21:13","07Q","209","N","When will the next meeting be?","","","Italian Phase 3, units 1 - 30 (2004)","10,20"
"296","IT","978-1-4423-5037-3","Italian 3","15","0:21:16","0:21:18","07R","210","M","Quando sarà la prossima riunione?","5","Q","Italian Phase 3, units 1 - 30 (2004)","10,20"
"297","IT","978-1-4423-5037-3","Italian 3","15","0:25:50","0:25:52","08Q","253","N","It’s a very important meeting for everyone.","","","Italian Phase 3, units 1 - 30 (2004)","10,20"
"298","IT","978-1-4423-5037-3","Italian 3","15","0:25:56","0:25:59","08R","254","F","È una riunione molto importante per tutti.","7","S","Italian Phase 3, units 1 - 30 (2004)","10,20"
"299","IT","978-1-4423-5037-3","Italian 3","15","0:26:22","0:26:25","09Q","258","N","This meeting will last four or five hours.","","","Italian Phase 3, units 1 - 30 (2004)","10,12,17,20"
"300","IT","978-1-4423-5037-3","Italian 3","15","0:26:29","0:26:32","09R","259","F","Questa riunione dura quattro o cinque ore.","7","S","Italian Phase 3, units 1 - 30 (2004)","10,12,17,20"
"301","IT","978-1-4423-5037-3","Italian 3","16","0:05:23","0:05:25","01Q","61","N","We’re all invited to lunch.","","","Italian Phase 3, units 1 - 30 (2004)","6"
"302","IT","978-1-4423-5037-3","Italian 3","16","0:05:28","0:05:30","01R","62","F","Siamo tutti invitati a pranzo.","5","S","Italian Phase 3, units 1 - 30 (2004)","6"
"303","IT","978-1-4423-5037-3","Italian 3","16","0:11:45","0:11:45","02Q","121","N","What do you wish?","","","Italian Phase 3, units 1 - 30 (2004)","6"
"304","IT","978-1-4423-5037-3","Italian 3","16","0:11:48","0:11:50","02R","122","M2","Che cosa desidera?","3","Q","Italian Phase 3, units 1 - 30 (2004)","6"
"305","IT","978-1-4423-5037-3","Italian 3","16","0:13:18","0:13:20","03Q","135","N","A half portion of lasagna.","","","Italian Phase 3, units 1 - 30 (2004)","6,12"
"306","IT","978-1-4423-5037-3","Italian 3","16","0:13:24","0:13:25","03R","136","F","Una mezza porzione di lasagna.","5","S","Italian Phase 3, units 1 - 30 (2004)","6,12"
"307","IT","978-1-4423-5037-3","Italian 3","16","0:17:27","0:17:29","04Q","171","N","I’ll need an interpreter for the meeting.","","","Italian Phase 3, units 1 - 30 (2004)","10,15,20"
"308","IT","978-1-4423-5037-3","Italian 3","16","0:17:34","0:17:36","04R","172","M","Avrò bisogno di un interprete per la riunione.","8","S","Italian Phase 3, units 1 - 30 (2004)","10,15,20"
"309","IT","978-1-4423-5037-3","Italian 3","16","0:18:17","0:18:20","05Q","178","N","I think that it’s going to last one or two hours.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"310","IT","978-1-4423-5037-3","Italian 3","16","0:18:24","0:18:26","05R","179","F","Penso che dura una o due ore.","7","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"311","IT","978-1-4423-5037-3","Italian 3","16","0:18:31","0:18:33","06Q","180","N","Can you find an interpreter for me?","","","Italian Phase 3, units 1 - 30 (2004)","15,20"
"312","IT","978-1-4423-5037-3","Italian 3","16","0:18:36","0:18:38","06R","181","M","Può trovare un interprete per me?","6","Q","Italian Phase 3, units 1 - 30 (2004)","15,20"
"313","IT","978-1-4423-5037-3","Italian 3","16","0:20:00","0:20:01","07Q","194","N","Will the meeting be long?","","","Italian Phase 3, units 1 - 30 (2004)","10,17,18,20"
"314","IT","978-1-4423-5037-3","Italian 3","16","0:20:04","0:20:06","07R","195","M","La riunione sarà lunga?","4","Q","Italian Phase 3, units 1 - 30 (2004)","10,17,18,20"
"315","IT","978-1-4423-5037-3","Italian 3","16","0:23:34","0:23:36","08Q","226","N","Our customer talks too fast.","","","Italian Phase 3, units 1 - 30 (2004)","15,20"
