Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
162 ,HE,Hebrew 3,8 ,,10R,F,זה היה נהדר!,Ze haya nehedar!,9781797114552_Hebrew_3_QZ_162.mp3,9781442331174,9781797114552,7
163 ,HE,Hebrew 3,9 ,,01Q,N,You don’t remember what the name of the hotel is? (m),,9781797114552_Hebrew_3_QZ_163.mp3,9781442331174,9781797114552,18
164 ,HE,Hebrew 3,9 ,,01R,M,אתה לא זוכר מה שם המלון?,Ata lo zocher ma shem ha'malon?,9781797114552_Hebrew_3_QZ_164.mp3,9781442331174,9781797114552,18
165 ,HE,Hebrew 3,9 ,,02Q,N,I thought that you wanted to drink wine. (m),,9781797114552_Hebrew_3_QZ_165.mp3,9781442331174,9781797114552,6
166 ,HE,Hebrew 3,9 ,,02R,M,חשבתי שרצית לשתות יין.,Chashavti she'ratzita lishtot yayin.,9781797114552_Hebrew_3_QZ_166.mp3,9781442331174,9781797114552,6
167 ,HE,Hebrew 3,9 ,,03Q,N,I also bought the plane tickets. (m),,9781797114552_Hebrew_3_QZ_167.mp3,9781442331174,9781797114552,"14,16,18"
168 ,HE,Hebrew 3,9 ,,03R,M,גם קניתי את כרטיסי הטיסה.,Gam kaniti et kartisey ha'tisa.,9781797114552_Hebrew_3_QZ_168.mp3,9781442331174,9781797114552,"14,16,18"
169 ,HE,Hebrew 3,9 ,,04Q,N,The hotel was near a good restaurant.,,9781797114552_Hebrew_3_QZ_169.mp3,9781442331174,9781797114552,"6,18"
170 ,HE,Hebrew 3,9 ,,04R,M,המלון היה קרוב למסעדה טובה.,Ha'malon haya karov le'mis'ada tova.,9781797114552_Hebrew_3_QZ_170.mp3,9781442331174,9781797114552,"6,18"
171 ,HE,Hebrew 3,9 ,,05Q,N,They were under a newspaper.,,9781797114552_Hebrew_3_QZ_171.mp3,9781442331174,9781797114552,7
172 ,HE,Hebrew 3,9 ,,05R,F,הם היו מתחת לעיתון.,Hem hayu mitachat le'eeton.,9781797114552_Hebrew_3_QZ_172.mp3,9781442331174,9781797114552,7
173 ,HE,Hebrew 3,9 ,,06Q,N,I would like to go back there. (f),,9781797114552_Hebrew_3_QZ_173.mp3,9781442331174,9781797114552,18
174 ,HE,Hebrew 3,9 ,,06R,F,הייתי רוצה לחזור לשם.,Ha'eeti rotza lachzor le'sham.,9781797114552_Hebrew_3_QZ_174.mp3,9781442331174,9781797114552,18
175 ,HE,Hebrew 3,9 ,,07Q,N,"They are yours, right? (m)",,9781797114552_Hebrew_3_QZ_175.mp3,9781442331174,9781797114552,7
176 ,HE,Hebrew 3,9 ,,07R,F,"הם שלך, נכון?","Hem shelcha, nachon?",9781797114552_Hebrew_3_QZ_176.mp3,9781442331174,9781797114552,7
177 ,HE,Hebrew 3,9 ,,08Q,N,Did you buy the plane tickets? (m),,9781797114552_Hebrew_3_QZ_177.mp3,9781442331174,9781797114552,"14,16,18"
178 ,HE,Hebrew 3,9 ,,08R,F,קנית את כרטיסי הטיסה?,Kanita et kartisey ha'tisa?,9781797114552_Hebrew_3_QZ_178.mp3,9781442331174,9781797114552,"14,16,18"
179 ,HE,Hebrew 3,9 ,,09Q,N,I didn’t buy the plane tickets. (m),,9781797114552_Hebrew_3_QZ_179.mp3,9781442331174,9781797114552,"14,18"
180 ,HE,Hebrew 3,9 ,,09R,M,לא קניתי את כרטיסי הטיסה.,Lo kaniti et kartisey ha'tisa.,9781797114552_Hebrew_3_QZ_180.mp3,9781442331174,9781797114552,"14,18"
181 ,HE,Hebrew 3,9 ,,10Q,N,That's near a very good restaurant. (m),,9781797114552_Hebrew_3_QZ_181.mp3,9781442331174,9781797114552,6
182 ,HE,Hebrew 3,9 ,,10R,F,זה קרוב למסעדה טובה מאוד.,Ze karov le'misada tova meod.,9781797114552_Hebrew_3_QZ_182.mp3,9781442331174,9781797114552,6
183 ,HE,Hebrew 3,10 ,,01Q,N,I can pay by credit card. (m),,9781797114552_Hebrew_3_QZ_183.mp3,9781442331174,9781797114552,"14,16"
184 ,HE,Hebrew 3,10 ,,01R,M,אני יכול לשלם בכרטיס אשראי.,Ani yachol le'shalem be'kartis ashraee.,9781797114552_Hebrew_3_QZ_184.mp3,9781442331174,9781797114552,"14,16"
185 ,HE,Hebrew 3,10 ,,02Q,N,Do you always park in front? (f),,9781797114552_Hebrew_3_QZ_185.mp3,9781442331174,9781797114552,18
186 ,HE,Hebrew 3,10 ,,02R,M,את תמיד חונה מלפנים?,At tamid chona milfanim?,9781797114552_Hebrew_3_QZ_186.mp3,9781442331174,9781797114552,18
187 ,HE,Hebrew 3,10 ,,03Q,N,Do you remember the hotel?,,9781797114552_Hebrew_3_QZ_187.mp3,9781442331174,9781797114552,18
188 ,HE,Hebrew 3,10 ,,03R,M,אתה זוכר את המלון?,Ata zocher et ha'malon?,9781797114552_Hebrew_3_QZ_188.mp3,9781442331174,9781797114552,18
189 ,HE,Hebrew 3,10 ,,04Q,N,Where do you park? (f),,9781797114552_Hebrew_3_QZ_189.mp3,9781442331174,9781797114552,18
190 ,HE,Hebrew 3,10 ,,04R,M,איפה את חונה?,Eifo at chona?,9781797114552_Hebrew_3_QZ_190.mp3,9781442331174,9781797114552,18
191 ,HE,Hebrew 3,10 ,,05Q,N,My credit cards are on me.,,9781797114552_Hebrew_3_QZ_191.mp3,9781442331174,9781797114552,"11,14,16,18"
192 ,HE,Hebrew 3,10 ,,05R,F,כרטיסי האשראי שלי אצלי.,Kartisey ha’ashraee sheli etzli.,9781797114552_Hebrew_3_QZ_192.mp3,9781442331174,9781797114552,"11,14,16,18"
193 ,HE,Hebrew 3,10 ,,06Q,N,Not in the back.,,9781797114552_Hebrew_3_QZ_193.mp3,9781442331174,9781797114552,7
194 ,HE,Hebrew 3,10 ,,06R,F,לא מאחור.,Lo me’achor.,9781797114552_Hebrew_3_QZ_194.mp3,9781442331174,9781797114552,7
195 ,HE,Hebrew 3,10 ,,07Q,N,"No, I park in front. (f)",,9781797114552_Hebrew_3_QZ_195.mp3,9781442331174,9781797114552,18
196 ,HE,Hebrew 3,10 ,,07R,F,"לא, אני חונה מלפנים.","Lo, ani chona milfanin.",9781797114552_Hebrew_3_QZ_196.mp3,9781442331174,9781797114552,18
197 ,HE,Hebrew 3,10 ,,08Q,N,I want to buy the tickets. (f),,9781797114552_Hebrew_3_QZ_197.mp3,9781442331174,9781797114552,"14,16"
198 ,HE,Hebrew 3,10 ,,08R,F,אני רוצה לקנות את הכרטיסים.,Ani rotza liknot et ha'kartisim.,9781797114552_Hebrew_3_QZ_198.mp3,9781442331174,9781797114552,"14,16"
199 ,HE,Hebrew 3,10 ,,09Q,N,There’s a small garden in the back.,,9781797114552_Hebrew_3_QZ_199.mp3,9781442331174,9781797114552,1
200 ,HE,Hebrew 3,10 ,,09R,F,יש גן קטן מאחור.,Yesh gan katan me’achor.,9781797114552_Hebrew_3_QZ_200.mp3,9781442331174,9781797114552,1
201 ,HE,Hebrew 3,10 ,,10Q,N,That’s really a wonderful apartment.,,9781797114552_Hebrew_3_QZ_201.mp3,9781442331174,9781797114552,7
202 ,HE,Hebrew 3,10 ,,10R,F,זאת באמת דירה נהדרת.,Zot be'emet deera nehederet.,9781797114552_Hebrew_3_QZ_202.mp3,9781442331174,9781797114552,7
203 ,HE,Hebrew 3,10 ,,11Q,N,It was on the table. (m),,9781797114552_Hebrew_3_QZ_203.mp3,9781442331174,9781797114552,7
204 ,HE,Hebrew 3,10 ,,11R,M,הוא היה על השולחן.,Hu haya al ha'shulchan.,9781797114552_Hebrew_3_QZ_204.mp3,9781442331174,9781797114552,7
205 ,HE,Hebrew 3,11 ,,01Q,N,I never park in the back. (f),,9781797114552_Hebrew_3_QZ_205.mp3,9781442331174,9781797114552,18
206 ,HE,Hebrew 3,11 ,,01R,F,אני אף פעם לא חונה מאחור.,Ani af pa’am lo chona me’achor.,9781797114552_Hebrew_3_QZ_206.mp3,9781442331174,9781797114552,18
207 ,HE,Hebrew 3,11 ,,02Q,N,I’m looking for my glasses. (m),,9781797114552_Hebrew_3_QZ_207.mp3,9781442331174,9781797114552,16
208 ,HE,Hebrew 3,11 ,,02R,M,אני מחפש את המשקפיים שלי.,Ani mchapes et ha'mishkafayim sheli.,9781797114552_Hebrew_3_QZ_208.mp3,9781442331174,9781797114552,16
209 ,HE,Hebrew 3,11 ,,03Q,N,"In the public garden, near the museum.",,9781797114552_Hebrew_3_QZ_209.mp3,9781442331174,9781797114552,"1,4"
210 ,HE,Hebrew 3,11 ,,03R,M,"בגן הציבורי, קרוב למוזיאון.","Ba'gan ha'tziburi, karov la'muzeon.",9781797114552_Hebrew_3_QZ_210.mp3,9781442331174,9781797114552,"1,4"
211 ,HE,Hebrew 3,11 ,,04Q,N,It's possible to go there.,,9781797114552_Hebrew_3_QZ_211.mp3,9781442331174,9781797114552,7
212 ,HE,Hebrew 3,11 ,,04R,M,אפשר ללכת לשם.,Efshar lalechet le'sham.,9781797114552_Hebrew_3_QZ_212.mp3,9781442331174,9781797114552,7
213 ,HE,Hebrew 3,11 ,,05Q,N,The public garden is wonderful.,,9781797114552_Hebrew_3_QZ_213.mp3,9781442331174,9781797114552,1
214 ,HE,Hebrew 3,11 ,,05R,F,הגן הציבורי נהדר.,Ha'gan ha'tziburi nehedar,9781797114552_Hebrew_3_QZ_214.mp3,9781442331174,9781797114552,1
215 ,HE,Hebrew 3,11 ,,06Q,N,I arrived a few weeks ago. (f),,9781797114552_Hebrew_3_QZ_215.mp3,9781442331174,9781797114552,18
216 ,HE,Hebrew 3,11 ,,06R,F,היגעתי לפני כמה שבועות.,Higa’ati lifney kama shavu’ot.,9781797114552_Hebrew_3_QZ_216.mp3,9781442331174,9781797114552,18
217 ,HE,Hebrew 3,11 ,,07Q,N,Here are your glasses. (m),,9781797114552_Hebrew_3_QZ_217.mp3,9781442331174,9781797114552,16
218 ,HE,Hebrew 3,11 ,,07R,F,הינה המשקפיים שלך.,Hine ha'mishkafayim shelcha.,9781797114552_Hebrew_3_QZ_218.mp3,9781442331174,9781797114552,16
219 ,HE,Hebrew 3,11 ,,08Q,N,How about we’ll go for a walk? (f),,9781797114552_Hebrew_3_QZ_219.mp3,9781442331174,9781797114552,1
220 ,HE,Hebrew 3,11 ,,08R,F,מה דעתך שנלך לטייל?,Ma da’atech she nelech le'tayel?,9781797114552_Hebrew_3_QZ_220.mp3,9781442331174,9781797114552,1
221 ,HE,Hebrew 3,11 ,,09Q,N,She has a small apartment.,,9781797114552_Hebrew_3_QZ_221.mp3,9781442331174,9781797114552,7
222 ,HE,Hebrew 3,11 ,,09R,F,יש לה דירה קטנה.,Yesh la deera ktana.,9781797114552_Hebrew_3_QZ_222.mp3,9781442331174,9781797114552,7
223 ,HE,Hebrew 3,11 ,,10Q,N,It's a pretty garden.,,9781797114552_Hebrew_3_QZ_223.mp3,9781442331174,9781797114552,7
224 ,HE,Hebrew 3,11 ,,10R,F,זה גן יפה.,Ze gan yafe.,9781797114552_Hebrew_3_QZ_224.mp3,9781442331174,9781797114552,7
225 ,HE,Hebrew 3,12 ,,01Q,N,I prefer to eat outside. (m),,9781797114552_Hebrew_3_QZ_225.mp3,9781442331174,9781797114552,6
226 ,HE,Hebrew 3,12 ,,01R,M,אני מעדיף לאכול בחוץ.,Ani ma’adif lechol ba'chutz.,9781797114552_Hebrew_3_QZ_226.mp3,9781442331174,9781797114552,6
227 ,HE,Hebrew 3,12 ,,02Q,N,Everyone is inside.,,9781797114552_Hebrew_3_QZ_227.mp3,9781442331174,9781797114552,7
228 ,HE,Hebrew 3,12 ,,02R,M,כולם בפנים.,Kulam bifnim.,9781797114552_Hebrew_3_QZ_228.mp3,9781442331174,9781797114552,7
229 ,HE,Hebrew 3,12 ,,03Q,N,Everyone wants to eat outside.,,9781797114552_Hebrew_3_QZ_229.mp3,9781442331174,9781797114552,6
230 ,HE,Hebrew 3,12 ,,03R,M,כולם רוצים לאכול בחוץ.,Kulam rotzim le’echol ba'chutz.,9781797114552_Hebrew_3_QZ_230.mp3,9781442331174,9781797114552,6
231 ,HE,Hebrew 3,12 ,,04Q,N,When did you arrive to here? (f),,9781797114552_Hebrew_3_QZ_231.mp3,9781442331174,9781797114552,18
232 ,HE,Hebrew 3,12 ,,04R,M,מתי היגעת לכאן?,Matai higat le'kan?,9781797114552_Hebrew_3_QZ_232.mp3,9781442331174,9781797114552,18
233 ,HE,Hebrew 3,12 ,,05Q,N,There’s a good restaurant across.,,9781797114552_Hebrew_3_QZ_233.mp3,9781442331174,9781797114552,6
234 ,HE,Hebrew 3,12 ,,05R,F,יש מסעדה טובה ממול.,Yesh mis'ada tova mi'mul.,9781797114552_Hebrew_3_QZ_234.mp3,9781442331174,9781797114552,6
235 ,HE,Hebrew 3,12 ,,06Q,N,I can’t read the menu. (f),,9781797114552_Hebrew_3_QZ_235.mp3,9781442331174,9781797114552,"6,16"
236 ,HE,Hebrew 3,12 ,,06R,F,אני לא יכולה לקרוא את התפריט.,Ani lo y’chola likro et ha'tafrit.,9781797114552_Hebrew_3_QZ_236.mp3,9781442331174,9781797114552,"6,16"
237 ,HE,Hebrew 3,12 ,,07Q,N,I also just now arrived here. (f),,9781797114552_Hebrew_3_QZ_237.mp3,9781442331174,9781797114552,18
238 ,HE,Hebrew 3,12 ,,07R,F,גם אני רק עכשיו הגעתי לכאן.,Gam ani rak achshav higa’ati le'kan.,9781797114552_Hebrew_3_QZ_238.mp3,9781442331174,9781797114552,18
239 ,HE,Hebrew 3,12 ,,08Q,N,I arrived only a week ago. (f),,9781797114552_Hebrew_3_QZ_239.mp3,9781442331174,9781797114552,18
240 ,HE,Hebrew 3,12 ,,08R,F,היגעתי רק לפני שבוע.,Higa’ati rak lifney shavu’a.,9781797114552_Hebrew_3_QZ_240.mp3,9781442331174,9781797114552,18
241 ,HE,Hebrew 3,12 ,,09Q,N,I just arrived to here. (f),,9781797114552_Hebrew_3_QZ_241.mp3,9781442331174,9781797114552,18
242 ,HE,Hebrew 3,12 ,,09R,F,רק היגעתי לכאן.,Rak higa’ati le'kan.,9781797114552_Hebrew_3_QZ_242.mp3,9781442331174,9781797114552,18
243 ,HE,Hebrew 3,12 ,,10Q,N,There’s a pretty table there.,,9781797114552_Hebrew_3_QZ_243.mp3,9781442331174,9781797114552,6
244 ,HE,Hebrew 3,12 ,,10R,F,יש שולחן יפה שם.,Yesh shulchan yafe sham.,9781797114552_Hebrew_3_QZ_244.mp3,9781442331174,9781797114552,6
245 ,HE,Hebrew 3,13 ,,01Q,N,"The area code, it is zero-three.",,9781797114552_Hebrew_3_QZ_245.mp3,9781442331174,9781797114552,"3,12"
246 ,HE,Hebrew 3,13 ,,01R,M,"איזור החיוג, הוא אפס שלוש.",Ezor ha'chee’ug hu efes-shalosh.,9781797114552_Hebrew_3_QZ_246.mp3,9781442331174,9781797114552,"3,12"
247 ,HE,Hebrew 3,13 ,,02Q,N,It’s possible to drink coffee in a nice café.,,9781797114552_Hebrew_3_QZ_247.mp3,9781442331174,9781797114552,6
248 ,HE,Hebrew 3,13 ,,02R,M,אפשר לשתות קפה בבית קפה נחמד.,Efshar lishtot kafe be'bet kafe nechmad.,9781797114552_Hebrew_3_QZ_248.mp3,9781442331174,9781797114552,6
249 ,HE,Hebrew 3,13 ,,03Q,N,What is the area code of Tel Aviv?,,9781797114552_Hebrew_3_QZ_249.mp3,9781442331174,9781797114552,"3,16"
250 ,HE,Hebrew 3,13 ,,03R,M,מה איזור החיוג של תל אביב?,Ma ezor hachee’ug shel Tel Aviv?,9781797114552_Hebrew_3_QZ_250.mp3,9781442331174,9781797114552,"3,16"
251 ,HE,Hebrew 3,13 ,,04Q,N,It's across from the museum. (f),,9781797114552_Hebrew_3_QZ_251.mp3,9781442331174,9781797114552,4
252 ,HE,Hebrew 3,13 ,,04R,M,היא ממול למוזיאון.,Hee mimul la'muzeon.,9781797114552_Hebrew_3_QZ_252.mp3,9781442331174,9781797114552,4
253 ,HE,Hebrew 3,13 ,,05Q,N,It is one-four-four. (m),,9781797114552_Hebrew_3_QZ_253.mp3,9781442331174,9781797114552,"12,16"
254 ,HE,Hebrew 3,13 ,,05R,F,הוא אחת ארבע ארבע.,Hu achat-arba-arba.,9781797114552_Hebrew_3_QZ_254.mp3,9781442331174,9781797114552,"12,16"
255 ,HE,Hebrew 3,13 ,,06Q,N,How about first we’ll go to eat something? (female speaking to a male),,9781797114552_Hebrew_3_QZ_255.mp3,9781442331174,9781797114552,6
256 ,HE,Hebrew 3,13 ,,06R,F,מה דעתך שקודם נלך לאכול משהו?,Ma da’atcha she'kodem nelech le’echol mashe'hu?,9781797114552_Hebrew_3_QZ_256.mp3,9781442331174,9781797114552,6
257 ,HE,Hebrew 3,13 ,,07Q,N,There’s a nice café.,,9781797114552_Hebrew_3_QZ_257.mp3,9781442331174,9781797114552,6
258 ,HE,Hebrew 3,13 ,,07R,F,יש בית קפה נחמד.,Yesh bet kafe nechmad.,9781797114552_Hebrew_3_QZ_258.mp3,9781442331174,9781797114552,6
259 ,HE,Hebrew 3,13 ,,08Q,N,It wasn’t the correct number.,,9781797114552_Hebrew_3_QZ_259.mp3,9781442331174,9781797114552,"3,16"
260 ,HE,Hebrew 3,13 ,,08R,F,זה לא היה המספר הנכון.,Ze lo haya ha'mispar ha'nachon.,9781797114552_Hebrew_3_QZ_260.mp3,9781442331174,9781797114552,"3,16"
261 ,HE,Hebrew 3,13 ,,09Q,N,It's across from my house.,,9781797114552_Hebrew_3_QZ_261.mp3,9781442331174,9781797114552,"4,7"
262 ,HE,Hebrew 3,13 ,,09R,F,זה ממול לבית שלי.,Ze mimul la'baeet sheli.,9781797114552_Hebrew_3_QZ_262.mp3,9781442331174,9781797114552,"4,7"
263 ,HE,Hebrew 3,13 ,,10Q,N,That's nice.,,9781797114552_Hebrew_3_QZ_263.mp3,9781442331174,9781797114552,7
264 ,HE,Hebrew 3,13 ,,10R,F,זה נחמד.,Ze nechmad.,9781797114552_Hebrew_3_QZ_264.mp3,9781442331174,9781797114552,7
265 ,HE,Hebrew 3,14 ,,01Q,N,No one phoned?,,9781797114552_Hebrew_3_QZ_265.mp3,9781442331174,9781797114552,3
266 ,HE,Hebrew 3,14 ,,01R,M,אף אחד לא טלפן?,Af echad lo tilfen?,9781797114552_Hebrew_3_QZ_266.mp3,9781442331174,9781797114552,3
267 ,HE,Hebrew 3,14 ,,02Q,N,He didn’t leave a message?,,9781797114552_Hebrew_3_QZ_267.mp3,9781442331174,9781797114552,3
268 ,HE,Hebrew 3,14 ,,02R,M,הוא לא השאיר הודעה?,Hu lo hish’eer hoda’a?,9781797114552_Hebrew_3_QZ_268.mp3,9781442331174,9781797114552,3
269 ,HE,Hebrew 3,14 ,,03Q,N,When did she phone?,,9781797114552_Hebrew_3_QZ_269.mp3,9781442331174,9781797114552,"3,16"
270 ,HE,Hebrew 3,14 ,,03R,M,מתי היא טלפנה?,Matai hee tilfna?,9781797114552_Hebrew_3_QZ_270.mp3,9781442331174,9781797114552,"3,16"
271 ,HE,Hebrew 3,14 ,,04Q,N,Who was it?,,9781797114552_Hebrew_3_QZ_271.mp3,9781442331174,9781797114552,7
272 ,HE,Hebrew 3,14 ,,04R,M,מי זה היה?,Mee ze haya?,9781797114552_Hebrew_3_QZ_272.mp3,9781442331174,9781797114552,7
273 ,HE,Hebrew 3,14 ,,05Q,N,Someone phoned ten minutes ago.,,9781797114552_Hebrew_3_QZ_273.mp3,9781442331174,9781797114552,"3,12,17"
274 ,HE,Hebrew 3,14 ,,05R,F,מישהו טלפן לפני עשר דקות.,Mishehu tilfen lifney eser dakot.,9781797114552_Hebrew_3_QZ_274.mp3,9781442331174,9781797114552,"3,12,17"
275 ,HE,Hebrew 3,14 ,,06Q,N,"Ten minutes ago, give or take,",,9781797114552_Hebrew_3_QZ_275.mp3,9781442331174,9781797114552,"12,17"
276 ,HE,Hebrew 3,14 ,,06R,F,"לפני עשר דקות, בערך.","Lifney eser dakot, be'erech.",9781797114552_Hebrew_3_QZ_276.mp3,9781442331174,9781797114552,"12,17"
277 ,HE,Hebrew 3,14 ,,07Q,N,She phoned five minutes ago.,,9781797114552_Hebrew_3_QZ_277.mp3,9781442331174,9781797114552,"3,12,17"
278 ,HE,Hebrew 3,14 ,,07R,F,היא טלפנה לפני חמש דקות.,Hee tilfna lifney chamesh dakot.,9781797114552_Hebrew_3_QZ_278.mp3,9781442331174,9781797114552,"3,12,17"
279 ,HE,Hebrew 3,14 ,,08Q,N,It's a nice café.,,9781797114552_Hebrew_3_QZ_279.mp3,9781442331174,9781797114552,6
280 ,HE,Hebrew 3,14 ,,08R,F,זה בית קפה נחמד.,Ze bet kafe nechmad.,9781797114552_Hebrew_3_QZ_280.mp3,9781442331174,9781797114552,6
281 ,HE,Hebrew 3,14 ,,09Q,N,That was a man.,,9781797114552_Hebrew_3_QZ_281.mp3,9781442331174,9781797114552,7
282 ,HE,Hebrew 3,14 ,,09R,F,זה היה גבר.,Ze haya gever.,9781797114552_Hebrew_3_QZ_282.mp3,9781442331174,9781797114552,7
283 ,HE,Hebrew 3,14 ,,10Q,N,That was a woman.,,9781797114552_Hebrew_3_QZ_283.mp3,9781442331174,9781797114552,7
284 ,HE,Hebrew 3,14 ,,10R,F,זאת הייתה אשה.,Zot hay’ta isha.,9781797114552_Hebrew_3_QZ_284.mp3,9781442331174,9781797114552,7
285 ,HE,Hebrew 3,15 ,,01Q,N,I’ll phone him later.,,9781797114552_Hebrew_3_QZ_285.mp3,9781442331174,9781797114552,3
286 ,HE,Hebrew 3,15 ,,01R,M,אני אטלפן אליו יותר מאוחר.,Ani atalfen elav yoter me’uchar.,9781797114552_Hebrew_3_QZ_286.mp3,9781442331174,9781797114552,3
287 ,HE,Hebrew 3,15 ,,02Q,N,Approximately at what time?,,9781797114552_Hebrew_3_QZ_287.mp3,9781442331174,9781797114552,"16,17"
288 ,HE,Hebrew 3,15 ,,02R,M,בערך באיזה שעה?,Be’erech be'aize shaa?,9781797114552_Hebrew_3_QZ_288.mp3,9781442331174,9781797114552,"16,17"
289 ,HE,Hebrew 3,15 ,,03Q,N,She phoned at two.,,9781797114552_Hebrew_3_QZ_289.mp3,9781442331174,9781797114552,"3,12"
290 ,HE,Hebrew 3,15 ,,03R,M,היא טלפנה בשתיים.,Hee tilfna be'shtayim.,9781797114552_Hebrew_3_QZ_290.mp3,9781442331174,9781797114552,"3,12"
291 ,HE,Hebrew 3,15 ,,04Q,N,It will last half an hour.,,9781797114552_Hebrew_3_QZ_291.mp3,9781442331174,9781797114552,17
292 ,HE,Hebrew 3,15 ,,04R,M,היא תימשך חצי שעה.,Hee timashech chatzi sha'a.,9781797114552_Hebrew_3_QZ_292.mp3,9781442331174,9781797114552,17
293 ,HE,Hebrew 3,15 ,,05Q,N,He was very nice.,,9781797114552_Hebrew_3_QZ_293.mp3,9781442331174,9781797114552,7
294 ,HE,Hebrew 3,15 ,,05R,F,הוא היה נחמד מאוד.,Hu haya nechmad meod.,9781797114552_Hebrew_3_QZ_294.mp3,9781442331174,9781797114552,7
295 ,HE,Hebrew 3,15 ,,06Q,N,He isn’t at home.,,9781797114552_Hebrew_3_QZ_295.mp3,9781442331174,9781797114552,7
296 ,HE,Hebrew 3,15 ,,06R,F,הוא לא בבית.,Hu lo ba'baeet.,9781797114552_Hebrew_3_QZ_296.mp3,9781442331174,9781797114552,7
297 ,HE,Hebrew 3,15 ,,07Q,N,He’ll phone you this afternoon. (to m),,9781797114552_Hebrew_3_QZ_297.mp3,9781442331174,9781797114552,3
298 ,HE,Hebrew 3,15 ,,07R,F,הוא יטלפן אליך היום אחרי הצהריים.,Hu ye’talfen elecha hayom acharey ha'tzohoraim.,9781797114552_Hebrew_3_QZ_298.mp3,9781442331174,9781797114552,3
299 ,HE,Hebrew 3,15 ,,08Q,N,Who is speaking?,,9781797114552_Hebrew_3_QZ_299.mp3,9781442331174,9781797114552,"15,16"
300 ,HE,Hebrew 3,15 ,,08R,F,מי מדבר?,Mee medabber?,9781797114552_Hebrew_3_QZ_300.mp3,9781442331174,9781797114552,"15,16"
301 ,HE,Hebrew 3,15 ,,09Q,N,Maybe one hour or two.,,9781797114552_Hebrew_3_QZ_301.mp3,9781442331174,9781797114552,"12,17"
302 ,HE,Hebrew 3,15 ,,09R,F,אולי שעה אחת או שתיים.,Ulai shaa achat o shtayim.,9781797114552_Hebrew_3_QZ_302.mp3,9781442331174,9781797114552,"12,17"
303 ,HE,Hebrew 3,15 ,,10Q,N,There’s an important meeting on Thursday.,,9781797114552_Hebrew_3_QZ_303.mp3,9781442331174,9781797114552,20
304 ,HE,Hebrew 3,15 ,,10R,F,יש פגישה חשובה ביום חמישי.,Yesh pgisha chashuva be'yom chamishi.,9781797114552_Hebrew_3_QZ_304.mp3,9781442331174,9781797114552,20
305 ,HE,Hebrew 3,15 ,,11Q,N,It was an American.,,9781797114552_Hebrew_3_QZ_305.mp3,9781442331174,9781797114552,7
306 ,HE,Hebrew 3,15 ,,11R,F,זה היה אמריקאי.,Ze haya Amereekai.,9781797114552_Hebrew_3_QZ_306.mp3,9781442331174,9781797114552,7
307 ,HE,Hebrew 3,16 ,,01Q,N,I’ll phone him as soon as possible. (m),,9781797114552_Hebrew_3_QZ_307.mp3,9781442331174,9781797114552,3
308 ,HE,Hebrew 3,16 ,,01R,M,אני אטלפן אליו בהקדם האפשרי.,Ani atalfen elav ba'hekdem ha'efshari.,9781797114552_Hebrew_3_QZ_308.mp3,9781442331174,9781797114552,3
309 ,HE,Hebrew 3,16 ,,02Q,N,Can you call him back? (m),,9781797114552_Hebrew_3_QZ_309.mp3,9781442331174,9781797114552,3
310 ,HE,Hebrew 3,16 ,,02R,M,אתה יכול לחזור אליו?,Ata yachol lachzor elav?,9781797114552_Hebrew_3_QZ_310.mp3,9781442331174,9781797114552,3
311 ,HE,Hebrew 3,16 ,,03Q,N,I too will be there. (m),,9781797114552_Hebrew_3_QZ_311.mp3,9781442331174,9781797114552,7
312 ,HE,Hebrew 3,16 ,,03R,M,גם אני אהיה שם.,Gam ani ehe'ye sham.,9781797114552_Hebrew_3_QZ_312.mp3,9781442331174,9781797114552,7
313 ,HE,Hebrew 3,16 ,,04Q,N,Your daughter will phone later.,,9781797114552_Hebrew_3_QZ_313.mp3,9781442331174,9781797114552,"3,5"
314 ,HE,Hebrew 3,16 ,,04R,M,הבת שלך תטלפן יותר מאוחר.,Ha'bat shelcha te’talfen yoter me’uchar.,9781797114552_Hebrew_3_QZ_314.mp3,9781442331174,9781797114552,"3,5"
315 ,HE,Hebrew 3,16 ,,05Q,N,He is an important client.,,9781797114552_Hebrew_3_QZ_315.mp3,9781442331174,9781797114552,20
316 ,HE,Hebrew 3,16 ,,05R,M,הוא לקוח חשוב.,Hu lako’ach chashuv.,9781797114552_Hebrew_3_QZ_316.mp3,9781442331174,9781797114552,20
317 ,HE,Hebrew 3,16 ,,06Q,N,I’ll be there. (f),,9781797114552_Hebrew_3_QZ_317.mp3,9781442331174,9781797114552,7
318 ,HE,Hebrew 3,16 ,,06R,F,אני אהיה שם.,Ani ehe'ye sham.,9781797114552_Hebrew_3_QZ_318.mp3,9781442331174,9781797114552,7
319 ,HE,Hebrew 3,16 ,,07Q,N,I’m not hungry. (f),,9781797114552_Hebrew_3_QZ_319.mp3,9781442331174,9781797114552,"6,16"
320 ,HE,Hebrew 3,16 ,,07R,F,אני לא רעבה.,Ani lo re’eva.,9781797114552_Hebrew_3_QZ_320.mp3,9781442331174,9781797114552,"6,16"
321 ,HE,Hebrew 3,16 ,,08Q,N,"Now, I too am hungry. (f)",,9781797114552_Hebrew_3_QZ_321.mp3,9781442331174,9781797114552,"6,16"
