Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
173,GR,978-1-4423-4865-3,German 1,9,0:17:34,0:17:36,07Q,197,N,Is that all right?,,,"German Phase 1, Units 1-30 (2002)","7,13"
174,GR,978-1-4423-4865-3,German 1,9,0:17:37,0:17:39,07R,,F,Geht das?,2,Q,"German Phase 1, Units 1-30 (2002)","7,13"
175,GR,978-1-4423-4865-3,German 1,9,0:22:08,0:22:10,08Q,236,N,"No, that won’t work.",,,"German Phase 1, Units 1-30 (2002)",7
176,GR,978-1-4423-4865-3,German 1,9,0:22:11,0:22:15,08R,,F,"Nein, das geht nicht.",4,S,"German Phase 1, Units 1-30 (2002)",7
177,GR,978-1-4423-4865-3,German 1,9,0:23:54,0:23:56,09Q,253,N,Certainly not.,,,"German Phase 1, Units 1-30 (2002)",7
178,GR,978-1-4423-4865-3,German 1,9,0:23:57,0:23:59,09R,,F,Sicher nicht.,2,S,"German Phase 1, Units 1-30 (2002)",7
179,GR,978-1-4423-4865-3,German 1,9,0:25:34,0:25:37,10Q,270,N,"At eight o’clock, or at nine o’clock?",,,"German Phase 1, Units 1-30 (2002)","12,17"
180,GR,978-1-4423-4865-3,German 1,9,0:25:40,0:25:44,10R,,M,Um acht Uhr oder um neun Uhr?,7,Q,"German Phase 1, Units 1-30 (2002)","12,17"
181,GR,978-1-4423-4865-3,German 1,9,0:27:09,0:27:12,11Q,286,N,What don’t I understand?,,,"German Phase 1, Units 1-30 (2002)","10,15"
182,GR,978-1-4423-4865-3,German 1,9,0:27:13,0:27:17,11R,,M,Was verstehe ich nicht?,4,Q,"German Phase 1, Units 1-30 (2002)","10,15"
183,GR,978-1-4423-4865-3,German 1,10,0:08:15,0:08:18,01Q,88,N,Ask me what time it is.,,,"German Phase 1, Units 1-30 (2002)","10,17"
184,GR,978-1-4423-4865-3,German 1,10,0:08:20,0:08:23,01R,,F,Wieviel Uhr ist es?,4,Q,"German Phase 1, Units 1-30 (2002)","10,17"
185,GR,978-1-4423-4865-3,German 1,10,0:09:47,0:09:48,02Q,100,N,It’s five o’clock.,,,"German Phase 1, Units 1-30 (2002)","12,17"
186,GR,978-1-4423-4865-3,German 1,10,0:09:52,0:09:54,02R,,M,Es ist fünf Uhr.,4,S,"German Phase 1, Units 1-30 (2002)","12,17"
187,GR,978-1-4423-4865-3,German 1,10,0:12:25,0:12:28,03Q,122,N,Is it four o’clock?,,,"German Phase 1, Units 1-30 (2002)","12,17"
188,GR,978-1-4423-4865-3,German 1,10,0:12:29,0:12:32,03R,,F,Ist es vier Uhr?,4,Q,"German Phase 1, Units 1-30 (2002)","12,17"
189,GR,978-1-4423-4865-3,German 1,10,0:16:09,0:16:10,04Q,157,N,"Yes, much later.",,,"German Phase 1, Units 1-30 (2002)",17
190,GR,978-1-4423-4865-3,German 1,10,0:16:13,0:16:16,04R,,F,"Ja, viel später.",3,S,"German Phase 1, Units 1-30 (2002)",17
191,GR,978-1-4423-4865-3,German 1,10,0:17:09,0:17:11,05Q,166,N,Are you going to eat now?,,,"German Phase 1, Units 1-30 (2002)","1,6,17"
192,GR,978-1-4423-4865-3,German 1,10,0:17:14,0:17:15,05R,,F,Essen Sie jetzt?,3,Q,"German Phase 1, Units 1-30 (2002)","1,6,17"
193,GR,978-1-4423-4865-3,German 1,10,0:19:13,0:19:16,06Q,183,N,I’m eating at eight o’clock.,,,"German Phase 1, Units 1-30 (2002)","6,12,17"
194,GR,978-1-4423-4865-3,German 1,10,0:19:18,0:19:22,06R,,M,Ich esse um acht Uhr.,5,S,"German Phase 1, Units 1-30 (2002)","6,12,17"
195,GR,978-1-4423-4865-3,German 1,10,0:20:24,0:20:28,07Q,193,N,I’m going to drink something at nine o’clock.,,,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
196,GR,978-1-4423-4865-3,German 1,10,0:20:29,0:20:34,07R,,F,Ich trinke etwas um neun Uhr.,6,S,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
197,GR,978-1-4423-4865-3,German 1,10,0:21:00,0:21:01,08Q,198,N,It’s now one o’clock.,,,"German Phase 1, Units 1-30 (2002)","12,17"
198,GR,978-1-4423-4865-3,German 1,10,0:21:03,0:21:09,08R,,F,Es ist jetzt ein Uhr.,5,S,"German Phase 1, Units 1-30 (2002)","12,17"
199,GR,978-1-4423-4865-3,German 1,11,0:03:17,0:03:20,01Q,53,N,I’m going to drink wine.,,,"German Phase 1, Units 1-30 (2002)","1,6"
200,GR,978-1-4423-4865-3,German 1,11,0:03:22,0:03:25,01R,,M,Ich trinke Wein.,3,S,"German Phase 1, Units 1-30 (2002)","1,6"
201,GR,978-1-4423-4865-3,German 1,11,0:07:48,0:07:49,02Q,97,N,Not at six o’clock.,,,"German Phase 1, Units 1-30 (2002)","12,17"
202,GR,978-1-4423-4865-3,German 1,11,0:07:52,0:07:54,02R,,F,Nicht um sechs Uhr.,4,S,"German Phase 1, Units 1-30 (2002)","12,17"
203,GR,978-1-4423-4865-3,German 1,11,0:11:15,0:11:16,03Q,131,N,"Well then, at seven o’clock.",,,"German Phase 1, Units 1-30 (2002)","12,17"
204,GR,978-1-4423-4865-3,German 1,11,0:11:20,0:11:22,03R,,M,Also dann um sieben Uhr.,5,S,"German Phase 1, Units 1-30 (2002)","12,17"
205,GR,978-1-4423-4865-3,German 1,11,0:12:52,0:12:55,04Q,147,N,I’m going to eat tonight at ten o’clock.,,,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
206,GR,978-1-4423-4865-3,German 1,11,0:12:27,0:12:31,04R,,F,Ich esse heute Abend um zehn Uhr.,7,S,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
207,GR,978-1-4423-4865-3,German 1,11,0:12:41,0:12:43,05Q,145,N,At what time tonight?,,,"German Phase 1, Units 1-30 (2002)","1,17"
208,GR,978-1-4423-4865-3,German 1,11,0:12:46,0:12:49,05R,,M,Um wieviel Uhr heute Abend?,5,Q,"German Phase 1, Units 1-30 (2002)","1,17"
209,GR,978-1-4423-4865-3,German 1,11,0:13:42,0:13:45,06Q,154,N,I am going to eat with you tomorrow.,,,"German Phase 1, Units 1-30 (2002)","1,6,17"
210,GR,978-1-4423-4865-3,German 1,11,0:13:55,0:13:57,06R,,F,Ich esse morgen mit Ihnen.,5,S,"German Phase 1, Units 1-30 (2002)","1,6,17"
211,GR,978-1-4423-4865-3,German 1,11,0:15:56,0:15:59,07Q,178,N,Tomorrow evening at seven o’clock.,,,"German Phase 1, Units 1-30 (2002)","12,17"
212,GR,978-1-4423-4865-3,German 1,11,0:16:01,0:16:05,07R,,M,Morgen Abend um sieben Uhr.,5,S,"German Phase 1, Units 1-30 (2002)","12,17"
213,GR,978-1-4423-4865-3,German 1,11,0:18:13,0:18:14,08Q,204,F,"Not today, tomorrow.",,,"German Phase 1, Units 1-30 (2002)",17
214,GR,978-1-4423-4865-3,German 1,11,0:18:17,0:18:20,08R,,,"Nicht heute, morgen.",3,S,"German Phase 1, Units 1-30 (2002)",17
215,GR,978-1-4423-4865-3,German 1,11,0:20:49,0:20:53,09Q,228,N,"Well then, at eight o’clock at my place.",,,"German Phase 1, Units 1-30 (2002)","1,12,17"
216,GR,978-1-4423-4865-3,German 1,11,0:20:56,0:21:01,09R,,M,Also dann um acht Uhr bei mir.,7,S,"German Phase 1, Units 1-30 (2002)","1,12,17"
217,GR,978-1-4423-4865-3,German 1,11,0:21:59,0:22:02,10Q,242,N,Ask him what he would like to do this evening.,,,"German Phase 1, Units 1-30 (2002)","1,17"
218,GR,978-1-4423-4865-3,German 1,11,0:22:05,0:22:08,10R,,F,Was möchten Sie heute Abend machen?,6,Q,"German Phase 1, Units 1-30 (2002)","1,17"
219,GR,978-1-4423-4865-3,German 1,11,0:24:37,0:24:37,11Q,275,N,What? (polite form),,,"German Phase 1, Units 1-30 (2002)",13
220,GR,978-1-4423-4865-3,German 1,11,0:24:43,0:24:46,11R,,F,Wie bitte?,2,Q,"German Phase 1, Units 1-30 (2002)",13
221,GR,978-1-4423-4865-3,German 1,11,0:24:48,0:24:52,12Q,278,N,"Please, repeat.",,,"German Phase 1, Units 1-30 (2002)","13,15"
222,GR,978-1-4423-4865-3,German 1,11,0:24:54,0:24:57,12R,,F,"Bitte, wiederholen Sie.",3,S,"German Phase 1, Units 1-30 (2002)","13,15"
223,GR,978-1-4423-4865-3,German 1,11,0:24:59,0:25:01,13Q,280,N,"Fine, but listen.",,,"German Phase 1, Units 1-30 (2002)","13,15"
224,GR,978-1-4423-4865-3,German 1,11,0:25:05,0:25:08,13R,,M,"Gut, aber hören Sie zu.",5,S,"German Phase 1, Units 1-30 (2002)","13,15"
225,GR,978-1-4423-4865-3,German 1,12,0:02:29,0:02:30,01Q,45,N,Until tomorrow at eight.,,,"German Phase 1, Units 1-30 (2002)","12,17"
226,GR,978-1-4423-4865-3,German 1,12,0:02:34,0:02:37,01R,,M,Bis morgen um acht.,4,S,"German Phase 1, Units 1-30 (2002)","12,17"
227,GR,978-1-4423-4865-3,German 1,12,0:03:59,0:04:02,02Q,60,N,You’re going to eat at five?,,,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
228,GR,978-1-4423-4865-3,German 1,12,0:04:04,0:04:07,02R,,F,Sie essen um fünf?,4,Q,"German Phase 1, Units 1-30 (2002)","1,6,12,17"
229,GR,978-1-4423-4865-3,German 1,12,0:05:21,0:05:22,03Q,74,N,I’d like a beer.,,,"German Phase 1, Units 1-30 (2002)",6
230,GR,978-1-4423-4865-3,German 1,12,0:05:25,0:05:27,03R,,F,Ich möchte ein Bier.,4,S,"German Phase 1, Units 1-30 (2002)",6
231,GR,978-1-4423-4865-3,German 1,12,0:06:31,0:06:34,04Q,87,N,"No, I’m not drinking anything today.",,,"German Phase 1, Units 1-30 (2002)","1,6,17"
232,GR,978-1-4423-4865-3,German 1,12,0:06:38,0:06:42,04R,,M,"Nein, ich trinke heute nichts.",5,S,"German Phase 1, Units 1-30 (2002)","1,6,17"
233,GR,978-1-4423-4865-3,German 1,12,0:08:43,0:08:45,05Q,108,N,How much do I owe you?,,,"German Phase 1, Units 1-30 (2002)","11,14"
234,GR,978-1-4423-4865-3,German 1,12,0:08:49,0:08:50,05R,,M,Wieviel schulde ich Ihnen?,4,Q,"German Phase 1, Units 1-30 (2002)","11,14"
235,GR,978-1-4423-4865-3,German 1,12,0:11:45,0:11:48,06Q,137,N,Eleven euros.,,,"German Phase 1, Units 1-30 (2002)","11,12"
236,GR,978-1-4423-4865-3,German 1,12,0:11:48,0:11:51,06R,,F,Elf Euro.,2,S,"German Phase 1, Units 1-30 (2002)","11,12"
237,GR,978-1-4423-4865-3,German 1,12,0:13:37,0:13:39,07Q,157,N,I owe you one euro.,,,"German Phase 1, Units 1-30 (2002)","11,12"
238,GR,978-1-4423-4865-3,German 1,12,0:13:41,0:13:45,07R,,F,Ich schulde Ihnen einen Euro.,5,S,"German Phase 1, Units 1-30 (2002)","11,12"
239,GR,978-1-4423-4865-3,German 1,12,0:15:59,0:16:01,08Q,183,N,Do I owe you five euros?,,,"German Phase 1, Units 1-30 (2002)","11,12"
240,GR,978-1-4423-4865-3,German 1,12,0:16:04,0:16:06,08R,,F,Schulde ich Ihnen fünf Euro?,5,Q,"German Phase 1, Units 1-30 (2002)","11,12"
241,GR,978-1-4423-4865-3,German 1,12,0:17:26,0:17:29,09Q,197,N,"Not thirteen, twelve.",,,"German Phase 1, Units 1-30 (2002)","11,12"
242,GR,978-1-4423-4865-3,German 1,12,0:17:32,0:17:35,09R,,M,"Nicht dreizehn, zwölf.",3,S,"German Phase 1, Units 1-30 (2002)","11,12"
243,GR,978-1-4423-4865-3,German 1,13,0:03:08,0:03:11,01Q,43,N,I don’t understand you.,,,"German Phase 1, Units 1-30 (2002)","10,15"
244,GR,978-1-4423-4865-3,German 1,13,0:03:12,0:03:15,01R,,M,Ich verstehe Sie nicht.,4,S,"German Phase 1, Units 1-30 (2002)","10,15"
245,GR,978-1-4423-4865-3,German 1,13,0:03:49,0:03:50,02Q,49,N,I’m listening.,,,"German Phase 1, Units 1-30 (2002)","10,15"
246,GR,978-1-4423-4865-3,German 1,13,0:03:52,0:03:55,02R,,M,Ich höre zu.,3,S,"German Phase 1, Units 1-30 (2002)","10,15"
247,GR,978-1-4423-4865-3,German 1,13,0:06:49,0:06:52,03Q,82,N,"How do you say, “Good-bye” on the telephone?",,,"German Phase 1, Units 1-30 (2002)","7,15"
248,GR,978-1-4423-4865-3,German 1,13,0:06:54,0:06:56,03R,,M,Auf Wiederhören.,2,S,"German Phase 1, Units 1-30 (2002)","7,15"
249,GR,978-1-4423-4865-3,German 1,13,0:07:19,0:07:20,04Q,88,N,Good evening.,,,"German Phase 1, Units 1-30 (2002)","10,13"
250,GR,978-1-4423-4865-3,German 1,13,0:07:22,0:07:24,04R,,M,Guten Abend.,2,S,"German Phase 1, Units 1-30 (2002)","10,13"
251,GR,978-1-4423-4865-3,German 1,13,0:08:34,0:08:37,05Q,100,N,How many euros do you have?,,,"German Phase 1, Units 1-30 (2002)","11,14"
252,GR,978-1-4423-4865-3,German 1,13,0:08:39,0:08:42,05R,,F,Wie viele Euro haben Sie?,5,Q,"German Phase 1, Units 1-30 (2002)","11,14"
253,GR,978-1-4423-4865-3,German 1,13,0:10:04,0:10:06,06Q,113,N,I have fourteen euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
254,GR,978-1-4423-4865-3,German 1,13,0:10:09,0:10:12,06R,,M,Ich habe vierzehn Euro.,4,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
255,GR,978-1-4423-4865-3,German 1,13,0:11:24,0:11:27,07Q,126,N,I have fifteen dollars.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
256,GR,978-1-4423-4865-3,German 1,13,0:11:29,0:11:32,07R,,M,Ich habe fünfzehn Dollar.,4,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
257,GR,978-1-4423-4865-3,German 1,13,0:12:39,0:12:43,08Q,139,N,Ask me if I have sixteen euros.,,,"German Phase 1, Units 1-30 (2002)","11,12"
258,GR,978-1-4423-4865-3,German 1,13,0:12:45,0:12:48,08R,,F,Haben Sie sechzehn Euro?,4,Q,"German Phase 1, Units 1-30 (2002)","11,12"
259,GR,978-1-4423-4865-3,German 1,13,0:16:48,0:16:50,09Q,179,N,I don’t have sixteen euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
260,GR,978-1-4423-4865-3,German 1,13,0:16:53,0:16:57,09R,,M,Ich habe keine sechzehn Euro.,5,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
261,GR,978-1-4423-4865-3,German 1,13,0:20:40,0:20:43,10Q,220,N,Here are ten dollars.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
262,GR,978-1-4423-4865-3,German 1,13,0:20:45,0:20:48,10R,,M,Hier sind zehn Dollar.,4,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
263,GR,978-1-4423-4865-3,German 1,13,0:22:33,0:22:35,11Q,243,N,How much is that in dollars?,,,"German Phase 1, Units 1-30 (2002)","11,14"
264,GR,978-1-4423-4865-3,German 1,13,0:22:38,0:22:41,11R,,F,Wieviel ist das in Dollar?,5,Q,"German Phase 1, Units 1-30 (2002)","11,14"
265,GR,978-1-4423-4865-3,German 1,14,0:10:20,0:10:22,01Q,106,N,I have nineteen dollars.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
266,GR,978-1-4423-4865-3,German 1,14,0:10:25,0:10:29,01R,,F,Ich habe neunzehn Dollar.,4,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
267,GR,978-1-4423-4865-3,German 1,14,0:12:03,0:12:06,02Q,125,N,I have no wine.,,,"German Phase 1, Units 1-30 (2002)",6
268,GR,978-1-4423-4865-3,German 1,14,0:12:08,0:12:10,02R,,M,Ich habe keinen Wein.,4,S,"German Phase 1, Units 1-30 (2002)",6
269,GR,978-1-4423-4865-3,German 1,14,0:15:23,0:15:24,03Q,159,N,I still have some beer.,,,"German Phase 1, Units 1-30 (2002)",6
270,GR,978-1-4423-4865-3,German 1,14,0:15:27,0:15:29,03R,,F,Ich habe noch etwas Bier.,5,S,"German Phase 1, Units 1-30 (2002)",6
271,GR,978-1-4423-4865-3,German 1,14,0:15:56,0:15:59,04Q,165,N,I would still like to buy some wine.,,,"German Phase 1, Units 1-30 (2002)","1,6,14"
272,GR,978-1-4423-4865-3,German 1,14,0:16:02,0:16:05,04R,,F,Ich möchte noch etwas Wein kaufen.,6,S,"German Phase 1, Units 1-30 (2002)","1,6,14"
273,GR,978-1-4423-4865-3,German 1,14,0:17:15,0:17:19,05Q,183,N,Ask me if I have a couple of dollars.,,,"German Phase 1, Units 1-30 (2002)",11
274,GR,978-1-4423-4865-3,German 1,14,0:17:21,0:17:24,05R,,F,Haben Sie ein paar Dollar?,5,Q,"German Phase 1, Units 1-30 (2002)",11
275,GR,978-1-4423-4865-3,German 1,14,0:18:52,0:18:54,06Q,200,N,That’s not much.,,,"German Phase 1, Units 1-30 (2002)","7,12"
276,GR,978-1-4423-4865-3,German 1,14,0:18:56,0:18:58,06R,,F,Das ist nicht viel.,4,S,"German Phase 1, Units 1-30 (2002)","7,12"
277,GR,978-1-4423-4865-3,German 1,14,0:20:47,0:20:48,07Q,221,N,Thanks a lot.,,,"German Phase 1, Units 1-30 (2002)","13,16"
278,GR,978-1-4423-4865-3,German 1,14,0:20:50,0:20:53,07R,,M,Vielen Dank.,2,S,"German Phase 1, Units 1-30 (2002)","13,16"
279,GR,978-1-4423-4865-3,German 1,14,0:21:32,0:21:35,08Q,228,N,Please give me fifteen euros.,,,"German Phase 1, Units 1-30 (2002)","11,12"
280,GR,978-1-4423-4865-3,German 1,14,0:21:38,0:21:42,08R,,F,Bitte geben Sie mir fünfzehn Euro.,6,S,"German Phase 1, Units 1-30 (2002)","11,12"
281,GR,978-1-4423-4865-3,German 1,14,0:23:55,0:23:59,09Q,250,N,I’m giving you ten euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
282,GR,978-1-4423-4865-3,German 1,14,0:24:01,0:24:05,09R,,M,Ich gebe Ihnen zehn Euro.,5,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
283,GR,978-1-4423-4865-3,German 1,15,0:05:55,0:05:56,01Q,72,N,That’s fourteen.,,,"German Phase 1, Units 1-30 (2002)",12
284,GR,978-1-4423-4865-3,German 1,15,0:06:02,0:06:04,01R,,M,Das sind vierzehn.,3,S,"German Phase 1, Units 1-30 (2002)",12
285,GR,978-1-4423-4865-3,German 1,15,0:07:07,0:07:09,02Q,82,N,The beer is for you.,,,"German Phase 1, Units 1-30 (2002)","6,13"
286,GR,978-1-4423-4865-3,German 1,15,0:07:11,0:07:13,02R,,M,Das Bier ist für Sie.,5,S,"German Phase 1, Units 1-30 (2002)","6,13"
287,GR,978-1-4423-4865-3,German 1,15,0:07:38,0:07:39,03Q,87,N,For me?,,,"German Phase 1, Units 1-30 (2002)","7,13"
288,GR,978-1-4423-4865-3,German 1,15,0:07:41,0:07:43,03R,,F,Für mich?,2,Q,"German Phase 1, Units 1-30 (2002)","7,13"
289,GR,978-1-4423-4865-3,German 1,15,0:10:49,0:10:51,04Q,112,N,A beer costs one euro.,,,"German Phase 1, Units 1-30 (2002)","6,12,14"
290,GR,978-1-4423-4865-3,German 1,15,0:10:55,0:10:57,04R,,M,Ein Bier kostet einen Euro.,5,S,"German Phase 1, Units 1-30 (2002)","6,12,14"
291,GR,978-1-4423-4865-3,German 1,15,0:11:20,0:11:23,05Q,117,N,The wine costs two euros.,,,"German Phase 1, Units 1-30 (2002)","6,11,12,14"
292,GR,978-1-4423-4865-3,German 1,15,0:11:26,0:11:31,05R,,M,Der Wein kostet zwei Euro.,5,S,"German Phase 1, Units 1-30 (2002)","6,11,12,14"
293,GR,978-1-4423-4865-3,German 1,15,0:12:06,0:12:07,06Q,125,N,I can’t.,,,"German Phase 1, Units 1-30 (2002)",7
294,GR,978-1-4423-4865-3,German 1,15,0:12:09,0:12:11,06R,,F,Ich kann nicht.,3,S,"German Phase 1, Units 1-30 (2002)",7
295,GR,978-1-4423-4865-3,German 1,15,0:13:06,0:13:09,07Q,135,N,Can you give me three euros?,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
296,GR,978-1-4423-4865-3,German 1,15,0:13:12,0:13:15,07R,,M,Können Sie mir drei Euro geben?,6,Q,"German Phase 1, Units 1-30 (2002)","11,12,14"
297,GR,978-1-4423-4865-3,German 1,15,0:13:26,0:13:28,08Q,138,N,How much does the wine cost?,,,"German Phase 1, Units 1-30 (2002)","6,14"
298,GR,978-1-4423-4865-3,German 1,15,0:13:32,0:13:34,08R,,F,Wieviel kostet der Wein?,4,Q,"German Phase 1, Units 1-30 (2002)","6,14"
299,GR,978-1-4423-4865-3,German 1,15,0:19:16,0:19:17,09Q,191,N,I have none.,,,"German Phase 1, Units 1-30 (2002)",7
300,GR,978-1-4423-4865-3,German 1,15,0:19:20,0:19:23,09R,,F,Ich habe keine.,3,S,"German Phase 1, Units 1-30 (2002)",7
301,GR,978-1-4423-4865-3,German 1,16,0:04:41,0:04:42,01Q,60,N,That’s a lot of money.,,,"German Phase 1, Units 1-30 (2002)","11,12"
302,GR,978-1-4423-4865-3,German 1,16,0:04:44,0:04:46,01R,,M,Das ist viel Geld.,4,S,"German Phase 1, Units 1-30 (2002)","11,12"
303,GR,978-1-4423-4865-3,German 1,16,0:06:35,0:06:37,02Q,75,N,Much too much.,,,"German Phase 1, Units 1-30 (2002)","7,12"
304,GR,978-1-4423-4865-3,German 1,16,0:06:39,0:06:42,02R,,M,Viel zu viel.,3,S,"German Phase 1, Units 1-30 (2002)","7,12"
305,GR,978-1-4423-4865-3,German 1,16,0:06:44,0:06:47,03Q,77,N,That’s too much money.,,,"German Phase 1, Units 1-30 (2002)","11,12"
306,GR,978-1-4423-4865-3,German 1,16,0:06:48,0:06:52,03R,,M,Das ist zu viel Geld.,5,S,"German Phase 1, Units 1-30 (2002)","11,12"
307,GR,978-1-4423-4865-3,German 1,16,0:08:11,0:08:15,04Q,89,N,Try to tell me you have twenty-five dollars.,,,"German Phase 1, Units 1-30 (2002)","11,12"
308,GR,978-1-4423-4865-3,German 1,16,0:08:18,0:08:22,04R,,M,Ich habe fünfundzwanzig Dollar.,4,S,"German Phase 1, Units 1-30 (2002)","11,12"
309,GR,978-1-4423-4865-3,German 1,16,0:11:01,0:11:02,05Q,115,N,That’s not enough.,,,"German Phase 1, Units 1-30 (2002)","7,12"
310,GR,978-1-4423-4865-3,German 1,16,0:11:04,0:11:07,05R,,F,Das ist nicht genug.,4,S,"German Phase 1, Units 1-30 (2002)","7,12"
311,GR,978-1-4423-4865-3,German 1,16,0:12:50,0:12:53,06Q,132,N,Give me forty-seven euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
312,GR,978-1-4423-4865-3,German 1,16,0:12:56,0:13:00,06R,,F,Geben Sie mir siebenundvierzig Euro.,5,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
313,GR,978-1-4423-4865-3,German 1,16,0:11:14,0:11:17,07Q,117,N,"Thirty-four, that’s enough.",,,"German Phase 1, Units 1-30 (2002)",12
314,GR,978-1-4423-4865-3,German 1,16,0:11:19,0:11:23,07R,,F,"Vierunddreißig, das ist genug.",4,S,"German Phase 1, Units 1-30 (2002)",12
315,GR,978-1-4423-4865-3,German 1,16,0:15:58,0:16:01,08Q,160,N,Do you still have some money?,,,"German Phase 1, Units 1-30 (2002)",11
316,GR,978-1-4423-4865-3,German 1,16,0:16:03,0:16:06,08R,,F,Haben Sie noch etwas Geld?,5,Q,"German Phase 1, Units 1-30 (2002)",11
317,GR,978-1-4423-4865-3,German 1,16,0:16:27,0:16:30,09Q,165,N,I’d still like some money.,,,"German Phase 1, Units 1-30 (2002)",11
318,GR,978-1-4423-4865-3,German 1,16,0:16:32,0:16:35,09R,,F,Ich möchte noch etwas Geld.,5,S,"German Phase 1, Units 1-30 (2002)",11
319,GR,978-1-4423-4865-3,German 1,17,0:03:54,0:03:58,01Q,61,N,I can still give you some money.,,,"German Phase 1, Units 1-30 (2002)",11
320,GR,978-1-4423-4865-3,German 1,17,0:04:01,0:04:05,01R,,F,Ich kann Ihnen noch etwas Geld geben.,7,S,"German Phase 1, Units 1-30 (2002)",11
321,GR,978-1-4423-4865-3,German 1,17,0:04:20,0:04:24,02Q,66,N,Do you have a couple of euros for me?,,,"German Phase 1, Units 1-30 (2002)","11,14"
322,GR,978-1-4423-4865-3,German 1,17,0:04:27,0:04:31,02R,,M,Haben Sie ein paar Euro für mich?,7,Q,"German Phase 1, Units 1-30 (2002)","11,14"
323,GR,978-1-4423-4865-3,German 1,17,0:04:57,0:05:00,03Q,71,N,I still have enough for you.,,,"German Phase 1, Units 1-30 (2002)","12,14"
324,GR,978-1-4423-4865-3,German 1,17,0:05:02,0:05:05,03R,,F,Ich habe noch genug für Sie.,6,S,"German Phase 1, Units 1-30 (2002)","12,14"
325,GR,978-1-4423-4865-3,German 1,17,0:06:06,0:06:09,04Q,83,N,I now have forty-one euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,17"
326,GR,978-1-4423-4865-3,German 1,17,0:06:11,0:06:15,04R,,M,Ich habe jetzt einundvierzig Euro.,5,S,"German Phase 1, Units 1-30 (2002)","11,12,17"
327,GR,978-1-4423-4865-3,German 1,17,0:09:35,0:09:37,05Q,119,N,That’s too expensive.,,,"German Phase 1, Units 1-30 (2002)","14,16"
328,GR,978-1-4423-4865-3,German 1,17,0:09:38,0:09:41,05R,,M,Das ist zu teuer.,4,S,"German Phase 1, Units 1-30 (2002)","14,16"
329,GR,978-1-4423-4865-3,German 1,17,0:11:55,0:11:59,06Q,136,N,That’s not expensive in dollars.,,,"German Phase 1, Units 1-30 (2002)","11,14"
330,GR,978-1-4423-4865-3,German 1,17,0:12:01,0:12:04,06R,,F,Das ist nicht teuer in Dollar.,6,S,"German Phase 1, Units 1-30 (2002)","11,14"
331,GR,978-1-4423-4865-3,German 1,17,0:13:47,0:13:50,07Q,152,N,Tell me I speak too fast.,,,"German Phase 1, Units 1-30 (2002)","10,15"
332,GR,978-1-4423-4865-3,German 1,17,0:13:52,0:13:55,07R,,M,Sie sprechen zu schnell.,4,S,"German Phase 1, Units 1-30 (2002)","10,15"
333,GR,978-1-4423-4865-3,German 1,17,0:16:06,0:16:08,08Q,174,N,I understand you when you speak English.,,,"German Phase 1, Units 1-30 (2002)","10,15"
334,GR,978-1-4423-4865-3,German 1,17,0:16:18,0:16:25,08R,,M,"Ich verstehe Sie, wenn Sie Englisch sprechen.",7,S,"German Phase 1, Units 1-30 (2002)","10,15"
335,GR,978-1-4423-4865-3,German 1,17,0:18:00,0:18:02,09Q,189,N,"You speak fast, when you speak German.",,,"German Phase 1, Units 1-30 (2002)",15
336,GR,978-1-4423-4865-3,German 1,17,0:18:07,0:18:11,09R,,F,"Sie sprechen schnell, wenn Sie Deutsch sprechen.",7,S,"German Phase 1, Units 1-30 (2002)",15
337,GR,978-1-4423-4865-3,German 1,17,0:23:10,0:23:13,10Q,242,N,"Thank you. And now, enough.",,,"German Phase 1, Units 1-30 (2002)","13,16"
338,GR,978-1-4423-4865-3,German 1,17,0:23:17,0:23:19,10R,,F,"Danke! Und jetzt, genug.",4,S,"German Phase 1, Units 1-30 (2002)","13,16"
339,GR,978-1-4423-4865-3,German 1,18,0:03:17,0:03:19,01Q,52,N,It’s not expensive here.,,,"German Phase 1, Units 1-30 (2002)",14
340,GR,978-1-4423-4865-3,German 1,18,0:03:22,0:03:23,01R,,F,Es ist nicht teuer hier.,5,S,"German Phase 1, Units 1-30 (2002)",14
