Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
502,502,FR,978-1-4423-6785-2,French 4,8,,,U08-07,07R_C,F,Mon mari va retourner aux États-Unis.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0502.mp3,"5,18"
503,503,FR,978-1-4423-6785-2,French 4,8,,,U08-07,07Q_D,N,My husband lived in the United States.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0503.mp3,5
504,504,FR,978-1-4423-6785-2,French 4,8,,,U08-07,07R_D,F,Mon mari a habité aux États-Unis.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0504.mp3,5
505,505,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08Q_A,N,"One day, everything changed.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0505.mp3,"12,17"
506,506,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08R_A,M,"Un jour, tout a changé.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0506.mp3,"12,17"
507,507,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08Q_B,N,"Tomorrow, everything is going to change.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0507.mp3,17
508,508,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08R_B,F,"Demain, tout va changer.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0508.mp3,17
509,509,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08Q_C,N,"One day, I ate everything.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0509.mp3,"12,17"
510,510,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08R_C,M,"Un jour, j’ai tout mangé.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0510.mp3,"12,17"
511,511,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08Q_D,N,"Yesterday, everything changed.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0511.mp3,17
512,512,FR,978-1-4423-6785-2,French 4,8,,,U08-08,08R_D,F,"Hier, tout a changé.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0512.mp3,17
513,513,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01Q_A,N,And since then?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0513.mp3,"7,17"
514,514,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01R_A,M,Et depuis ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0514.mp3,"7,17"
515,515,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01Q_B,N,And then?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0515.mp3,7
516,516,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01R_B,F,Et alors ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0516.mp3,7
517,517,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01Q_C,N,And now?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0517.mp3,17
518,518,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01R_C,M,Et maintenant ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0518.mp3,17
519,519,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01Q_D,N,And after that?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0519.mp3,7
520,520,FR,978-1-4423-6785-2,French 4,9,,,U09-01,01R_D,F,Et après ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0520.mp3,7
521,521,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02Q_A,N,It’s necessary to rest yourself.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0521.mp3,"8,9"
522,522,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02R_A,M,Il faut vous reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0522.mp3,"8,9"
523,523,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02Q_B,N,It’s necessary to rest oneself.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0523.mp3,"8,12"
524,524,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02R_B,F,Il faut se reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0524.mp3,"8,12"
525,525,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02Q_C,N,He’s going to rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0525.mp3,"8,9"
526,526,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02R_C,M,Il va se reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0526.mp3,"8,9"
527,527,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02Q_D,N,It’s necessary to stay.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0527.mp3,18
528,528,FR,978-1-4423-6785-2,French 4,9,,,U09-02,02R_D,F,Il faut rester.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0528.mp3,18
529,529,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03Q_A,N,I lost the apartment.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0529.mp3,9
530,530,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03R_A,M,J’ai perdu l’appartement.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0530.mp3,9
531,531,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03Q_B,N,I saw the apartment.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0531.mp3,9
532,532,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03R_B,F,J’ai vu l’appartement.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0532.mp3,9
533,533,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03Q_C,N,I bought the apartment.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0533.mp3,14
534,534,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03R_C,M,J’ai acheté l’appartement.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0534.mp3,14
535,535,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03Q_D,N,I visited the apartment.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0535.mp3,18
536,536,FR,978-1-4423-6785-2,French 4,9,,,U09-03,03R_D,F,J’ai visité l’appartement.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0536.mp3,18
537,537,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04Q_A,N,I was eating badly.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0537.mp3,6
538,538,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04R_A,M,Je mangeais mal.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0538.mp3,6
539,539,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04Q_B,N,I’m eating badly.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0539.mp3,6
540,540,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04R_B,F,Je mange mal.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0540.mp3,6
541,541,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04Q_C,N,I’m sleeping badly.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0541.mp3,8
542,542,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04R_C,M,Je dors mal.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0542.mp3,8
543,543,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04Q_D,N,I drive badly.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0543.mp3,18
544,544,FR,978-1-4423-6785-2,French 4,9,,,U09-04,04R_D,F,Je conduis mal.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0544.mp3,18
545,545,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05Q_A,N,I’m in very good health!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0545.mp3,8
546,546,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05R_A,M,Je suis en très bonne santé !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0546.mp3,8
547,547,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05Q_B,N,I’m having some health troubles!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0547.mp3,8
548,548,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05R_B,F,J’ai des ennuis de santé !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0548.mp3,8
549,549,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05Q_C,N,I’m very tired!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0549.mp3,8
550,550,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05R_C,M,Je suis très fatigué !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0550.mp3,8
551,551,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05Q_D,N,I’m going to have a tea!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0551.mp3,"1,6"
552,552,FR,978-1-4423-6785-2,French 4,9,,,U09-05,05R_D,F,Je vais prendre un thé !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0552.mp3,"1,6"
553,553,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06Q_A,N,I’m going to rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0553.mp3,8
554,554,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06R_A,M,Je vais me reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0554.mp3,8
555,555,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06Q_B,N,I can rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0555.mp3,9
556,556,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06R_B,F,Je peux me reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0556.mp3,9
557,557,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06Q_C,N,I have to rest,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0557.mp3,8
558,558,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06R_C,M,Je dois me reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0558.mp3,8
559,559,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06Q_D,N,It’s necessary to rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0559.mp3,8
560,560,FR,978-1-4423-6785-2,French 4,9,,,U09-06,06R_D,F,Il faut vous reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0560.mp3,8
561,561,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07Q_A,N,My health is much better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0561.mp3,8
562,562,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07R_A,F,Ma santé va beaucoup mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0562.mp3,8
563,563,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07Q_B,N,My wife is much better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0563.mp3,"5,8"
564,564,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07R_B,M,Ma femme va beaucoup mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0564.mp3,"5,8"
565,565,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07Q_C,N,It’s going much better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0565.mp3,8
566,566,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07R_C,M,Ça va beaucoup mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0566.mp3,8
567,567,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07Q_D,N,I’m in good health.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0567.mp3,8
568,568,FR,978-1-4423-6785-2,French 4,9,,,U09-07,07R_D,F,Je suis en bonne santé.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0568.mp3,8
569,569,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08Q_A,N,What should be done?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0569.mp3,7
570,570,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08R_A,M,Qu’est-ce qu’il faut faire ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0570.mp3,7
571,571,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08Q_B,N,What are you doing?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0571.mp3,"1,7"
572,572,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08R_B,F,Qu’est-ce que vous faites ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0572.mp3,"1,7"
573,573,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08Q_C,N,What’s going on?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0573.mp3,7
574,574,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08R_C,M,Qu’est-ce qui se passe ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0574.mp3,7
575,575,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08Q_D,N,What does he want to do?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0575.mp3,"1,7"
576,576,FR,978-1-4423-6785-2,French 4,9,,,U09-08,08R_D,F,Qu’est-ce qu’il veut faire ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0576.mp3,"1,7"
577,577,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01Q_A,N,It’s not serious.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0577.mp3,7
578,578,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01R_A,M,Ce n’est pas grave.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0578.mp3,7
579,579,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01Q_B,N,It’s not funny.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0579.mp3,7
580,580,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01R_B,F,Ce n’est pas drôle.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0580.mp3,7
581,581,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01Q_C,N,It’s not far.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0581.mp3,4
582,582,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01R_C,M,Ce n’est pas loin.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0582.mp3,4
583,583,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01Q_D,N,It’s not expensive.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0583.mp3,"11,14"
584,584,FR,978-1-4423-6785-2,French 4,10,,,U10-01,01R_D,F,Ce n’est pas cher.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0584.mp3,"11,14"
585,585,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02Q_A,N,How are you feeling?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0585.mp3,"10,13"
586,586,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02R_A,M,Vous vous sentez comment ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0586.mp3,"10,13"
587,587,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02Q_B,N,You had an accident?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0587.mp3,9
588,588,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02R_B,F,Vous avez eu un accident ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0588.mp3,9
589,589,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02Q_C,N,Do you have a headache?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0589.mp3,8
590,590,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02R_C,M,Vous avez mal à la tête ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0590.mp3,8
591,591,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02Q_D,N,Are you in good health?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0591.mp3,8
592,592,FR,978-1-4423-6785-2,French 4,10,,,U10-02,02R_D,F,Vous êtes en bonne santé ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0592.mp3,8
593,593,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03Q_A,N,Did you eat a lot?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0593.mp3,"6,12"
594,594,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03R_A,M,Est-ce que vous avez beaucoup mangé ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0594.mp3,"6,12"
595,595,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03Q_B,N,Did you eat too much?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0595.mp3,"6,12"
596,596,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03R_B,F,Est-ce que vous avez trop mangé ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0596.mp3,"6,12"
597,597,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03Q_C,N,Do you eat a lot?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0597.mp3,"6,12"
598,598,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03R_C,M,Est-ce que vous mangez beaucoup ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0598.mp3,"6,12"
599,599,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03Q_D,N,Did you change a lot?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0599.mp3,8
600,600,FR,978-1-4423-6785-2,French 4,10,,,U10-03,03R_D,F,Est-ce que vous avez beaucoup changé ?,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0600.mp3,8
601,601,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04Q_A,N,I’ve had a stomachache for two days.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0601.mp3,"8,12"
602,602,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04R_A,M,J’ai mal au ventre depuis deux jours.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0602.mp3,"8,12"
603,603,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04Q_B,N,I’ve had a headache for two days.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0603.mp3,"12,17"
604,604,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04R_B,F,J’ai mal à la tête depuis deux jours.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0604.mp3,"12,17"
605,605,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04Q_C,N,I’ve been feeling badly for two days.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0605.mp3,"12,17"
606,606,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04R_C,M,Je me sens mal depuis deux jours.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0606.mp3,"12,17"
607,607,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04Q_D,N,I’ve had my driver’s license for two days.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0607.mp3,"12,18"
608,608,FR,978-1-4423-6785-2,French 4,10,,,U10-04,04R_D,F,J’ai mon permis de conduire depuis deux jours.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0608.mp3,"12,18"
609,609,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05Q_A,N,A permit of work is necessary.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0609.mp3,20
610,610,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05R_A,M,Il faut un permis de travail.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0610.mp3,20
611,611,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05Q_B,N,It’s necessary to work a little.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0611.mp3,20
612,612,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05R_B,F,Il faut travailler un peu.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0612.mp3,20
613,613,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05Q_C,N,A driver’s license is necessary.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0613.mp3,"18,20"
614,614,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05R_C,M,Il faut un permis de conduire.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0614.mp3,"18,20"
615,615,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05Q_D,N,It’s necessary to take some drugs.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0615.mp3,"8,9"
616,616,FR,978-1-4423-6785-2,French 4,10,,,U10-05,05R_D,F,Il faut prendre des médicaments.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0616.mp3,"8,9"
617,617,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06Q_A,N,I ’m not feeling well.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0617.mp3,8
618,618,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06R_A,M,Je ne me sens pas bien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0618.mp3,8
619,619,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06Q_B,N,I need money.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0619.mp3,11
620,620,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06R_B,F,J’ai besoin d’argent.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0620.mp3,11
621,621,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06Q_C,N,I’m feeling better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0621.mp3,8
622,622,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06R_C,M,Je me sens mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0622.mp3,8
623,623,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06Q_D,N,I feel bad.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0623.mp3,8
624,624,FR,978-1-4423-6785-2,French 4,10,,,U10-06,06R_D,F,Je me sens mal.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0624.mp3,8
625,625,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07Q_A,N,I’m going to give you a drug.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0625.mp3,8
626,626,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07R_A,M,Je vais vous donner un médicament.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0626.mp3,8
627,627,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07Q_B,N,I’m going to take a drug.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0627.mp3,8
628,628,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07R_B,F,Je vais prendre un médicament.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0628.mp3,8
629,629,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07Q_C,N,I’m going to give you indigestion.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0629.mp3,8
630,630,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07R_C,M,Je vais vous donner une crise de foie.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0630.mp3,8
631,631,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07Q_D,N,I’m going to visit an apartment.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0631.mp3,"7,18"
632,632,FR,978-1-4423-6785-2,French 4,10,,,U10-07,07R_D,F,Je vais visiter un appartement.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0632.mp3,"7,18"
633,633,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08Q_A,N,If you don’t feel better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0633.mp3,8
634,634,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08R_A,M,Si vous ne vous sentez pas mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0634.mp3,8
635,635,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08Q_B,N,If I don’t feel better.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0635.mp3,8
636,636,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08R_B,F,Si je ne me sens pas mieux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0636.mp3,8
637,637,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08Q_C,N,If you have indigestion.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0637.mp3,8
638,638,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08R_C,M,Si vous avez une crise de foie.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0638.mp3,8
639,639,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08Q_D,N,If you take some drugs.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0639.mp3,8
640,640,FR,978-1-4423-6785-2,French 4,10,,,U10-08,08R_D,F,Si vous prenez des médicaments.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0640.mp3,8
641,641,FR,978-1-4423-6785-2,French 4,11,,,U11-01,01Q_A,N,He is sick.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0641.mp3,8
642,642,FR,978-1-4423-6785-2,French 4,11,,,U11-01,01R_A,M,Il est malade.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0642.mp3,8
643,643,FR,978-1-4423-6785-2,French 4,11,,,U11-01,01Q_B,N,He is married.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0643.mp3,"8,9"
644,644,FR,978-1-4423-6785-2,French 4,11,,,U11-01,01R_B,F,Il est marié.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_0644.mp3,"8,9"
