"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"447","447","IT","9781442392045","Pimsleur Italian Level 5","7","","","U07-08","08Q_D","N","This is not possible!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0447.mp3","16"
"448","448","IT","9781442392045","Pimsleur Italian Level 5","7","","","U07-08","08R_D","M","Questo non è possibile!","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0448.mp3","16"
"449","449","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01Q_A","N","There has been a strike at the airport.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0449.mp3","9,18"
"450","450","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01R_A","M","C’è stato uno sciopero all’aeroporto.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0450.mp3","9,18"
"451","451","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01Q_B","N","There has been a strike at the airline.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0451.mp3","9"
"452","452","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01R_B","M","C’è stato uno sciopero alla compagnia aerea.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0452.mp3","9"
"453","453","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01Q_C","N","There will be a strike at the airport tomorrow.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0453.mp3","9,17,18"
"454","454","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01R_C","F","Ci sarà uno sciopero all’aeroporto domani.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0454.mp3","9,17,18"
"455","455","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01Q_D","N","The airport was closed because of the strike.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0455.mp3","9,14,18"
"456","456","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-01","01R_D","F","L’aeroporto è stato chiuso per lo sciopero.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0456.mp3","9,14,18"
"457","457","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02Q_A","N","Did you miss the plane?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0457.mp3","18"
"458","458","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02R_A","M","Hai perso l’aereo?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0458.mp3","18"
"459","459","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02Q_B","N","Did you miss the train?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0459.mp3","16,18"
"460","460","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02R_B","M","Hai perso il treno?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0460.mp3","16,18"
"461","461","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02Q_C","N","Did you lose your purse?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0461.mp3","11,14"
"462","462","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02R_C","M","Hai perso la tua borsa?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0462.mp3","11,14"
"463","463","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02Q_D","N","Did you misplace the wallet?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0463.mp3","11,14"
"464","464","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-02","02R_D","F","Hai smarrito il portafoglio?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0464.mp3","11,14"
"465","465","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03Q_A","N","The plans are changed.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0465.mp3","1,5,18"
"466","466","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03R_A","F","I programmi sono cambiati.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0466.mp3","1,5,18"
"467","467","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03Q_B","N","The plans are excellent.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0467.mp3","1,5,18"
"468","468","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03R_B","M","I programmi sono eccellenti.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0468.mp3","1,5,18"
"469","469","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03Q_C","N","I changed the plans.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0469.mp3","1,18"
"470","470","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03R_C","M","Ho cambiato i programmi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0470.mp3","1,18"
"471","471","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03Q_D","N","There are no plans for today.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0471.mp3","1,5,17,18"
"472","472","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-03","03R_D","M","Non ci sono programmi per oggi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0472.mp3","1,5,17,18"
"473","473","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04Q_A","N","The flight has been canceled.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0473.mp3","16,18"
"474","474","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04R_A","F","Il volo è stato cancellato.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0474.mp3","16,18"
"475","475","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04Q_B","N","My flight has been canceled because of the strike.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0475.mp3","9,18"
"476","476","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04R_B","F","Il mio volo è stato cancellato per lo sciopero.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0476.mp3","9,18"
"477","477","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04Q_C","N","Their flight has been postponed.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0477.mp3","16,18"
"478","478","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04R_C","M","Il loro volo è stato rimandato.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0478.mp3","16,18"
"479","479","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04Q_D","N","The appointment has been canceled.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0479.mp3","16,20"
"480","480","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-04","04R_D","M","L’appuntamento è stato cancellato.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0480.mp3","16,20"
"481","481","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05Q_A","N","I misplaced them,","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0481.mp3","16"
"482","482","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05R_A","M","Li ho smarriti.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0482.mp3","16"
"483","483","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05Q_B","N","I changed them.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0483.mp3","7,14"
"484","484","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05R_B","F","Li ho cambiati.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0484.mp3","7,14"
"485","485","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05Q_C","N","I misplaced the tickets.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0485.mp3","1"
"486","486","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05R_C","F","Ho smarrito i biglietti.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0486.mp3","1"
"487","487","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05Q_D","N","I saw them.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0487.mp3","1,9"
"488","488","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-05","05R_D","M","Li ho visti.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0488.mp3","1,9"
"489","489","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06Q_A","N","Why don’t you come to Boston?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0489.mp3","18"
"490","490","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06R_A","M","Perché non vieni tu a Boston?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0490.mp3","18"
"491","491","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06Q_B","N","Why don’t you come to dinner?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0491.mp3","6"
"492","492","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06R_B","M","Perché non vieni a cena?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0492.mp3","6"
"493","493","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06Q_C","N","Why did you miss the plane?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0493.mp3","18"
"494","494","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06R_C","F","Perché hai perso l’aereo?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0494.mp3","18"
"495","495","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06Q_D","N","Why don’t you come to Boston with me?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0495.mp3","18"
"496","496","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-06","06R_D","F","Perché non vieni a Boston con me?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0496.mp3","18"
"497","497","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07Q_A","N","It would be nice if you could come.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0497.mp3","1,13,16"
"498","498","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07R_A","M","Sarebbe bello se tu potessi venire.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0498.mp3","1,13,16"
"499","499","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07Q_B","N","If you could come, it would be nice.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0499.mp3","1,13"
"500","500","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07R_B","M","Se tu potessi venire, sarebbe bello.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0500.mp3","1,13"
"501","501","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07Q_C","N","If you could come as soon as possible.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0501.mp3","16,17"
"502","502","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07R_C","M","Se tu potessi venire appena possibile.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0502.mp3","16,17"
"503","503","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07Q_D","N","I would be glad if you could come.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0503.mp3","1,7"
"504","504","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-07","07R_D","F","Sarei contenta se tu potessi venire.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0504.mp3","1,7"
"505","505","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08Q_A","N","I will be there as soon as possible.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0505.mp3","17"
"506","506","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08R_A","F","Sarò lì appena possibile.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0506.mp3","17"
"507","507","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08Q_B","N","I will be there right away.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0507.mp3","4,7,17"
"508","508","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08R_B","M","Sarò lì subito.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0508.mp3","4,7,17"
"509","509","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08Q_C","N","I will call you as soon as possible.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0509.mp3","3,10,16,17"
"510","510","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08R_C","M","Ti chiamerò appena possibile.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0510.mp3","3,10,16,17"
"511","511","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08Q_D","N","I will do it as soon as possible.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0511.mp3","17"
"512","512","IT","9781442392045","Pimsleur Italian Level 5","8","","","U08-08","08R_D","M","Lo farò appena possibile.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0512.mp3","17"
"513","513","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01Q_A","N","I was tired.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0513.mp3","16"
"514","514","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01R_A","M","Ero stanco.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0514.mp3","16"
"515","515","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01Q_B","N","Today I’m tired.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0515.mp3","5,8,17"
"516","516","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01R_B","M","Oggi sono stanco.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0516.mp3","5,8,17"
"517","517","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01Q_C","N","You’re tired.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0517.mp3","8,9"
"518","518","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01R_C","M","Sei stanco.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0518.mp3","8,9"
"519","519","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01Q_D","N","I feel very tired.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0519.mp3","8,16"
"520","520","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-01","01R_D","F","Mi sento molto stanca.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0520.mp3","8,16"
"521","521","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02Q_A","N","I have a headache.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0521.mp3","8"
"522","522","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02R_A","F","Ho un mal di testa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0522.mp3","8"
"523","523","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02Q_B","N","I have nausea.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0523.mp3","8"
"524","524","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02R_B","F","Ho la nausea.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0524.mp3","8"
"525","525","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02Q_C","N","I have a fever.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0525.mp3","8"
"526","526","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02R_C","F","Ho la febbre.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0526.mp3","8"
"527","527","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02Q_D","N","I have the flu.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0527.mp3","8"
"528","528","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-02","02R_D","F","Ho l’influenza.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0528.mp3","8"
"529","529","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03Q_A","N","I am afraid that you have the flu.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0529.mp3","8,9"
"530","530","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03R_A","M","Ho paura che Lei abbia l’influenza.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0530.mp3","8,9"
"531","531","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03Q_B","N","I am afraid I have the flu.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0531.mp3","8,9"
"532","532","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03R_B","M","Ho paura di avere l’influenza.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0532.mp3","8,9"
"533","533","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03Q_C","N","I’m afraid to fly.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0533.mp3","1,9,16,18"
"534","534","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03R_C","F","Ho paura di andare in aereo.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0534.mp3","1,9,16,18"
"535","535","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03Q_D","N","I am afraid that you have to go to the emergency room.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0535.mp3","8,9,16"
"536","536","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-03","03R_D","F","Ho paura che Lei debba andare al pronto soccorso.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0536.mp3","8,9,16"
"537","537","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04Q_A","N","Your blood pressure is fine.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0537.mp3","8"
"538","538","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04R_A","F","La Sua pressione va bene.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0538.mp3","8"
"539","539","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04Q_B","N","Your blood pressure is too low.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0539.mp3","8"
"540","540","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04R_B","M","La Sua pressione è troppo bassa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0540.mp3","8"
"541","541","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04Q_C","N","Your blood pressure is high.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0541.mp3","8"
"542","542","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04R_C","M","La Sua pressione è alta.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0542.mp3","8"
"543","543","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04Q_D","N","Let me check your blood pressure.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0543.mp3","8"
"544","544","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-04","04R_D","F","Mi faccia controllare la Sua pressione.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0544.mp3","8"
"545","545","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05Q_A","N","You caught a cold.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0545.mp3","19"
"546","546","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05R_A","F","Le è venuto un raffreddore.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0546.mp3","19"
"547","547","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05Q_B","N","I caught a cold.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0547.mp3","8"
"548","548","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05R_B","F","Mi è venuto un raffreddore.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0548.mp3","8"
"549","549","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05Q_C","N","I’m afraid I have a cold.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0549.mp3","8,19"
"550","550","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05R_C","M","Ho paura di avere un raffreddore.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0550.mp3","8,19"
"551","551","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05Q_D","N","How long does a cold last?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0551.mp3","8,17"
"552","552","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-05","05R_D","M","Quanto dura un raffreddore?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0552.mp3","8,17"
"553","553","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06Q_A","N","Let me call a taxi for you.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0553.mp3","3,18"
"554","554","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06R_A","F","Mi faccia chiamare un taxi per Lei.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0554.mp3","3,18"
"555","555","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06Q_B","N","Let me call a doctor for you.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0555.mp3","3,8,16"
"556","556","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06R_B","F","Mi faccia chiamare un dottore per Lei.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0556.mp3","3,8,16"
"557","557","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06Q_C","N","Let me call the emergency room.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0557.mp3","3"
"558","558","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06R_C","F","Mi faccia chiamare il pronto soccorso.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0558.mp3","3"
"559","559","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06Q_D","N","I will call a taxi for you as soon as possible.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0559.mp3","3,17,18"
"560","560","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-06","06R_D","M","Chiamerò un taxi per Lei appena possibile.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0560.mp3","3,17,18"
"561","561","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07Q_A","N","Don’t you worry.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0561.mp3","7,16"
"562","562","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07R_A","M","Non ti preoccupare.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0562.mp3","7,16"
"563","563","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07Q_B","N","I didn’t hurt myself.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0563.mp3","5"
"564","564","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07R_B","M","Non mi sono fatto male.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0564.mp3","5"
"565","565","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07Q_C","N","It doesn’t matter.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0565.mp3","7,16"
"566","566","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07R_C","F","Non importa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0566.mp3","7,16"
"567","567","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07Q_D","N","Don’t forget.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0567.mp3","16"
"568","568","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-07","07R_D","F","Non si dimentichi.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0568.mp3","16"
"569","569","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08Q_A","N","Do you feel tired?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0569.mp3","8"
"570","570","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08R_A","F","Si sente stanca?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0570.mp3","8"
"571","571","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08Q_B","N","Do you feel bad?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0571.mp3","8"
"572","572","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08R_B","M","Si sente male?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0572.mp3","8"
"573","573","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08Q_C","N","How are you feeling?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0573.mp3","8,10,13,16"
"574","574","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08R_C","M","Come si sente?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0574.mp3","8,10,13,16"
"575","575","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08Q_D","N","Do you feel better?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0575.mp3","8,13"
"576","576","IT","9781442392045","Pimsleur Italian Level 5","9","","","U09-08","08R_D","M","Si sente meglio?","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0576.mp3","8,13"
"577","577","IT","9781442392045","Pimsleur Italian Level 5","10","","","U10-01","01Q_A","N","To wait makes me nervous.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0577.mp3","8,9"
"578","578","IT","9781442392045","Pimsleur Italian Level 5","10","","","U10-01","01R_A","F","Aspettare mi rende nervosa.","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0578.mp3","8,9"
"579","579","IT","9781442392045","Pimsleur Italian Level 5","10","","","U10-01","01Q_B","N","The doctor makes me nervous","","","Pimsleur Italian Level 5 MP3","9781508230922_Italian_5_QZ_0579.mp3","8"
