Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
140,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,02R,0,M,Cómo llego a tu casa?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_140.mp3,"4,10,16"
141,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,03Q,0,N,I should eat.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_141.mp3,"6,16"
142,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,03R,0,F,Debería comer.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_142.mp3,"6,16"
143,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,04Q,0,N,You should meet them.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_143.mp3,1
144,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,04R,0,F,Deberías conocerlos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_144.mp3,1
145,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,05Q,0,N,I have another trip.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_145.mp3,18
146,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,05R,0,M,Tengo otro viaje.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_146.mp3,18
147,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,06Q,0,N,"If you’re hungry, you should eat.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_147.mp3,6
148,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,06R,0,F,"Si tienes hambre, deberías comer.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_148.mp3,6
149,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,07Q,0,N,I’m hungry.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_149.mp3,"6,16"
150,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,07R,0,M,Tengo hambre.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_150.mp3,"6,16"
151,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,08Q,0,N,We work together.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_151.mp3,20
152,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,08R,0,M,Trabajamos juntos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_152.mp3,20
153,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,09Q,0,N,I’m going to travel much more.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_153.mp3,18
154,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,09R,0,F,Voy a viajar mucho más.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_154.mp3,18
155,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,10Q,0,N,I work with them.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_155.mp3,20
156,SP,9781508283683,Spanish 2,7,00:00.000,00:00.000,10R,0,F,Trabajo con ellos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_156.mp3,20
157,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,01Q,0,N,Sometimes we work together.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_157.mp3,20
158,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,01R,0,M,A veces trabajamos juntos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_158.mp3,20
159,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,02Q,0,N,How many children do you have?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_159.mp3,5
160,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,02R,0,M,¿Cuántos hijos tienes?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_160.mp3,5
161,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,03Q,0,N,I should buy a gift.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_161.mp3,14
162,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,03R,0,F,Debería comprar un regalo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_162.mp3,14
163,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,04Q,0,N,I should say to him goodbye.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_163.mp3,10
164,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,04R,0,F,Debería decirle adiós.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_164.mp3,10
165,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,05Q,0,N,I should leave now.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_165.mp3,18
166,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,05R,0,M,Debería irme ahora.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_166.mp3,18
167,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,06Q,0,N,Wait just a moment.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_167.mp3,7
168,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,06R,0,F,Espera un momentito.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_168.mp3,7
169,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,07Q,0,N,Thanks for waiting.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_169.mp3,7
170,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,07R,0,M,Gracias por esperar.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_170.mp3,7
171,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,08Q,0,N,Are there stores close to here?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_171.mp3,"4,14,16"
172,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,08R,0,F,¿Hay tiendas cerca de aquí?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_172.mp3,"4,14,16"
173,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,09Q,0,N,Another gift for my wife.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_173.mp3,"5,14"
174,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,09R,0,M,Otro regalo para mi esposa.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_174.mp3,"5,14"
175,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,10Q,0,N,Yes of course.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_175.mp3,7
176,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,10R,0,M,Por supuesto que sí.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_176.mp3,7
177,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,11Q,0,N,A T-shirt for a friend of yours.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_177.mp3,"5,14"
178,SP,9781508283683,Spanish 2,8,00:00.000,00:00.000,11R,0,M,Una playera para una amiga tuya.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_178.mp3,"5,14"
179,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,01Q,0,N,At what time does the plane depart?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_179.mp3,"16,17,18"
180,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,01R,0,F,¿A qué hora sale el avión?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_180.mp3,"16,17,18"
181,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,02Q,0,N,Before leaving.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_181.mp3,18
182,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,02R,0,M,Antes de irme.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_182.mp3,18
183,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,03Q,0,N,How many children do you have?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_183.mp3,5
184,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,03R,0,F,¿Cuántos hijos tienen?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_184.mp3,5
185,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,04Q,0,N,The plane departs tomorrow morning.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_185.mp3,18
186,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,04R,0,F,El avión sale mañana en la mañana.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_186.mp3,18
187,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,05Q,0,N,Is it important?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_187.mp3,7
188,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,05R,0,F,¿Es importante?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_188.mp3,7
189,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,06Q,0,N,Is there another plane?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_189.mp3,"16,18"
190,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,06R,0,M,¿Hay otro avión?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_190.mp3,"16,18"
191,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,07Q,0,N,The stores are open until six.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_191.mp3,14
192,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,07R,0,M,Las tiendas están abiertas hasta las seis.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_192.mp3,14
193,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,08Q,0,N,The stores aren’t going to be open.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_193.mp3,14
194,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,08R,0,M,Las tiendas no van a estar abiertas.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_194.mp3,14
195,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,09Q,0,N,I know them since a year ago.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_195.mp3,5
196,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,09R,0,M,Los conozco desde hace un año.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_196.mp3,5
197,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,10Q,0,N,I prefer a tiny bit earlier.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_197.mp3,17
198,SP,9781508283683,Spanish 2,9,00:00.000,00:00.000,10R,0,M,Prefiero un poquito más temprano.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_198.mp3,17
199,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,01Q,0,N,At what time does it end?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_199.mp3,1
200,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,01R,0,F,¿A qué hora termina?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_200.mp3,1
201,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,02Q,0,N,Before Monday.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_201.mp3,17
202,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,02R,0,M,Antes del lunes.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_202.mp3,17
203,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,03Q,0,N,It starts early.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_203.mp3,
204,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,03R,0,F,Comienza a temprano.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_204.mp3,
205,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,04Q,0,N,I believe that it ends early.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_205.mp3,1
206,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,04R,0,F,Creo que termina temprano.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_206.mp3,1
207,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,05Q,0,N,You should go with us.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_207.mp3,1
208,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,05R,0,M,Deberías ir con nosotros.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_208.mp3,1
209,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,06Q,0,N,In that case there’s only a little bit of time.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_209.mp3,7
210,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,06R,0,M,Entonces sólo hay un poquito de tiempo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_210.mp3,7
211,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,07Q,0,N,The stores are open on Saturday.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_211.mp3,14
212,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,07R,0,F,Las tiendas están abiertas el sábado.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_212.mp3,14
213,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,08Q,0,N,I can’t send it.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_213.mp3,7
214,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,08R,0,M,No puedo enviarlo.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_214.mp3,7
215,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,09Q,0,N,You can look for the books over there.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_215.mp3,1
216,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,09R,0,F,Puede buscar los libros allí.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_216.mp3,1
217,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,10Q,0,N,Can you go on Saturday?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_217.mp3,"1,17"
218,SP,9781508283683,Spanish 2,10,00:00.000,00:00.000,10R,0,F,¿Puedes ir el sábado?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_218.mp3,"1,17"
219,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,01Q,0,N,At what time does the film start?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_219.mp3,1
220,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,01R,0,F,¿A qué hora comienza la película?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_220.mp3,1
221,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,02Q,0,N,Where did you go?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_221.mp3,4
222,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,02R,0,F,¿Adónde se fue?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_222.mp3,4
223,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,03Q,0,N,She’s very nice.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_223.mp3,5
224,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,03R,0,M,Es muy simpática.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_224.mp3,5
225,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,04Q,0,N,I went to Spain last month.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_225.mp3,"17,18"
226,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,04R,0,M,Fui a España el mes pasado.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_226.mp3,"17,18"
227,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,05Q,0,N,Thanks for inviting us.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_227.mp3,"1,5,10,16"
228,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,05R,0,F,Gracias por invitarnos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_228.mp3,"1,5,10,16"
229,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,06Q,0,N,She would like to visit me.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_229.mp3,"1,5"
230,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,06R,0,F,Le gustaría visitarme.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_230.mp3,"1,5"
231,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,07Q,0,N,Could you wait?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_231.mp3,"7,16"
232,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,07R,0,M,¿Podría esperar?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_232.mp3,"7,16"
233,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,08Q,0,N,Could she come?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_233.mp3,"1,7"
234,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,08R,0,M,¿Podría venir?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_234.mp3,"1,7"
235,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,09Q,0,N,Can you visit me?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_235.mp3,"1,5,10,16"
236,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,09R,0,M,¿Pueden visitarme?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_236.mp3,"1,5,10,16"
237,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,10Q,0,N,Would you like to go with me on Saturday?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_237.mp3,"1,17"
238,SP,9781508283683,Spanish 2,11,00:00.000,00:00.000,10R,0,F,¿Te gustaría ir conmigo él sábado?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_238.mp3,"1,17"
239,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,01Q,0,N,I know of another store.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_239.mp3,14
240,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,01R,0,F,Conozco otra tienda.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_240.mp3,14
241,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,02Q,0,N,What’s your idea?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_241.mp3,7
242,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,02R,0,F,¿Cuál es tu idea?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_242.mp3,7
243,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,03Q,0,N,It’s a good idea.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_243.mp3,7
244,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,03R,0,M,Es buena idea.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_244.mp3,7
245,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,04Q,0,N,I went last week.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_245.mp3,"1,17"
246,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,04R,0,F,Fui la semana pasada.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_246.mp3,"1,17"
247,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,05Q,0,N,I went last Friday.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_247.mp3,"1,17"
248,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,05R,0,F,Fui el viernes pasado.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_248.mp3,"1,17"
249,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,06Q,0,N,Thanks for inviting me.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_249.mp3,"1,5"
250,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,06R,0,M,Gracias por invitarme.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_250.mp3,"1,5"
251,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,07Q,0,N,You wouldn’t like to go.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_251.mp3,1
252,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,07R,0,F,No te gustaría ir.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_252.mp3,1
253,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,08Q,0,N,We could buy them T-shirts.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_253.mp3,14
254,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,08R,0,M,Podrían comprarles playeras.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_254.mp3,14
255,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,09Q,0,N,Would you like to go?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_255.mp3,1
256,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,09R,0,M,¿Te gustaría ir?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_256.mp3,1
257,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,10Q,0,N,It has beautiful things.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_257.mp3,7
258,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,10R,0,F,Tiene cosas bonitas.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_258.mp3,7
259,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,11Q,0,N,I’ve known her since January.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_259.mp3,"5,17"
260,SP,9781508283683,Spanish 2,12,00:00.000,00:00.000,11R,0,F,La conozco desde enero.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_260.mp3,"5,17"
261,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,01Q,0,N,It started late.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_261.mp3,1
262,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,01R,0,M,Comenzó tarde.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_262.mp3,1
263,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,02Q,0,N,Tuesday was a terrible day.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_263.mp3,17
264,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,02R,0,M,El martes fue un día terrible.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_264.mp3,17
265,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,03Q,0,N,"On Tuesday, I arrived late.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_265.mp3,"17,18"
266,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,03R,0,F,"El martes, llegué tarde.",n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_266.mp3,"17,18"
267,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,04Q,0,N,We went together.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_267.mp3,1
268,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,04R,0,M,Fuimos juntos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_268.mp3,1
269,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,05Q,0,N,Did you like it?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_269.mp3,7
270,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,05R,0,F,¿Les gustó?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_270.mp3,7
271,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,06Q,0,N,More or less.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_271.mp3,7
272,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,06R,0,M,Más o menos.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_272.mp3,7
273,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,07Q,0,N,I would like to see it again.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_273.mp3,1
274,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,07R,0,M,Me gustaría verla otra vez.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_274.mp3,1
275,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,08Q,0,N,Why was it a good idea?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_275.mp3,7
276,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,08R,0,M,¿Por qué fue una buena idea?,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_276.mp3,7
277,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,09Q,0,N,She didn’t like the music.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_277.mp3,1
278,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,09R,0,M,No le gustó la música.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_278.mp3,1
279,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,10Q,0,N,I know of a store near here.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_279.mp3,14
280,SP,9781508283683,Spanish 2,13,00:00.000,00:00.000,10R,0,F,Conozco una tienda cerca de aquí.,n/a,n/a,Spanish Level 2 Core Update,9781508283683_Spanish_2_QZ_280.mp3,14
